asset,event,slug,ts,ask,n_ask,gap,label,delta,ret_T,covd,limit,fill_t,ev_taker,fill_1800,ev_am_1800,ev_fb_1800,fill_7200,ev_am_7200,ev_fb_7200,fill_14400,ev_am_14400,ev_fb_14400
ETH,2025-11-23,ethereum-above-3100-on-november-23,1763587800,0.23,0.23,0.05561331176378312,0,4.192666079337312,-0.05864267064619715,True,0.22,,0.00347213602006069,False,,0.00347213602006069,False,,0.00347213602006069,False,,0.00347213602006069
ETH,2025-11-24,ethereum-above-3100-on-november-24,1763587800,0.25,0.25,0.05493502520836868,0,3.858887808638776,-0.03598884273248588,True,0.24,,-0.12424809353259203,False,,-0.12424809353259203,False,,-0.12424809353259203,False,,-0.12424809353259203
ETH,2025-11-24,ethereum-above-3100-on-november-24,1763675100,0.12,0.12,0.052833963855054344,0,3.254261491864202,-0.00826637724536524,True,0.11,,-0.10049104685318543,False,,-0.10049104685318543,False,,-0.10049104685318543,False,,-0.14250704685318544
ETH,2025-11-25,ethereum-above-3100-on-november-25,1763587800,0.26,0.26,0.059483135959765454,0,3.5904284517971035,-0.012973462696645021,True,0.25,,-0.22688771041563732,False,,-0.22688771041563732,False,,-0.22688771041563732,False,,-0.22688771041563732
ETH,2025-11-30,ethereum-above-3100-on-november-30,1764178200,0.17,0.35,0.07308313803171873,0,5.0817252208188375,0.021324513464282113,True,0.16,,-0.4742903178931333,False,,-0.46407331789313333,False,,-0.46407331789313333,False,,-0.46407331789313333
ETH,2025-12-01,ethereum-above-3200-on-december-1,1764180000,0.15,0.15,0.05625437813603318,0,3.9520827675649715,-0.10132381837333017,True,0.14,,0.2415151165371212,False,,0.2415151165371212,False,,0.2415151165371212,False,,0.2415151165371212
ETH,2025-12-02,ethereum-above-3200-on-december-2,1764179100,0.15,0.15,0.07076887494770506,0,3.5892250572594353,-0.002860566854055904,True,0.14,,-0.14865778176945674,False,,-0.14865778176945674,False,,-0.14865778176945674,False,,-0.14865778176945674
ETH,2025-12-02,ethereum-above-3200-on-december-2,1764270000,0.15,0.15,0.05254142319189148,0,4.234253470695985,-0.01069259909007842,False,0.14,,-0.1136498251920747,False,,-0.1136498251920747,False,,-0.1136498251920747,False,,-0.16592482519207472
ETH,2025-12-07,ethereum-above-3200-on-december-7,1764743400,0.23,0.23,0.0536729651641811,0,4.715757931099965,-0.015335924602049066,True,0.22,1764746260.369,-0.17007649192713603,False,,-0.17007649192713603,True,-0.14767949192713603,,True,-0.14767949192713603,
ETH,2026-01-11,ethereum-above-3200-on-january-11,1767861000,0.27,0.27,0.05276863636209711,0,7.520499508744773,-0.001056783867940002,True,0.26,,-0.2758494574403078,False,,-0.2758494574403078,False,,-0.2964654574403078,False,,-0.2551774574403078
ETH,2026-01-12,ethereum-above-3200-on-january-12,1767910500,0.24,0.24,0.06354250820867763,0,7.445132198490821,0.0013137309125049468,False,0.23,,-0.2625489003168433,False,,-0.2625489003168433,False,,-0.2625489003168433,False,,-0.3244809003168433
ETH,2026-01-13,ethereum-above-3200-on-january-13,1767838500,0.41,0.41,0.051338405481820115,0,6.084329829280511,0.0004745256796432828,False,0.4,,-0.42982017074741324,False,,-0.42982017074741324,False,,-0.4702121707474132,False,,-0.38920417074741326
ETH,2026-01-15,ethereum-above-3200-on-january-15,1768235400,0.28,0.28,0.0638805418811712,1,7.865488978836017,0.059317876386820394,False,0.27,,0.23932389703150697,False,,0.23932389703150697,False,,0.23932389703150697,False,,0.27031089703150696
ETH,2025-11-20,ethereum-above-3200-on-november-20,1763316900,0.3,0.37,0.08972078486957091,0,4.169552733200091,-0.08639882150774814,False,0.29,,-0.02607255763710198,False,,0.03527144236289803,False,,0.03527144236289803,False,,0.004536442362898019
ETH,2025-11-24,ethereum-above-3200-on-november-24,1763594100,0.16,0.16,0.071235656201566,0,3.5269451360290307,-0.05193274167565866,True,0.15,,0.013755930653616438,False,,0.013755930653616438,False,,0.013755930653616438,False,,-0.1109480693463836
ETH,2025-11-25,ethereum-above-3200-on-november-25,1763588700,0.16,0.16,0.06973694076753231,0,3.097836055503081,-0.020537833347448332,True,0.15,,-0.10578515935436103,False,,-0.10578515935436103,False,,-0.10578515935436103,False,,-0.10578515935436103
ETH,2025-11-30,ethereum-above-3200-on-november-30,1764179100,0.1,0.1,0.05212662329214282,0,3.9167224747446934,0.008519770935596764,False,0.09,,-0.13966957830312848,False,,-0.13966957830312848,False,,-0.13966957830312848,False,,-0.13966957830312848
ETH,2025-12-02,ethereum-above-3300-on-december-2,1764180000,0.09,0.09,0.05095575535138161,0,2.6788603685967027,-0.007061801619723819,True,0.08,,-0.07681541951002986,False,,-0.07681541951002986,False,,-0.07681541951002986,False,,-0.07681541951002986
ETH,2025-12-07,ethereum-above-3300-on-december-7,1764742500,0.096,0.175,0.05032947386359038,0,3.219563736402401,-0.01075620805424182,True,0.086,,-0.1504759526073636,False,,-0.1284895826073636,False,,-0.07061363260736361,False,,-0.1253436326073636
ETH,2026-01-18,ethereum-above-3300-on-january-18,1768342500,0.31,0.31,0.23008902821199512,1,6.830844379592594,0.003834554108930627,True,0.3,,0.6488337576167674,False,,0.6488337576167674,False,,0.3767547576167676,False,,0.3570067576167676
ETH,2026-01-19,ethereum-above-3300-on-january-19,1768519800,0.49,0.49,0.0502071190969543,0,9.103741663585492,-0.0278737350711505,False,0.48,,-0.2537377167130231,False,,-0.35317771671302306,False,,-0.3234927167130232,False,,-0.3234927167130232
ETH,2026-01-22,ethereum-above-3300-on-january-22,1768761000,0.57,0.57,0.08314937227850483,0,7.362990977113499,-0.13350802405350756,False,0.56,,0.3958613764782283,False,,0.30731037647822823,False,,0.32689037647822816,False,,0.32689037647822816
ETH,2025-11-23,ethereum-above-3300-on-november-23,1763604000,0.07,0.07,0.05593955125750191,0,2.907870405476596,-0.08446618947490109,True,0.06,,0.1710597326374436,False,,0.1710597326374436,False,,0.1710597326374436,False,,0.1710597326374436
ETH,2025-11-24,ethereum-above-3300-on-november-24,1763604000,0.1,0.1,0.05345999044810357,0,2.9070623188545164,-0.061812361561189855,True,0.09,,0.07339238713394636,False,,0.07339238713394636,False,,0.07339238713394636,False,,0.02076738713394638
ETH,2025-11-25,ethereum-above-3300-on-november-25,1763604000,0.12,0.12,0.05505076247792656,0,2.8476297492615146,-0.038796981525349064,True,0.11,,-0.016912561226866643,False,,-0.016912561226866643,False,,-0.016912561226866643,False,,-0.10072056122686664
ETH,2025-11-30,ethereum-above-3300-on-november-30,1764210600,0.059,0.059,0.050983155252606036,0,3.0726286623282557,-0.00899889166496944,True,0.049,,-0.035236077541028046,False,,-0.035236077541028046,False,,-0.06702527754102805,False,,-0.06173582754102806
ETH,2026-01-19,ethereum-above-3400-on-january-19,1768342500,0.19,0.19,0.1498808599069455,0,5.805394745990348,-0.030369877598162485,False,0.18,,-0.024463872155257527,False,,-0.024463872155257527,False,,-0.23034387215525756,False,,-0.24049087215525752
ETH,2026-01-22,ethereum-above-3400-on-january-22,1768761000,0.35,0.35,0.061012711841914646,0,7.76652628968415,-0.13350802405350756,True,0.34,,0.6709685786953503,False,,0.5897365786953503,False,,0.6200935786953503,False,,0.6200935786953503
ETH,2025-10-23,ethereum-above-3400-on-october-23,1760895900,0.92,0.92,0.050584484310482125,1,0.8014825553884459,-0.02845412572586834,False,0.91,,0.09765348539811303,False,,0.09765348539811303,False,,0.09765348539811303,False,,0.09765348539811303
ETH,2026-01-11,ethereum-above-3500-on-january-11,1767743100,0.11,0.11,0.0506512422301222,0,3.7786186079846975,-0.05015080797243523,True,0.1,,0.07264777621011108,False,,0.07264777621011108,False,,0.07264777621011108,False,,0.07264777621011108
ETH,2025-10-30,ethereum-above-3700-on-october-30,1761484500,0.83,0.83,0.07857593824127718,1,2.5152888272756826,-0.07726441222807465,False,0.82,,0.35446531282329885,False,,0.35446531282329885,False,,0.35446531282329885,False,,0.35446531282329885
ETH,2025-10-21,ethereum-above-3800-on-october-21,1760751000,0.58,0.58,0.056462859807963284,1,5.273575611886794,0.05177655364386828,False,0.57,,0.12990042943614794,False,,0.12990042943614794,False,,0.12990042943614794,False,,0.12990042943614794
ETH,2025-10-22,ethereum-above-3800-on-october-22,1760771700,0.58,0.58,0.0833663271598698,1,4.700733463720711,-0.017635584873817743,False,0.57,,0.4858481839686419,False,,0.4858481839686419,False,,0.4858481839686419,False,,0.4858481839686419
ETH,2025-10-22,ethereum-above-3800-on-october-22,1760858100,0.58,0.58,0.07847418117220795,1,5.648459707380128,-0.011868730776188245,False,0.57,,0.4699880475670418,False,,0.4699880475670418,False,,0.4699880475670418,False,,0.31357204756704177
ETH,2025-10-23,ethereum-above-3800-on-october-23,1760771700,0.57,0.57,0.07645452024620081,1,4.243618292562316,-0.007793651255505073,False,0.56,,0.44591628103371267,False,,0.44591628103371267,False,,0.44591628103371267,False,,0.44591628103371267
ETH,2025-10-23,ethereum-above-3800-on-october-23,1760858100,0.57,0.57,0.06959108179355544,1,4.947488094923438,-0.0020267971578755467,False,0.56,,0.422870554809414,False,,0.422870554809414,False,,0.422870554809414,False,,0.422870554809414
ETH,2025-10-23,ethereum-above-3800-on-october-23,1760944500,0.57,0.57,0.28192581069655365,1,3.5880011406122714,-0.04883632081823174,False,0.56,,0.5880677747991223,False,,0.5880677747991223,False,,0.5880677747991223,False,,0.5880677747991223
ETH,2025-10-30,ethereum-above-3800-on-october-30,1761484500,0.72,0.72,0.11881204105880117,0,3.6170641232931096,-0.07726441222807465,False,0.71,,-0.45464166652250176,False,,-0.45464166652250176,False,,-0.45464166652250176,False,,-0.45464166652250176
ETH,2025-10-21,ethereum-above-3900-on-october-21,1760751000,0.42,0.42,0.0710832588139107,1,5.593484008619317,0.05177655364386828,False,0.41,,0.27333667517160265,False,,0.27333667517160265,False,,0.27333667517160265,False,,0.27333667517160265
ETH,2025-10-23,ethereum-above-3900-on-october-23,1760771700,0.44,0.44,0.08649008956147214,0,4.519513192729603,-0.007793651255505073,False,0.43,,-0.4220244903312112,False,,-0.4220244903312112,False,,-0.4220244903312112,False,,-0.4220244903312112
ETH,2025-10-23,ethereum-above-3900-on-october-23,1760858100,0.44,0.44,0.05577492112765409,0,5.248832191131553,-0.0020267971578755467,False,0.43,,-0.4466096818328489,False,,-0.4466096818328489,False,,-0.47679868183284885,False,,-0.5765186818328488
ETH,2025-10-25,ethereum-above-3900-on-october-25,1761136200,0.35,0.35,0.06484393501464752,1,6.020201264352199,0.022971372273383542,False,0.34,,0.4957827155958714,False,,0.4957827155958714,False,,0.4957827155958714,False,,0.39438271559587135
ETH,2025-10-21,ethereum-above-4000-on-october-21,1760751000,0.27,0.27,0.0705435412512248,1,5.160163080139567,0.05177655364386828,False,0.26,,0.4490275394700452,False,,0.4490275394700452,False,,0.4490275394700452,False,,0.4490275394700452
ETH,2025-10-29,ethereum-above-4000-on-october-29,1761471000,0.39,0.39,0.12273839940174425,0,6.7992028771983595,-0.013940821029614404,False,0.38,,-0.3118665295449384,False,,-0.3118665295449384,False,,-0.3118665295449384,False,,-0.6004455295449385
SOL,2026-02-24,solana-above-100-on-february-24,1771689600,0.039,0.039,0.07605692932253136,0,1.5316286865996225,-0.10243878514634876,True,0.029,,0.11527465195056308,False,,0.11846890195056307,False,,0.11421018195056307,False,,0.11633926195056307
SOL,2026-02-25,solana-above-100-on-february-25,1771689600,0.04,0.037,0.126477053153477,0,1.5367072632825094,0.010227035417929107,False,0.03,,-0.05521012960857913,False,,-0.049884279608579135,False,,-0.05201503960857914,False,,-0.07010388960857913
SOL,2026-02-26,solana-above-100-on-february-26,1771689600,0.04,0.04,0.15827367613189083,0,1.4533665112277259,-0.020891230697922772,False,0.03,,-0.012325384925306417,False,,-0.012325384925306417,False,,-0.012325384925306417,False,,-0.012325384925306417
SOL,2026-02-26,solana-above-110-on-february-26,1771689600,0.033,0.032,0.056283864053500415,0,0.8424137661831205,-0.020891230697922772,True,0.023,1771691075.33,-0.01656925966756246,True,-0.005400939667562457,,True,-0.005400939667562457,,True,-0.005400939667562457,
SOL,2025-11-23,solana-above-120-on-november-23,1763601300,0.86,0.86,0.051839010200549485,1,1.6201777712029022,-0.05299987651856246,True,0.85,,0.2174412218118736,False,,0.2174412218118736,False,,0.09610769181187356,False,,0.09517622181187356
SOL,2025-11-24,solana-above-120-on-november-24,1763601300,0.83,0.83,0.06297120751781038,1,1.7180899947026016,-0.036063714680176676,False,0.82,,0.22208370736382094,False,,0.22208370736382094,False,,0.22208370736382094,False,,0.22208370736382094
SOL,2025-12-18,solana-above-130-on-december-18,1765765800,0.56,0.56,0.06801336772978361,0,5.324379686395696,-0.04751047714169798,True,0.55,,-0.3242841806157763,False,,-0.3242841806157763,False,,-0.3242841806157763,False,,-0.3242841806157763
SOL,2026-01-06,solana-above-130-on-january-6,1767393900,0.59,0.59,0.06311634877841976,1,6.652407427163933,0.041384200185079954,True,0.58,,0.11776243932153518,False,,0.11776243932153518,False,,0.11776243932153518,False,,0.11776243932153518
SOL,2026-01-07,solana-above-130-on-january-7,1767529800,0.67,0.67,0.05977270494230513,1,5.818858401050623,0.006435171436271494,True,0.66,,0.27707764862585055,False,,0.1897866486258506,False,,0.1897866486258506,False,,
SOL,2026-01-08,solana-above-130-on-january-8,1767485700,0.62,0.62,0.0653688584525779,1,5.051833066650486,0.028573372444055948,True,0.61,,0.21916009226139835,False,,0.21916009226139835,False,,0.21916009226139835,False,,0.21916009226139835
SOL,2025-11-23,solana-above-130-on-november-23,1763587800,0.6,0.6,0.05318517592873484,1,3.7010029448781654,-0.02348283006470027,True,0.59,,0.47011002322352924,False,,0.47011002322352924,False,,0.3237850232235292,False,,0.26613702322352917
SOL,2025-11-24,solana-above-130-on-november-24,1763586000,0.54,0.54,0.05709863192837206,1,3.5107615841258766,0.005763704716749913,False,0.53,,0.42237700689818924,False,,0.42237700689818924,False,,0.42237700689818924,False,,0.42237700689818924
SOL,2025-11-24,solana-above-130-on-november-24,1763672400,0.54,0.54,0.08607400996021464,1,4.1650597574004555,0.002166848085090293,False,0.53,,0.4335869482403901,False,,0.4335869482403901,False,,0.4335869482403901,False,,
SOL,2025-11-25,solana-above-130-on-november-25,1763601300,0.66,0.66,0.0655396405512303,1,2.8597949894618826,-0.01904265696753234,False,0.65,,0.37875009498179035,False,,0.37875009498179035,False,,0.37875009498179035,False,,0.37875009498179035
SOL,2025-11-26,solana-above-130-on-november-26,1763586000,0.53,0.53,0.05483622442897029,1,3.043513677266162,0.029075471492846873,False,0.52,,0.36407140483855815,False,,0.36407140483855815,False,,0.36407140483855815,False,,0.36407140483855815
SOL,2025-11-26,solana-above-130-on-november-26,1763672400,0.53,0.53,0.06941518559488802,1,3.5185270179140433,0.025478614861187205,False,0.52,,0.36291580523188655,False,,0.36291580523188655,False,,0.36291580523188655,False,,
SOL,2025-11-27,solana-above-130-on-november-27,1763677800,0.6,0.6,0.059882475763425536,1,3.130811598270836,0.04378687318009402,True,0.59,,0.2461115495957475,False,,0.2461115495957475,False,,,False,,
SOL,2025-11-30,solana-above-130-on-november-30,1764214200,0.78,0.78,0.11732615851846284,1,2.619006053474256,-0.027344623619167015,True,0.77,,0.2796037347885735,False,,0.2796037347885735,False,,0.2796037347885735,False,,0.2796037347885735
SOL,2025-12-01,solana-above-140-on-december-1,1764214200,0.39,0.39,0.2190899996321004,0,4.478991580499671,-0.1457652511754868,True,0.38,,0.24622833274442513,False,,0.24622833274442513,False,,0.24622833274442513,False,,0.24622833274442513
SOL,2025-12-11,solana-above-140-on-december-11,1765164600,0.23,0.23,0.07020388998819796,0,4.597169761698932,-0.023096757387160025,True,0.22,,-0.1362172853464515,False,,-0.1362172853464515,False,,-0.25974528534645147,False,,-0.2801372853464515
SOL,2025-12-18,solana-above-140-on-december-18,1765765800,0.15,0.15,0.05773536918621705,0,4.15342674082611,-0.04751047714169798,False,0.14,,0.038406286229736075,False,,0.038406286229736075,False,,0.038406286229736075,False,,0.038406286229736075
SOL,2026-01-15,solana-above-140-on-january-15,1767909600,0.41,0.41,0.07134329679615492,1,4.608560445139564,0.028805380240558513,False,0.4,,0.44031566401615735,False,,0.44031566401615735,False,,0.44031566401615735,False,,0.44031566401615735
SOL,2026-01-15,solana-above-140-on-january-15,1768177800,0.47,0.47,0.07838329725020032,1,7.016606860046208,0.021028237120771866,True,0.46,,0.3650161271637138,False,,0.3650161271637138,False,,0.20613612716371377,False,,0.15722112716371373
SOL,2026-01-21,solana-above-140-on-january-21,1768589100,0.61,0.61,0.05781197552478112,0,6.229044965898419,-0.1306832784419547,False,0.6,,0.18737901770595933,False,,0.18737901770595933,False,,0.18737901770595933,False,,0.18737901770595933
SOL,2025-11-17,solana-above-140-on-november-17,1763120700,0.53,0.54,0.05122127791236131,0,5.01848437590529,-0.03830609886073935,True,0.52,,-0.3651494413654961,False,,-0.2951984413654961,False,,-0.3052334413654961,False,,-0.4344144413654961
SOL,2025-11-23,solana-above-140-on-november-23,1763588700,0.29,0.29,0.057313345964540796,0,3.7228385436483054,-0.025556904882292696,False,0.28,,-0.20926876944784717,False,,-0.20926876944784717,False,,-0.20926876944784717,False,,-0.20926876944784717
SOL,2025-11-24,solana-above-140-on-november-24,1763587800,0.28,0.28,0.07213724766931018,0,3.3833847386441396,-0.006546668226314557,True,0.27,,-0.27196210263412085,False,,-0.27196210263412085,False,,-0.27196210263412085,False,,-0.27196210263412085
SOL,2025-11-25,solana-above-140-on-november-25,1763604900,0.49,0.49,0.09963819805570229,0,3.301524262204461,-0.05266819263253282,True,0.48,,-0.33360768417723463,False,,-0.33360768417723463,False,,-0.33360768417723463,False,,-0.33360768417723463
SOL,2025-11-26,solana-above-140-on-november-26,1763601300,0.42,0.42,0.05103164227077478,0,3.1075183640829462,-0.012751947904079814,True,0.41,,-0.39742508771024293,False,,-0.39742508771024293,False,,-0.39742508771024293,False,,-0.39742508771024293
SOL,2025-11-30,solana-above-140-on-november-30,1764214200,0.38,0.38,0.24445155397604879,0,4.995492993355426,-0.027344623619167015,False,0.37,,-0.2598921243045099,False,,-0.2598921243045099,False,,-0.2598921243045099,False,,-0.2598921243045099
SOL,2025-12-01,solana-above-150-on-december-1,1764214200,0.15,0.15,0.12106999755741502,0,3.934887504949988,-0.1457652511754868,True,0.14,,0.4146448655063195,False,,0.4146448655063195,False,,0.4146448655063195,False,,0.4146448655063195
SOL,2026-01-22,solana-above-150-on-january-22,1768592700,0.19,0.19,0.05955237478404038,0,4.97461766959175,-0.11977092667321795,False,0.18,,0.3950415681319679,False,,0.3950415681319679,False,,0.3950415681319679,False,,0.2811145681319679
SOL,2025-11-19,solana-above-150-on-november-19,1763168400,0.21,0.21,0.05463020562042861,0,3.1274111514209193,-0.05476432006794874,False,0.2,,-0.05034245471951268,False,,-0.05034245471951268,False,,-0.05034245471951268,False,,-0.05034245471951268
SOL,2025-11-23,solana-above-150-on-november-23,1763594100,0.09,0.09,0.060238769043127915,0,2.5077854540342215,-0.038350256342202335,True,0.08,,0.00044121501345865954,False,,0.00044121501345865954,False,,-0.12543878498654135,False,,-0.23905778498654137
SOL,2025-11-24,solana-above-160-on-november-24,1763604900,0.085,0.085,0.05821534656519552,0,2.1238677293699375,-0.06968925034517723,False,0.075,,0.05756649989210469,False,,0.05756649989210469,False,,0.05756649989210469,False,,0.05756649989210469
SOL,2025-10-25,solana-above-190-on-october-25,1761136200,0.31,0.31,0.05071923819317753,1,5.184843080085148,0.03052904870341248,False,0.3,,0.5167386730885293,False,,0.5167386730885293,False,,0.5167386730885293,False,,0.4655836730885293
SOL,2025-10-27,solana-above-200-on-october-27,1761225300,0.18,0.18,0.05258125983304768,1,3.8466538936619328,0.05378688725462571,False,0.17,,0.6027684607140387,False,,0.6027684607140387,False,,0.6027684607140387,False,,0.6027684607140387
SOL,2025-10-27,solana-above-200-on-october-27,1761311700,0.18,0.18,0.09798213463364919,1,5.529094463300546,0.03245010139129484,False,0.17,,0.6302483240638505,False,,0.6302483240638505,False,,0.5989673240638504,False,,0.6093803240638505
SOL,2026-02-11,solana-above-70-on-february-11,1770336900,0.52,0.5,0.08288161810678463,1,2.544438225839624,0.08413885602294012,True,0.51,1770337186.598,0.26841387845681464,True,0.2759138784568147,,True,0.2759138784568147,,True,0.2759138784568147,
SOL,2026-02-11,solana-above-70-on-february-11,1770485400,0.93,0.93,0.051748729735935806,1,0.42671918648139223,-0.10394892127582435,True,0.92,,0.10979999912243801,False,,0.10979999912243801,False,,0.1004089991224381,False,,0.09103199912243809
SOL,2026-02-12,solana-above-70-on-february-12,1770329700,0.75,0.78,0.05886241453346064,1,1.8593058358153185,-0.015876373354411416,True,0.74,1770330126.919,0.23750703362943995,True,0.28951903362944,,True,0.28951903362944,,True,0.28951903362944,
SOL,2026-02-12,solana-above-70-on-february-12,1770485400,0.9,0.9,0.06824422301476474,1,0.6074831942680818,-0.11134691420051043,True,0.89,,0.1613413791104201,False,,0.1613413791104201,False,,0.1424893791104201,False,,0.10495337911042016
SOL,2026-03-12,solana-above-70-on-march-12,1773065700,0.926,0.989,0.06327755807890356,1,0.3456996228334746,0.019386336441628262,True,0.916,,0.0035366208040062755,False,,0.0035366208040062755,False,,0.0035366208040062755,False,,0.0026051508040062735
SOL,2026-04-19,solana-above-80-on-april-19,1776336300,0.93,0.93,0.06999999999999995,1,3.0177088816679496,0.014005831188919168,True,0.92,1776344282.239,0.023177478826056606,False,,0.023177478826056606,False,,0.013786478826056693,True,0.03773447882605661,
SOL,2026-04-20,solana-above-80-on-april-20,1776337200,0.9,0.9,0.09999999999999998,1,3.1914635392921187,0.007380971942259979,True,0.89,1776347693.694,0.07014389716173912,False,,0.06071089716173911,False,,0.0418868971617391,True,0.08644389716173913,
SOL,2026-04-21,solana-above-80-on-april-21,1776336300,0.85,0.85,0.15000000000000002,1,3.3175383261796507,0.012497972641902331,True,0.84,,0.09961249676094427,False,,0.09961249676094427,False,,0.08062049676094427,False,,0.05223749676094425
SOL,2026-04-04,solana-above-80-on-april-4,1774996200,0.73,0.74,0.05209169215639875,1,5.130652647506378,-0.018313294125972275,True,0.72,,0.3404911509919827,False,,0.3404911509919827,False,,,False,,
SOL,2026-04-05,solana-above-80-on-april-5,1774999800,0.73,0.74,0.16774654914535425,0,4.732884371403753,-0.04144970152724456,True,0.72,,-0.557291355442354,False,,,False,,-0.557291355442354,False,,
SOL,2026-04-06,solana-above-80-on-april-6,1774997100,0.68,0.7,0.13673206760045875,1,4.310475607205815,-0.007032036736895744,True,0.67,,0.31561142282336435,False,,0.3058984228233643,False,,0.2865144228233643,False,,
SOL,2026-04-07,solana-above-80-on-april-7,1774997100,0.67,0.68,0.16114577634366534,0,4.028157867411502,-0.048264749487404814,False,0.66,,-0.5008139696336651,False,,-0.520281969633665,False,,-0.529994969633665,False,,
SOL,2026-04-09,solana-above-80-on-april-9,1775158200,0.43,0.46,0.05549994461620267,1,4.212041124061531,0.06087769027280258,True,0.42,,0.266192665033075,False,,0.2762556650330749,False,,0.316647665033075,False,,0.2762556650330749
SOL,2026-04-09,solana-above-80-on-april-9,1775252700,0.52,0.56,0.0633612963492477,1,6.088450328865048,0.04219727494415792,True,0.51,,0.16583598748903283,False,,0.17575898748903285,False,,,False,,
SOL,2026-02-10,solana-above-80-on-february-10,1770307200,0.657,0.636,0.06045972688834367,1,2.9829169384542995,-0.0031962146179956978,True,0.647,,0.3573287627229546,False,,0.34360904272295456,False,,0.39865256272295463,False,,0.4890346727229546
SOL,2026-02-10,solana-above-80-on-february-10,1770450300,0.712,0.725,0.06037271641275199,1,3.0306009944034527,-0.019258462749721667,True,0.702,1770460735.242,0.3194084663599884,False,,0.3378352363599884,False,,0.33104054635998836,True,0.3563647163599884,
SOL,2026-02-08,solana-above-80-on-february-8,1770306300,0.699,0.67,0.07387881678433683,1,3.24178736956665,0.012097390756820613,True,0.689,1770311976.332,0.27530583143982656,False,,0.2208581514398266,True,0.2717828314398266,,True,0.2717828314398266,
SOL,2026-02-09,solana-above-80-on-february-9,1770317100,0.543,0.612,0.05302970963142595,1,3.4746956784489824,0.058521313210004706,True,0.533,1770322544.676,0.1680343258920373,False,,0.21544296589203735,True,0.2636562458920373,,True,0.2636562458920373,
SOL,2026-03-03,solana-above-80-on-march-3,1772199000,0.67,0.67,0.05293153954730878,1,4.370874116761266,0.026883979017034897,True,0.66,1772200305.275,0.19701651195888914,True,0.22249351195888917,,True,0.22249351195888917,,True,0.22249351195888917,
SOL,2026-05-06,solana-above-80-on-may-6,1777482000,0.7,0.74,0.06381555440297326,1,4.603565466144669,0.06778118295927543,False,0.69,,-0.06550311312575394,False,,-0.055832113125753924,False,,0.0024878868742460036,False,,
SOL,2026-02-28,solana-above-90-on-february-28,1772034300,0.179,0.179,0.060591519521682624,0,4.315072895018283,-0.06043592750791128,True,0.169,,0.07149830267467785,False,,0.07149830267467785,False,,0.07149830267467785,False,,-0.24670756732532212
SOL,2026-03-31,solana-above-90-on-march-31,1774542600,0.35,0.37,0.056059580198960235,0,4.5340162013033565,-0.07685585572387604,True,0.34,1774546723.452,-0.037851304982912726,False,,-0.037851304982912726,True,0.008465695017087271,,True,0.008465695017087271,
SOL,2026-03-05,solana-above-90-on-march-5,1772331300,0.25,0.25,0.10706123709920307,0,4.409720262874332,0.008923083997707868,True,0.24,,-0.3024733043120221,False,,-0.3024733043120221,False,,-0.3024733043120221,False,,-0.3024733043120221
SOL,2026-05-13,solana-above-90-on-may-13,1778262300,0.47,0.47,0.14097521188915474,1,7.539475679350492,-0.008119421388750997,False,0.46,,0.5737791800908864,False,,0.5737791800908864,False,,0.5737791800908864,False,,0.5737791800908864
XRP,2026-02-10,xrp-above-1pt2-on-february-10,1770331500,0.489,0.553,0.05128212565022883,1,2.523076134326051,0.16025664944240747,True,0.479,1770337199.631,0.025356902424805428,False,,0.00949354242480549,True,0.11666027242480548,,True,0.11666027242480548,
XRP,2026-04-12,xrp-above-1pt3-on-april-12,1775614500,0.77,0.77,0.05328342507807304,1,4.270555859032557,-0.03817681860522909,True,0.76,,0.3806392363737842,False,,0.31362823637378423,False,,0.30411123637378423,False,,
XRP,2026-02-11,xrp-above-1pt4-on-february-11,1770466500,0.53,0.56,0.05544295245756925,0,3.594101371202694,-0.049023390431766296,True,0.52,1770470899.321,-0.4010529652281838,False,,,True,-0.3438049652281837,,True,-0.3438049652281837,
XRP,2026-02-12,xrp-above-1pt4-on-february-12,1770466500,0.52,0.58,0.0668602597988548,0,3.2317018856387425,-0.046577223391607254,True,0.51,1770475120.556,-0.4465282993375258,False,,,False,,,True,-0.3594762993375259,
XRP,2026-03-03,xrp-above-1pt4-on-march-3,1772044200,0.65,0.65,0.07306440519111235,0,3.7123003740026586,-0.07473466293367735,True,0.64,,-0.38848748284034695,False,,-0.38848748284034695,False,,-0.4663594828403469,False,,-0.44697548284034694
XRP,2026-03-30,xrp-above-1pt4-on-march-30,1774431000,0.51,0.51,0.07995772529511835,0,4.932285538345685,-0.05338946629779797,False,0.5,,-0.26416090747937676,False,,-0.26416090747937676,False,,-0.26416090747937676,False,,-0.26416090747937676
XRP,2026-05-04,xrp-above-1pt4-on-may-4,1777446000,0.38,0.38,0.08095360818288477,0,6.934601463458575,0.0053012517589666715,True,0.37,,-0.43325406820589263,False,,-0.43325406820589263,False,,-0.43325406820589263,False,,-0.43325406820589263
XRP,2026-01-15,xrp-above-1pt9-on-january-15,1768233600,0.88,0.88,0.05114702079431921,1,2.0667980190916233,-0.00033432836132314475,True,0.87,,0.11329898919490883,False,,0.11329898919490883,False,,,False,,0.11329898919490883
XRP,2026-01-20,xrp-above-2-on-january-20,1768596300,0.69,0.69,0.05736847781553922,0,6.059717113014073,-0.08159688473572957,False,0.68,,-0.2105189611982627,False,,-0.2105189611982627,False,,-0.2105189611982627,False,,
