asset,event,slug,ts,T_pm,bid,ask,fv,gap,label,delta,ret_T,S_bin,tte_d,covd,L_bid+1c,ft_bid+1c,L_mid-1c,ft_mid-1c,L_ask-1c,ft_ask-1c,chase_ft,chase_L,chase_state
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770237000,1770742860,0.61,0.65,0.654448976036227,0.034448976036226986,0,3.410934335747372,-0.0704019066628236,2171.2,5.854861111111111,True,0.62,1770239681.946,0.62,1770239681.946,0.64,1770239681.946,1770239681.946,0.63,chased
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770345900,1770742860,0.2,0.23,0.23695619218623387,0.02695619218623388,0,2.383168402769521,0.053026988083039975,1919.09,4.594444444444445,True,0.21,1770349312.701,0.205,1770349312.701,0.22,1770349312.701,,,cancelled_gap
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770433200,1770742860,0.37,0.41,0.40842026196583364,0.028420261965833638,0,5.023504846844775,-0.0175317190098422,2059.39,3.584027777777778,True,0.38,,0.38,,0.4,,,0.39,chased
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770519600,1770742860,0.45,0.47,0.492314371202367,0.032314371202366965,0,5.45229243781403,-0.03173078453483729,2088.84,2.5840277777777776,True,0.46,1770519859.536,0.45,1770525349.194,0.46,1770519859.536,1770519859.536,0.46,filled_early
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770616800,1770742860,0.45,0.49,0.4952186049004537,0.0352186049004537,0,7.36166704551799,-0.035066781472841646,2095.82,1.4590277777777778,True,0.46,1770617923.045,0.46,1770617923.045,0.48,1770617923.045,1770617923.045,0.46,filled_early
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770235200,1770829260,0.62,0.66,0.6682993821086763,0.03829938210867634,0,3.112133240810743,-0.13275678180812908,2188.27,6.875694444444445,True,0.63,1770235977.921,0.63,1770235977.921,0.65,1770235977.921,1770235977.921,0.63,filled_early
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770395400,1770829260,0.34,0.39,0.39825143941173474,0.048251439411734764,0,3.7271970196371424,-0.05873000854374952,2032.13,5.021527777777778,True,0.35,,0.355,,0.38,1770397360.0,,0.36,chased
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770485400,1770829260,0.38,0.43,0.42787389695064354,0.037873896950643526,0,4.431150372801367,-0.07033975638520737,2055.86,3.979861111111111,True,0.39,1770487419.87,0.395,1770487419.87,0.42,1770487419.87,1770487419.87,0.4,chased
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770579900,1770829260,0.53,0.58,0.5668622118983212,0.026862211898321164,0,4.9964135992442955,-0.10078797084304555,2119.42,2.886111111111111,True,0.54,1770582581.137,0.545,1770582581.137,0.57,1770582581.137,,,cancelled_gap
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770667200,1770829260,0.58,0.62,0.6228344194899494,0.03283441948994947,0,6.646770873313991,-0.10639639439304713,2131.34,1.8756944444444446,True,0.59,1770679890.0,0.59,1770679890.0,0.61,1770679890.0,,,cancelled_gap
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770332400,1770915660,0.18,0.22,0.22346408035157625,0.03346408035157625,0,1.8647917704150456,0.018378391803107068,1870.79,6.750694444444444,True,0.19,1770334656.172,0.19,1770334656.172,0.21,1770334656.172,1770334656.172,0.2,chased
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770455700,1770915660,0.34,0.38,0.38150920458402915,0.03150920458402917,0,3.7315781724102344,-0.06279893894371344,2028.99,5.323611111111111,True,0.35,1770457789.379,0.35,1770457789.379,0.37,1770457789.379,,,cancelled_gap
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770593400,1770915660,0.45,0.5,0.4927995308889206,0.03279953088892057,0,4.5084369475262696,-0.0933956930924288,2092.03,3.729861111111111,True,0.46,1770597472.266,0.465,1770597472.266,0.49,1770596924.122,,,cancelled_gap
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770679800,1770915660,0.51,0.55,0.5482647133187504,0.028264713318750356,0,5.764818839509308,-0.10153160553062378,2109.12,2.729861111111111,True,0.52,1770682919.605,0.52,1770682919.605,0.54,1770682919.605,,,cancelled_gap
ETH,2026-02-13,ethereum-above-2100-on-february-13,1770738300,1771002060,0.26,0.31,0.29544471421404045,0.02544471421404043,0,4.895839653229504,0.01493241635224053,2025.33,3.0527777777777776,True,0.27,1770738973.573,0.275,1770738973.573,0.3,1770738973.573,1770738973.573,0.27,filled_early
ETH,2026-02-13,ethereum-above-2100-on-february-13,1770826500,1771002060,0.06,0.07,0.09733612241433305,0.027336122414333044,0,3.076545328993805,0.05101683632550152,1953.55,2.0319444444444446,True,0.07,1770832061.038,0.055,1770832061.038,0.06,1770832061.038,,,cancelled_gap
ETH,2026-02-14,ethereum-above-2100-on-february-14,1770763500,1771088460,0.25,0.28,0.2885550680862962,0.02855506808629621,0,4.623259833578471,0.03153517775172335,2017.0,3.7611111111111106,True,0.26,,0.255,,0.27,,,,cancelled_gap
ETH,2026-02-14,ethereum-above-2100-on-february-14,1771002000,1771088460,0.211,0.238,0.2469525654803094,0.025952565480309386,0,11.064439768451038,0.009746519992879177,2061.43,1.0006944444444446,True,0.221,1771002038.101,0.2145,1771002115.334,0.228,1771002038.101,1771002038.101,0.221,filled_early
ETH,2026-02-15,ethereum-above-2100-on-february-15,1770763500,1771174860,0.27,0.29,0.3112737928258501,0.03127379282585008,0,4.2552224810123445,-0.005199413235378394,2017.0,4.761111111111111,True,0.28,1770765397.484,0.27,,0.28,1770765397.484,,,cancelled_gap
ETH,2026-02-15,ethereum-above-2100-on-february-15,1771002000,1771174860,0.258,0.289,0.29532276222366366,0.027322762223663644,0,9.207911844132258,-0.026988070994222603,2061.43,2.000694444444444,True,0.268,1771002607.524,0.2635,1771002607.524,0.279,1771002318.313,1771002607.524,0.268,filled_early
ETH,2026-02-15,ethereum-above-2100-on-february-15,1771149600,1771174860,0.159,0.182,0.1999620226138793,0.030962022613879286,0,15.324101778292526,-0.030508544930170026,2068.7,0.2923611111111111,True,0.169,1771149961.228,0.1605,1771149961.228,0.172,1771149961.228,1771149961.228,0.169,filled_early
ETH,2026-02-16,ethereum-above-2100-on-february-16,1770763500,1771261260,0.29,0.32,0.3281171521963562,0.028117152196356188,0,3.95846145248604,-0.021311251062862427,2017.0,5.761111111111111,True,0.3,1770766612.895,0.295,,0.31,1770766612.895,,,cancelled_gap
ETH,2026-02-16,ethereum-above-2100-on-february-16,1770860700,1771261260,0.15,0.19,0.19155560534471636,0.03155560534471635,0,3.6697966577514993,0.0011300552801263926,1972.24,4.636111111111111,True,0.16,,0.16,,0.18,,,,cancelled_gap
ETH,2026-02-16,ethereum-above-2100-on-february-16,1771037100,1771261260,0.25,0.29,0.2924227241687872,0.032422724168787165,0,8.087927311257685,-0.038037222474296674,2051.02,2.5944444444444446,True,0.26,1771050585.727,0.26,1771050585.727,0.28,1771039397.127,,,cancelled_gap
ETH,2026-02-17,ethereum-above-2100-on-february-17,1770762600,1771347660,0.28,0.33,0.33346013211339787,0.04346013211339789,0,3.6853511682728928,-0.017793270683599725,2014.64,6.771527777777778,False,0.29,,0.295,,0.32,,,,na
ETH,2026-02-17,ethereum-above-2100-on-february-17,1770860700,1771347660,0.18,0.22,0.21705330967855363,0.027053309678553628,0,3.5394438678750197,0.003477296074725066,1972.24,5.636111111111111,True,0.19,,0.19,,0.21,,,,cancelled_gap
ETH,2026-02-18,ethereum-above-2100-on-february-18,1770839100,1771434060,0.18,0.22,0.21991459489552728,0.02991459489552728,0,3.0820583562548647,0.007599022010768404,1955.96,6.886111111111111,False,0.19,,0.19,,0.21,,,,na
ETH,2026-02-18,ethereum-above-2100-on-february-18,1771044300,1771434060,0.34,0.39,0.3769418213126145,0.026941821312614522,0,5.8231277382408075,-0.04301151005254636,2057.5,4.511111111111111,True,0.35,,0.355,,0.38,,,,cancelled_gap
ETH,2026-02-19,ethereum-above-2100-on-february-19,1771044300,1771520460,0.36,0.4,0.39993701903697976,0.029937019036979762,0,5.053534729656168,-0.06774040151173667,2057.5,5.511111111111111,True,0.37,1771055897.626,0.37,1771055897.626,0.39,1771055897.181,,,cancelled_gap
ETH,2026-02-19,ethereum-above-2100-on-february-19,1771155000,1771520460,0.37,0.41,0.40504405003131255,0.025044050031312548,0,5.34939186248058,-0.07004636770135285,2062.25,4.229861111111111,True,0.38,1771156011.409,0.38,1771156011.409,0.4,1771156011.409,1771156011.409,0.38,filled_early
ETH,2026-02-21,ethereum-above-2100-on-february-21,1771370100,1771693260,0.17,0.21,0.21503778367603815,0.03503778367603816,0,4.208142322982253,-0.0028496849200667254,1992.53,3.740277777777778,True,0.18,,0.18,,0.2,,,,cancelled_gap
ETH,2026-02-22,ethereum-above-2100-on-february-22,1771364700,1771779660,0.21,0.24,0.24514072429045064,0.02514072429045064,0,4.021142436426663,-0.021677511617792328,1996.34,4.802777777777778,True,0.22,,0.215,,0.23,,,,cancelled_gap
ETH,2026-02-22,ethereum-above-2100-on-february-22,1771463700,1771779660,0.1,0.14,0.13532812119101673,0.025328121191016725,0,3.6110523035937603,-0.008522445805105909,1970.25,3.656944444444444,True,0.11,,0.11,,0.13,,,,cancelled_gap
ETH,2026-02-23,ethereum-above-2100-on-february-23,1771380900,1771866060,0.21,0.24,0.24774121254071238,0.02774121254071238,0,3.7502154865915975,-0.051302571520015605,1985.65,5.615277777777778,True,0.22,,0.215,,0.23,,,0.23,chased
ETH,2026-02-24,ethereum-above-2100-on-february-24,1771366500,1771952460,0.25,0.29,0.285430922285545,0.025430922285545,0,3.6256605167258713,-0.07441023787989778,2000.58,6.781944444444444,False,0.26,,0.26,,0.28,,,,na
ETH,2026-02-24,ethereum-above-2100-on-february-24,1771610400,1771952460,0.09,0.13,0.12772748473770465,0.027727484737704644,0,3.532716594892187,-0.05726400785498992,1966.57,3.9590277777777776,True,0.1,,0.1,,0.12,,,,cancelled_gap
ETH,2026-02-25,ethereum-above-2100-on-february-25,1771652700,1772038860,0.11,0.15,0.1473106560077777,0.02731065600777771,0,3.4824949579077353,0.04170626445916036,1963.69,4.469444444444445,True,0.12,,0.12,,0.14,,,,cancelled_gap
ETH,2026-02-26,ethereum-above-2100-on-february-26,1771529400,1772125260,0.13,0.18,0.16589825980824227,0.025898259808242258,0,2.8345485423636942,0.026679388163990465,1936.87,6.896527777777778,False,0.14,,0.145,,0.17,,,,na
ETH,2026-02-26,ethereum-above-2100-on-february-26,1771650000,1772125260,0.14,0.18,0.1775383114986453,0.0275383114986453,0,3.4083950040638733,0.013584442280495405,1962.4,5.500694444444444,True,0.15,,0.15,,0.17,,,,cancelled_gap
ETH,2026-02-26,ethereum-above-2100-on-february-26,1771816500,1772125260,0.012,0.06,0.04953057869205234,0.02753057869205234,0,1.4576400582325786,0.06351085099754568,1866.83,3.573611111111111,True,0.022,,0.026,,0.05,,,,cancelled_gap
ETH,2026-02-26,ethereum-above-2100-on-february-26,1772055900,1772125260,0.508,0.555,0.5634371306991942,0.045437130699194195,0,10.873810463503686,-0.05959857833081956,2111.4,0.8027777777777778,True,0.518,1772056258.621,0.5215,1772056258.621,0.545,1772056258.621,1772056258.621,0.518,filled_early
ETH,2026-02-27,ethereum-above-2100-on-february-27,1772116200,1772211660,0.29,0.32,0.33304820687789805,0.033048206877898056,0,9.11933904198039,-0.06972939157177126,2069.37,1.104861111111111,True,0.3,1772116252.683,0.295,1772116252.683,0.31,1772116244.614,1772116252.683,0.3,filled_early
ETH,2026-02-28,ethereum-above-2100-on-february-28,1772055900,1772298060,0.497,0.545,0.5324152163679438,0.02541521636794375,0,6.699843570419259,-0.10338904611723582,2111.4,2.8027777777777776,True,0.507,1772061736.125,0.511,1772061736.125,0.535,1772061736.125,,,cancelled_gap
ETH,2026-02-28,ethereum-above-2100-on-february-28,1772166600,1772298060,0.239,0.287,0.2757460540353658,0.026746054035365785,0,8.961781864091735,-0.07711625703241501,2056.65,1.5215277777777778,True,0.249,1772170397.601,0.253,1772170397.601,0.277,1772166642.777,,,cancelled_gap
ETH,2026-02-07,ethereum-above-2100-on-february-7,1770149700,1770483660,0.68,0.71,0.720556061584241,0.030556061584241068,0,3.68739488567737,-0.06722891422161474,2193.21,3.8652777777777776,True,0.69,,0.685,,0.7,,,0.7,chased
ETH,2026-02-07,ethereum-above-2100-on-february-7,1770236100,1770483660,0.65,0.7,0.6869369031023981,0.026936903102398047,0,4.2311488831951305,-0.055067962867084486,2166.7,2.8652777777777776,True,0.66,1770241788.034,0.665,1770241788.034,0.69,1770241788.034,1770241788.034,0.67,chased
ETH,2026-02-07,ethereum-above-2100-on-february-7,1770322500,1770483660,0.12,0.16,0.16617314434162184,0.03617314434162183,0,2.6198102921674256,0.06448488000163413,1922.55,1.8652777777777778,True,0.13,1770323025.639,0.13,1770323025.639,0.15,1770323025.639,1770323025.639,0.13,filled_early
ETH,2026-02-07,ethereum-above-2100-on-february-7,1770413400,1770483660,0.25,0.28,0.2875885466554924,0.027588546655492374,0,9.436380150737335,-0.003334902447409199,2057.46,0.8131944444444444,True,0.26,1770413544.868,0.255,1770413544.868,0.27,1770413544.868,1770413544.868,0.26,filled_early
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770149700,1770570060,0.67,0.7,0.706793754070569,0.026793754070568943,0,3.4830458089979457,-0.05029525620152596,2193.21,4.865277777777778,True,0.68,,0.675,,0.69,,,0.69,chased
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770236100,1770570060,0.64,0.68,0.6778350849909686,0.02783508499096854,0,4.026457445755716,-0.03813430484699568,2166.7,3.8652777777777776,True,0.65,1770239716.698,0.65,1770239716.698,0.67,1770239716.698,1770239716.698,0.66,chased
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770322500,1770570060,0.16,0.2,0.19711802744629003,0.02711802744629002,0,2.5828847030915965,0.08141853802172296,1922.55,2.8652777777777776,True,0.17,1770324777.274,0.17,1770324777.274,0.19,1770324777.274,,,cancelled_gap
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770429600,1770570060,0.31,0.36,0.35868544213072395,0.038685442130723946,0,7.725097032207354,0.011423680675256965,2061.94,1.6256944444444446,True,0.32,1770429795.471,0.325,1770429795.471,0.35,1770429646.012,1770429795.471,0.32,filled_early
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770516900,1770570060,0.47,0.51,0.508675651335151,0.028675651335151042,0,11.754734164177787,-0.00644247748940087,2099.11,0.6152777777777777,True,0.48,1770516927.518,0.48,1770516927.518,0.5,1770516927.518,1770516927.518,0.48,filled_early
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770148800,1770656460,0.67,0.72,0.7118907216109043,0.03189072161090423,0,3.2271028742701784,-0.05038011462187314,2205.28,5.875694444444444,True,0.68,,0.685,,0.71,1770148832.726,,0.69,chased
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770241500,1770656460,0.54,0.58,0.5783328863883507,0.02833288638835063,0,3.954200073421931,-0.012836149189098539,2124.02,4.802777777777778,True,0.55,1770242496.032,0.55,1770242496.032,0.57,1770242496.032,1770242496.032,0.55,filled_early
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770333300,1770656460,0.17,0.22,0.21075206152342407,0.03075206152342408,0,2.2326784151014847,0.09850470139912332,1900.22,3.740277777777778,True,0.18,1770336408.358,0.185,1770336408.358,0.21,1770336408.358,,,cancelled_gap
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770427800,1770656460,0.31,0.36,0.3491553095984939,0.029155309598493884,0,5.640658806850691,0.025189056610167782,2044.77,2.6465277777777776,True,0.32,,0.325,,0.35,,,0.33,chased
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770516000,1770656460,0.46,0.49,0.5042449252808032,0.03424492528080325,0,6.901532367337981,0.0002766330908972057,2096.35,1.6256944444444446,True,0.47,1770525146.91,0.465,1770525146.91,0.48,1770525146.91,1770525146.91,0.48,chased
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770616800,1770656460,0.43,0.45,0.47200375266992045,0.03200375266992045,0,13.526698734344604,0.0005294854336330544,2095.82,0.45902777777777776,True,0.44,1770616990.46,0.43,1770616990.46,0.44,1770616990.46,1770616990.46,0.44,filled_early
ETH,2026-03-01,ethereum-above-2100-on-march-1,1771985700,1772384460,0.079,0.104,0.11761428931982276,0.028614289319822767,0,2.730432524720025,0.01956546881847693,1934.9,4.615277777777777,True,0.089,,0.0815,,0.094,,,,cancelled_gap
ETH,2026-03-01,ethereum-above-2100-on-march-1,1772116200,1772384460,0.325,0.372,0.3925565626959668,0.05755656269596676,0,6.7494049513517576,-0.04762309874976895,2069.37,3.104861111111111,True,0.335,1772120089.594,0.3385,1772120089.594,0.362,1772117150.75,,,cancelled_gap
ETH,2026-03-10,ethereum-above-2100-on-march-10,1772576100,1773158460,0.23,0.27,0.26630911244650624,0.026309112446506244,0,3.3109136225135583,0.04876155564594118,1980.79,6.740277777777778,False,0.24,,0.24,,0.26,,,,na
ETH,2026-03-10,ethereum-above-2100-on-march-10,1772769600,1773158460,0.43,0.48,0.466845337728564,0.02684533772856401,0,4.8726026955703245,-0.0019358393198754325,2083.8,4.500694444444444,True,0.44,,0.445,,0.47,,,,cancelled_gap
ETH,2026-03-10,ethereum-above-2100-on-march-10,1773063900,1773158460,0.16,0.2,0.19575166276809616,0.02575166276809615,0,6.601650103661181,0.025123402030392778,2028.17,1.0944444444444443,True,0.17,1773065183.547,0.17,1773065183.547,0.19,1773064191.081,1773065183.547,0.17,filled_early
ETH,2026-03-11,ethereum-above-2100-on-march-11,1772667900,1773244860,0.53,0.57,0.5650055069622328,0.025005506962232804,0,3.9716905847035644,-0.038745256840428836,2131.34,6.677777777777777,True,0.54,1772668910.717,0.54,1772668910.717,0.56,1772668910.717,1772668910.717,0.54,filled_early
ETH,2026-03-12,ethereum-above-2100-on-march-12,1773084600,1773331260,0.32,0.37,0.35730595271531324,0.02730595271531322,0,5.72399906718859,0.009916377622219037,2050.03,2.8548611111111115,True,0.33,,0.335,,0.36,,,,cancelled_gap
ETH,2026-03-12,ethereum-above-2100-on-march-12,1773243000,1773331260,0.18,0.2,0.2267412036974586,0.03674120369745859,0,8.771112355708597,0.010321331728889115,2049.2,1.0215277777777778,True,0.19,,0.18,,0.19,,,,cancelled_gap
ETH,2026-03-13,ethereum-above-2100-on-march-13,1773179100,1773417660,0.24,0.27,0.27877237556707324,0.02877237556707324,1,5.583825714041441,0.04750812218913057,2030.43,2.761111111111111,True,0.25,,0.245,,0.26,1773182538.474,,,cancelled_gap
ETH,2026-03-13,ethereum-above-2100-on-march-13,1773323100,1773417660,0.28,0.31,0.31677309517229374,0.02677309517229376,1,10.215535996885015,0.028975519288624938,2068.41,1.0944444444444443,True,0.29,1773327221.564,0.285,1773327221.564,0.3,1773327221.564,1773327221.564,0.3,chased
ETH,2026-03-13,ethereum-above-2100-on-march-13,1773409500,1773417660,0.95,0.96,0.9997485266486748,0.03974852664867479,1,0.08688764291382015,-0.027497216226875787,2188.58,0.09444444444444444,True,0.96,1773409553.906,0.945,1773413665.999,0.95,1773410019.243,1773409553.906,0.96,filled_early
ETH,2026-03-14,ethereum-above-2100-on-march-14,1773179100,1773504060,0.27,0.31,0.30634475343371753,0.026344753433717505,0,4.959031282950485,0.021424361959775123,2030.43,3.7611111111111106,True,0.28,,0.28,,0.3,,,,cancelled_gap
ETH,2026-03-14,ethereum-above-2100-on-march-14,1773347400,1773504060,0.3,0.35,0.34259420643311433,0.03259420643311434,0,9.00637184464741,0.0036994686179513915,2066.74,1.8131944444444443,True,0.31,,0.315,,0.34,,,,cancelled_gap
ETH,2026-03-14,ethereum-above-2100-on-march-14,1773434700,1773504060,0.59,0.6,0.6296137649273005,0.0296137649273005,0,17.451935638148303,-0.01750876181005131,2111.04,0.8027777777777778,True,0.6,1773437253.947,0.585,1773437304.952,0.59,1773437304.952,,,cancelled_gap
ETH,2026-03-16,ethereum-above-2100-on-march-16,1773219600,1773676860,0.28,0.33,0.31543595017040593,0.025435950170405952,1,4.341308701423823,0.11634573279081463,2023.76,5.292361111111111,True,0.29,,0.295,,0.32,,,,cancelled_gap
ETH,2026-03-16,ethereum-above-2100-on-march-16,1773326700,1773676860,0.31,0.35,0.345036533547792,0.025036533547792006,1,5.776160547657576,0.10559708959903921,2045.63,4.052777777777778,True,0.32,,0.32,,0.34,,,0.33,chased
ETH,2026-03-16,ethereum-above-2100-on-march-16,1773440100,1773676860,0.44,0.48,0.4773969177656853,0.027396917765685314,1,8.239667802614905,0.08330186391654683,2091.75,2.7402777777777776,True,0.45,1773441011.11,0.45,1773441011.11,0.47,1773441011.11,1773441011.11,0.45,filled_early
ETH,2026-03-16,ethereum-above-2100-on-march-16,1773544500,1773676860,0.46,0.49,0.521045085895109,0.05104508589510903,1,9.777406115847716,0.0780378657222795,2102.79,1.5319444444444443,True,0.47,,0.465,,0.48,,,,cancelled_gap
ETH,2026-03-17,ethereum-above-2100-on-march-17,1773243000,1773763260,0.34,0.39,0.37856748140381336,0.028567481403813377,1,4.409523840484346,0.12287987782834724,2049.2,6.021527777777777,True,0.35,,0.355,,0.38,,,,cancelled_gap
ETH,2026-03-17,ethereum-above-2100-on-march-17,1773333900,1773763260,0.4,0.45,0.44063751357898295,0.030637513578982978,1,5.203702874197063,0.11228811137399133,2071.02,4.969444444444444,True,0.41,,0.415,,0.44,,,,cancelled_gap
ETH,2026-03-17,ethereum-above-2100-on-march-17,1773435600,1773763260,0.52,0.56,0.5578650799353775,0.027865079935377457,1,6.054548023470075,0.09299232502072638,2111.37,3.7923611111111115,True,0.53,,0.53,,0.55,,,,cancelled_gap
ETH,2026-03-17,ethereum-above-2100-on-march-17,1773540900,1773763260,0.45,0.5,0.4962063970572682,0.03620639705726819,1,7.056781160134863,0.1002079397058589,2096.19,2.573611111111111,True,0.46,,0.465,,0.49,,,0.47,chased
ETH,2026-03-18,ethereum-above-2100-on-march-18,1773261900,1773849660,0.4,0.45,0.4386715788431913,0.028671578843191325,1,4.266498992363677,0.05405679957413428,2070.59,6.802777777777778,False,0.41,,0.415,,0.44,,,,na
ETH,2026-03-18,ethereum-above-2100-on-march-18,1773529200,1773849660,0.43,0.48,0.46603547039048465,0.02603547039048465,1,5.695739858812459,0.0473853589108239,2084.45,3.7090277777777776,True,0.44,,0.445,,0.47,,,0.45,chased
ETH,2026-03-19,ethereum-above-2100-on-march-19,1773504000,1773936060,0.42,0.47,0.45751826375019444,0.02751826375019445,1,4.703274841792295,0.020367438870765368,2074.72,5.000694444444444,True,0.43,,0.435,,0.46,,,,cancelled_gap
ETH,2026-03-19,ethereum-above-2100-on-march-19,1773904500,1773936060,0.822,0.861,0.8739552148162598,0.041955214816259856,1,8.480034990155227,-0.020243227699347936,2160.71,0.36527777777777776,True,0.832,1773904886.906,0.8315,1773904886.906,0.851,1773904509.165,1773904886.906,0.832,filled_early
ETH,2026-03-20,ethereum-above-2100-on-march-20,1773922500,1774022460,0.72,0.76,0.7638083118571029,0.03380831185710287,1,7.236209576686752,-0.012140594857843827,2162.06,1.1569444444444443,True,0.73,1773924716.561,0.73,1773924716.561,0.75,1773924716.561,,,cancelled_gap
ETH,2026-03-20,ethereum-above-2100-on-march-20,1774008900,1774022460,0.85,0.87,0.9281209125292337,0.06812091252923369,1,9.642653917645957,-0.004619528373497175,2145.86,0.15694444444444444,True,0.86,1774009934.254,0.85,1774009934.254,0.86,1774009934.254,1774009934.254,0.86,filled_early
ETH,2026-03-21,ethereum-above-2100-on-march-21,1773846000,1774108860,0.71,0.74,0.7500113834578744,0.030011383457874463,1,4.7575700197937305,-0.017436679301422765,2190.27,3.042361111111111,True,0.72,1773846150.124,0.715,1773846150.124,0.73,1773846150.124,1773846150.124,0.72,filled_early
ETH,2026-03-21,ethereum-above-2100-on-march-21,1773935100,1774108860,0.5,0.54,0.5365898177206831,0.02658981772068314,1,6.982932840569515,0.022277428069682907,2104.99,2.011111111111111,True,0.51,,0.51,,0.53,,,0.52,chased
ETH,2026-03-22,ethereum-above-2100-on-march-22,1773857700,1774195260,0.74,0.78,0.7760260022447816,0.026026002244781576,0,4.135661227687803,-0.0620762760773479,2215.03,3.9069444444444446,True,0.75,,0.75,,0.77,,,,cancelled_gap
ETH,2026-03-22,ethereum-above-2100-on-march-22,1773948600,1774195260,0.63,0.67,0.6658445241741977,0.02584452417419769,0,6.230831467188832,-0.029982514534045445,2145.07,2.8548611111111115,True,0.64,1773948658.801,0.64,1773948658.801,0.66,1773948658.801,1773948658.801,0.64,filled_early
ETH,2026-03-22,ethereum-above-2100-on-march-22,1774035900,1774195260,0.65,0.7,0.691560572018111,0.03156057201811102,0,10.561828179014494,-0.022702234962028462,2129.51,1.8444444444444443,True,0.66,,0.665,,0.69,1774037503.697,,0.67,chased
ETH,2026-03-22,ethereum-above-2100-on-march-22,1774137600,1774195260,0.29,0.33,0.38604017410859165,0.08604017410859166,0,15.092024133421234,-0.0015168318409206126,2084.87,0.6673611111111111,True,0.3,1774137663.748,0.3,1774137663.748,0.32,1774137663.748,1774137663.748,0.3,filled_early
ETH,2026-03-23,ethereum-above-2100-on-march-23,1773846000,1774281660,0.66,0.7,0.7021813821287441,0.03218138212874411,1,4.083414675403547,-0.027517941737636078,2190.27,5.042361111111111,True,0.67,1773846116.714,0.67,1773846116.714,0.69,1773846116.714,1773846116.714,0.67,filled_early
ETH,2026-03-23,ethereum-above-2100-on-march-23,1773971100,1774281660,0.62,0.63,0.6811459545858588,0.0511459545858588,1,5.409070703960097,-0.013170691262155258,2159.07,3.5944444444444446,True,0.63,,0.615,,0.62,,,,cancelled_gap
ETH,2026-03-23,ethereum-above-2100-on-march-23,1774057500,1774281660,0.68,0.71,0.7183255924827584,0.028325592482758455,1,7.55972575572347,-0.00863532556838717,2149.3,2.5944444444444446,True,0.69,,0.685,,0.7,,,,cancelled_gap
ETH,2026-03-23,ethereum-above-2100-on-march-23,1774144800,1774281660,0.44,0.48,0.4771003503177834,0.027100350317783406,1,8.451072730496142,0.018692310107601327,2091.36,1.5840277777777776,True,0.45,,0.45,,0.47,,,0.46,chased
ETH,2026-03-23,ethereum-above-2100-on-march-23,1774265400,1774281660,0.85,0.89,0.9428131764224752,0.08281317642247521,1,6.043643348760016,-0.01720133325449041,2167.79,0.18819444444444447,True,0.86,1774265458.365,0.86,1774265458.365,0.88,1774265458.365,1774265458.365,0.86,filled_early
ETH,2026-03-24,ethereum-above-2100-on-march-24,1773990900,1774368060,0.55,0.6,0.5863101909450843,0.026310190945084244,1,5.114138914210512,0.0026133747329183266,2128.56,4.365277777777778,True,0.56,,0.565,,0.59,,,0.57,chased
ETH,2026-03-24,ethereum-above-2100-on-march-24,1774108800,1774368060,0.66,0.69,0.7042944595125781,0.034294459512578035,1,6.522761272591037,-0.009787336973057914,2155.12,3.000694444444444,True,0.67,1774110483.417,0.665,1774110483.417,0.68,1774110483.417,1774110483.417,0.67,filled_early
ETH,2026-03-24,ethereum-above-2100-on-march-24,1774216800,1774368060,0.27,0.3,0.3199681437175849,0.03996814371758489,1,6.3821885240251355,0.042191952490894524,2045.96,1.7506944444444443,True,0.28,,0.275,,0.29,1774227880.599,,0.29,chased
ETH,2026-03-24,ethereum-above-2100-on-march-24,1774304100,1774368060,0.76,0.78,0.8030949959950038,0.03309499599500376,1,9.735412732284578,-0.007822640485747746,2150.89,0.7402777777777778,True,0.77,1774304536.981,0.76,1774312749.465,0.77,1774304536.981,1774304536.981,0.77,filled_early
ETH,2026-03-25,ethereum-above-2100-on-march-25,1773936000,1774454460,0.51,0.55,0.547417238799993,0.027417238799993027,1,4.112303021671249,0.01964242465754678,2118.81,6.000694444444445,True,0.52,,0.52,,0.54,1773937028.273,,,cancelled_gap
