asset,event,slug,t0,P,label,exited,exit_px,days_hold,days_exitpol,ev_hold,ev_exitpol
SOL,2025-12-01,solana-above-150-on-december-1,1764215100,0.15892499999999998,0,False,,4.552777777777778,4.552777777777778,0.4058358230586314,0.4058358230586314
SOL,2025-11-30,solana-above-140-on-november-30,1764215100,0.396492,0,False,,3.5527777777777776,3.5527777777777776,-0.2710755468979747,-0.2710755468979747
SOL,2025-11-30,solana-above-130-on-november-30,1764215100,0.792012,1,True,0.92,3.5527777777777776,0.8823408564814815,0.27374055942033587,0.16511930202692504
ETH,2025-12-02,ethereum-above-3000-on-december-2,1764265500,0.426933,1,True,0.16,4.969444444444444,3.303771770833819,0.5924506784979904,0.0820028104519806
ETH,2025-12-02,ethereum-above-3200-on-december-2,1764270900,0.15892499999999998,0,True,0.16,4.906944444444444,0.5089184374996909,-0.1206106523558991,0.024791271876357605
ETH,2025-12-01,ethereum-above-3000-on-december-1,1764321300,0.5871569999999999,0,True,0.41,3.323611111111111,1.3652748611100294,0.2653612575685431,0.05404018259000562
ETH,2025-12-03,ethereum-above-2900-on-december-3,1764321300,0.734112,1,True,0.81,5.323611111111111,2.4001337499999336,0.22650810584079448,0.11895063082592934
ETH,2025-12-02,ethereum-above-3000-on-december-2,1764351900,0.426933,1,True,0.16,3.9694444444444446,2.303771770833819,0.6122102284152542,0.16351751777336881
BTC,2025-12-06,bitcoin-above-94k-on-december-6,1764723600,0.30235392,0,True,0.178,3.667361111111111,2.261507499998918,-0.1475950475131948,-0.17657573545489053
ETH,2025-12-07,ethereum-above-3300-on-december-7,1764743400,0.18510625,0,True,0.02,4.438194444444444,2.7290167129619256,-0.1357312632870414,-0.09645209436947023
ETH,2025-12-07,ethereum-above-3200-on-december-7,1764744300,0.242397,0,True,0.27,4.427777777777778,2.116633055555048,-0.20063842925904482,-0.06375160915994967
ETH,2025-12-10,ethereum-above-3000-on-december-10,1764903600,0.7437969999999999,1,True,0.56,5.584027777777778,0.6195521759269415,0.06791355813014499,0.014318882105980812
SOL,2025-12-11,solana-above-140-on-december-11,1765165500,0.242397,0,True,0.3,3.5527777777777776,2.6191744444436496,-0.149913615339451,-0.04749136552419311
ETH,2025-12-13,ethereum-above-3000-on-december-13,1765311300,0.6952320000000001,1,True,0.961,3.8652777777777776,0.948079467592416,0.4725722134568202,0.24821214434094777
SOL,2025-12-18,solana-above-130-on-december-18,1765766700,0.5772480000000001,0,True,0.06,3.5944444444444446,2.68954651620377,-0.3536418377653916,-0.0917759097316675
SOL,2025-12-18,solana-above-140-on-december-18,1765766700,0.15892499999999998,0,True,0.074,3.5944444444444446,1.7969821759258156,0.015505049759923006,0.02278843549923558
ETH,2025-12-30,ethereum-above-2900-on-december-30,1766716200,0.5474370000000001,1,True,0.73,4.604861111111111,2.9167889930556217,0.44401219265418096,0.2328915389758884
BTC,2025-12-31,bitcoin-above-86k-on-december-31,1766716200,0.839877,1,True,0.71,5.604861111111111,1.4611917245360437,0.2783170035974836,0.0072874016341028525
ETH,2025-12-31,ethereum-above-2900-on-december-31,1766716200,0.5474370000000001,1,True,0.74,5.604861111111111,4.226719039352956,0.46571098332091715,0.2518455505029646
ETH,2025-12-30,ethereum-above-2800-on-december-30,1766716200,0.772768,1,True,0.89,4.604861111111111,0.3666840509270076,0.22124362371126732,0.13490588757036753
ETH,2025-12-29,ethereum-above-3000-on-december-29,1766716200,0.273468,0,True,0.23,3.604861111111111,0.9776945601845229,-0.15729522776426597,0.09861826287796896
ETH,2025-12-29,ethereum-above-2900-on-december-29,1766716200,0.5474370000000001,1,True,0.62,3.604861111111111,1.0306514583334878,0.5640214230850903,0.20790377761716455
ETH,2025-12-30,ethereum-above-3100-on-december-30,1766717100,0.137917,0,True,0.1,4.594444444444444,2.90635362268598,-0.14722165519397643,0.0016015930410255078
BTC,2025-12-31,bitcoin-above-84k-on-december-31,1766717100,0.839877,1,True,0.89,5.594444444444444,1.1057811689818347,0.23683878593348534,0.13441021991416843
ETH,2026-01-01,ethereum-above-2900-on-january-1,1766975400,0.685477,1,True,0.78,3.604861111111111,1.9426194328704367,0.36104409153813605,0.17015038961740994
SOL,2026-01-06,solana-above-130-on-january-6,1767394800,0.606933,1,True,0.73,3.7506944444444446,1.4405917708327374,0.09923134698435399,0.05470863983183932
BTC,2026-01-08,bitcoin-above-92k-on-january-8,1767486600,0.467325,0,True,0.7,4.688194444444444,2.8657667592581775,-0.4502921451681522,0.07645066642879211
SOL,2026-01-08,solana-above-130-on-january-8,1767486600,0.636492,1,True,0.955,4.688194444444444,2.921294131944025,0.1958276870984006,0.09386311674530493
XRP,2026-01-08,xrp-above-2-on-january-8,1767500100,0.5871569999999999,1,True,0.9,4.531944444444444,1.479270694443473,0.21236276355257994,0.09234560626706448
SOL,2026-01-07,solana-above-130-on-january-7,1767530700,0.685477,1,True,0.96,3.1777777777777776,1.7312147106478613,0.2537139207799856,0.05793682178469997
BTC,2026-01-12,bitcoin-above-94k-on-january-12,1767735900,0.4168,0,True,0.17,5.802777777777778,2.369651585649009,-0.30418272727119666,-0.044064866771231254
ETH,2026-01-11,ethereum-above-3500-on-january-11,1767744000,0.116853,0,True,0.02,4.709027777777778,1.5148598726838827,0.0787845708139616,0.13168639600067528
ETH,2026-01-13,ethereum-above-3200-on-january-13,1767839400,0.426933,0,True,0.07,5.604861111111111,4.917289074074339,-0.45265983451684877,-0.22866107312088757
ETH,2026-01-11,ethereum-above-3100-on-january-11,1767859200,0.557388,1,True,0.55,3.3756944444444446,0.3667969907406304,0.4369430065804056,0.04037994260351072
ETH,2026-01-11,ethereum-above-3200-on-january-11,1767861900,0.283797,0,True,0.03,3.3444444444444446,2.0020942476860903,-0.2952889582643792,-0.16451125012840662
SOL,2026-01-15,solana-above-140-on-january-15,1767910500,0.426933,1,True,0.42,6.781944444444444,4.165549560186488,0.45218405715720966,0.027105498709135943
ETH,2026-01-12,ethereum-above-3200-on-january-12,1767911400,0.252768,0,True,0.11,3.7715277777777776,1.5923767592592373,-0.2727957319192325,-0.08108525154386648
BTC,2026-01-15,bitcoin-above-88k-on-january-15,1767973500,0.753468,1,True,0.88,6.052777777777778,2.4379275347209637,-0.0953309714371609,0.09536338707072581
BTC,2026-01-15,bitcoin-above-90k-on-january-15,1767973500,0.5673250000000001,1,True,0.73,6.052777777777778,3.3669045370375668,-0.022936039373073425,0.1451823946338595
BTC,2026-01-13,bitcoin-above-90k-on-january-13,1767998700,0.5772480000000001,1,True,0.68,3.761111111111111,1.6939676504637355,0.04176762507830095,0.05424193578165656
BTC,2026-01-14,bitcoin-above-90k-on-january-14,1768001400,0.5772480000000001,1,True,0.74,4.729861111111111,3.032149606482298,-0.2986420298521367,0.09364081769404707
ETH,2026-01-15,ethereum-above-3100-on-january-15,1768043700,0.47738800000000003,1,True,0.68,5.240277777777778,3.0937921990730146,-0.007696689369921406,0.10727675373083323
ETH,2026-01-15,ethereum-above-3100-on-january-15,1768130100,0.47738800000000003,1,True,0.68,4.240277777777778,2.0937921990730146,-0.002301045194780138,0.11640040129048607
SOL,2026-01-15,solana-above-140-on-january-15,1768178700,0.48743699999999995,1,True,0.42,3.6777777777777776,1.061382893519821,0.3425389903980324,-0.0015906412946743859
BTC,2026-01-15,bitcoin-above-90k-on-january-15,1768187700,0.704973,1,True,0.73,3.573611111111111,0.8877378703709002,-0.08799989579630474,0.11387282423782118
BTC,2026-01-15,bitcoin-above-92k-on-january-15,1768232700,0.386317,1,True,0.59,3.0527777777777776,0.9919891435183861,0.00995214273997036,0.10233990509382118
BTC,2026-01-15,bitcoin-above-94k-on-january-15,1768233600,0.169408,1,True,0.43,3.042361111111111,1.0018109722214716,0.3745206209707215,0.09983418849564785
XRP,2026-01-15,xrp-above-1pt9-on-january-15,1768234500,0.887392,1,False,,3.0319444444444446,3.0319444444444446,0.11408840835717884,0.11408840835717884
BTC,2026-01-15,bitcoin-above-88k-on-january-15,1768235400,0.830332,1,True,0.88,3.0215277777777776,0.3327280324062815,-0.11479015084169458,0.10615790130572157
ETH,2026-01-15,ethereum-above-3200-on-january-15,1768236300,0.29411200000000004,1,True,0.92,3.011111111111111,1.9179849884272726,0.21197558662208305,0.16581840498802064
ETH,2026-01-18,ethereum-above-3100-on-january-18,1768343400,0.801613,1,True,0.89,4.771527777777778,0.10921547453712534,0.17821332897938194,0.078426725043367
XRP,2026-01-18,xrp-above-2pt3-on-january-18,1768343400,0.127392,0,False,,4.771527777777778,4.771527777777778,0.06371262986892207,0.06371262986892207
ETH,2026-01-18,ethereum-above-3300-on-january-18,1768343400,0.324973,1,True,0.6,4.771527777777778,3.6933625462954796,0.636729627978376,0.2851920869418618
ETH,2026-01-19,ethereum-above-3400-on-january-19,1768343400,0.200773,0,True,0.09,5.771527777777778,3.4525977199083124,-0.034750924048496556,-0.07372540436974459
BTC,2026-01-19,bitcoin-above-100k-on-january-19,1768345200,0.12633872999999998,0,True,0.02,5.750694444444444,3.396971122685958,0.009029999544558243,-0.07685096726106545
BTC,2026-01-20,bitcoin-above-96k-on-january-20,1768494600,0.5970519999999999,0,True,0.4,5.021527777777778,1.509555011573765,0.040375380533835825,-0.08917885092327778
ETH,2026-01-19,ethereum-above-3300-on-january-19,1768520700,0.507493,0,True,0.45,3.7194444444444446,1.2776626388894188,-0.2537926749025837,0.007036436292946063
SOL,2026-01-21,solana-above-140-on-january-21,1768590000,0.626653,0,False,,4.917361111111111,4.917361111111111,0.17783856824627953,0.17783856824627953
SOL,2026-01-22,solana-above-150-on-january-22,1768593600,0.200773,0,False,,5.875694444444444,5.875694444444444,0.39642187271063345,0.39642187271063345
XRP,2026-01-21,xrp-above-2pt2-on-january-21,1768597200,0.1063,0,True,0.019,4.834027777777778,2.1921827662046307,0.2737620837204986,0.16050947353055378
XRP,2026-01-20,xrp-above-2-on-january-20,1768597200,0.704973,0,True,0.55,3.8340277777777776,2.813350532408114,-0.1877424340549696,0.06584723728650627
BTC,2026-01-22,bitcoin-above-96k-on-january-22,1768598100,0.4168,0,True,0.2,5.823611111111111,2.487071608796164,0.2580592434282623,0.016821216031049524
XRP,2026-01-21,xrp-above-2-on-january-21,1768598100,0.704973,0,False,,4.823611111111111,4.823611111111111,-0.2045690664099945,-0.2045690664099945
XRP,2026-01-22,xrp-above-2-on-january-22,1768598100,0.685477,0,False,,5.823611111111111,5.823611111111111,-0.3149248188207062,-0.3149248188207062
ETH,2026-01-22,ethereum-above-3400-on-january-22,1768761900,0.365925,0,True,0.06,3.9277777777777776,1.3171285995371915,0.6658850626018569,0.10878535041060722
ETH,2026-01-22,ethereum-above-3300-on-january-22,1768761900,0.5871569999999999,0,True,0.015,3.9277777777777776,3.0477405787038583,0.39104199111438553,0.17934465372493025
BTC,2026-01-25,bitcoin-above-90k-on-january-25,1769005800,0.5474370000000001,0,True,0.26,4.104861111111111,0.10847932870465296,-0.38547662095978996,-0.07805521901106896
ETH,2026-01-25,ethereum-above-3000-on-january-25,1769005800,0.396492,0,True,0.2,4.104861111111111,2.922674259259193,-0.21525390936291858,-0.16478295298389792
ETH,2026-01-25,ethereum-above-2900-on-january-25,1769006700,0.7418611199999999,0,True,0.748,4.094444444444444,0.2033776504629188,-0.5788955482313611,-0.008263497386310673
ETH,2026-01-27,ethereum-above-2900-on-january-27,1769022900,0.5374720000000001,1,True,0.74,5.906944444444444,5.178631365740741,0.3399678767628876,0.18168717776406676
ETH,2026-01-28,ethereum-above-2900-on-january-28,1769025600,0.675708,1,True,0.62,6.875694444444444,0.7944755439819009,0.407696591346591,0.11489109236450662
BTC,2026-02-05,bitcoin-above-86k-on-february-5,1769785200,0.273468,0,True,0.14,6.084027777777778,1.0563140046292985,0.9967568367363553,0.03033651437528731
BTC,2026-02-03,bitcoin-above-82k-on-february-3,1769785200,0.62271348,0,True,0.782,4.084027777777778,0.26183515046205785,0.01706416642672881,0.07166565192571772
ETH,2026-02-03,ethereum-above-2700-on-february-3,1769785200,0.62271348,0,True,0.161,4.084027777777778,0.9795231365743611,0.6210187943795151,0.018967987473448467
BTC,2026-02-04,bitcoin-above-84k-on-february-4,1769785200,0.4168,0,True,0.15,5.084027777777778,1.0989065393529556,0.5130590168809623,0.14475924249602423
BTC,2026-02-03,bitcoin-above-84k-on-february-3,1769797800,0.355708,0,True,0.54,3.9381944444444446,0.18703954861119942,0.35767432214424644,0.01577497198529873
BTC,2026-02-03,bitcoin-above-78k-on-february-3,1769879700,0.62960617,0,True,0.411,2.9902777777777776,0.9338171643515428,-0.4299530054323414,-0.06299392147675636
BTC,2026-02-09,bitcoin-above-70k-on-february-9,1770228000,0.6991300800000001,1,True,0.342,4.959027777777778,0.934158842591224,0.4502197088007592,0.00958656220701759
BTC,2026-02-08,bitcoin-above-68k-on-february-8,1770228900,0.8436910799999999,1,True,0.884,3.948611111111111,0.045657453702555764,0.27686029678790774,0.00593426630670587
ETH,2026-02-09,ethereum-above-1900-on-february-9,1770291900,0.8284213199999999,1,True,0.64,4.219444444444444,0.7733691319436938,0.16111045352577993,0.006105371823800498
BTC,2026-02-09,bitcoin-above-68k-on-february-9,1770293700,0.67473033,1,True,0.36,4.198611111111111,0.3317396180552465,0.30025901978620306,0.027333187073858345
ETH,2026-02-08,ethereum-above-1900-on-february-8,1770294600,0.82937673,1,True,0.311,3.1881944444444446,0.5036425578704586,0.14930074885557598,-0.10985440618896208
ETH,2026-02-09,ethereum-above-2000-on-february-9,1770294600,0.675708,1,True,0.26,4.188194444444444,0.8643489814825632,0.2752573293367992,-0.043219345759910655
ETH,2026-02-08,ethereum-above-2000-on-february-8,1770296400,0.656128,1,True,0.42,3.167361111111111,0.10460696759323279,0.3015252068930002,0.028530396061042906
BTC,2026-02-11,bitcoin-above-64k-on-february-11,1770307200,0.70983825,1,True,0.34,6.042361111111111,0.34691086805529064,0.36136109812911543,0.012836326601312453
BTC,2026-02-11,bitcoin-above-66k-on-february-11,1770307200,0.606933,1,True,0.37,6.042361111111111,0.36501872685220504,0.47528088400068114,0.03348052508476018
ETH,2026-02-08,ethereum-above-1800-on-february-8,1770307200,0.78912897,1,True,0.715,3.042361111111111,0.3884567939821217,0.048635833395045264,0.016681349421576147
ETH,2026-02-10,ethereum-above-1800-on-february-10,1770307200,0.74960128,1,True,0.798,5.042361111111111,0.9384311805555114,0.17398703026786516,0.06249046480131676
SOL,2026-02-08,solana-above-80-on-february-8,1770307200,0.685477,1,True,0.836,3.042361111111111,1.8303435300925264,0.24328038704566188,0.1466938153242562
SOL,2026-02-10,solana-above-80-on-february-10,1770308100,0.65220528,1,False,,5.031944444444444,5.031944444444444,0.33005821312088657,0.33005821312088657
SOL,2026-02-09,solana-above-80-on-february-9,1770318000,0.62862192,1,False,,3.917361111111111,3.917361111111111,0.2310087013121796,0.2310087013121796
BTC,2026-02-12,bitcoin-above-58k-on-february-12,1770327000,0.801613,1,False,,6.813194444444444,6.813194444444444,0.1365964918755113,0.1365964918755113
SOL,2026-02-12,solana-above-70-on-february-12,1770330600,0.792012,1,False,,6.771527777777778,6.771527777777778,0.2498829925783203,0.2498829925783203
XRP,2026-02-10,xrp-above-1pt2-on-february-10,1770332400,0.5703033700000001,1,True,0.939,4.750694444444444,1.9036795254631176,0.06603582276664693,0.004679355383414074
SOL,2026-02-11,solana-above-70-on-february-11,1770337800,0.5175,1,False,,5.688194444444444,5.688194444444444,0.23014026984977043,0.23014026984977043
BTC,2026-02-09,bitcoin-above-72k-on-february-9,1770397200,0.3147,0,True,0.14,3.0006944444444446,0.5964280671295192,-0.3393869801840646,-0.016066102912565106
BTC,2026-02-10,bitcoin-above-66k-on-february-10,1770449400,0.69035625,1,True,0.808,3.3965277777777776,0.9204905092605838,0.20289193838368466,0.022639987836629655
SOL,2026-02-10,solana-above-80-on-february-10,1770451200,0.73895625,1,False,,3.3756944444444446,3.3756944444444446,0.29498940873607793,0.29498940873607793
XRP,2026-02-11,xrp-above-1pt4-on-february-11,1770467400,0.5772480000000001,0,True,0.54,4.188194444444444,3.146150578704697,-0.3830653199317987,0.0013713033169596156
XRP,2026-02-12,xrp-above-1pt4-on-february-12,1770467400,0.5970519999999999,0,True,0.51,5.188194444444444,4.935497141204499,-0.43035437956767914,-0.03158848304835267
SOL,2026-02-11,solana-above-70-on-february-11,1770486300,0.9345570000000001,1,False,,3.9694444444444446,3.9694444444444446,0.11082512149569326,0.11082512149569326
SOL,2026-02-12,solana-above-70-on-february-12,1770486300,0.9063,1,False,,4.969444444444444,4.969444444444444,0.16280075715937958,0.16280075715937958
BTC,2026-02-16,bitcoin-above-66k-on-february-16,1770812100,0.646317,1,True,0.75,5.198611111111111,2.1052836342597447,0.2882475970099758,0.08433178703022051
BTC,2026-02-14,bitcoin-above-66k-on-february-14,1770822900,0.527493,1,True,0.84,3.073611111111111,1.979691157407231,0.09847519504135266,0.1838928120006647
BTC,2026-02-14,bitcoin-above-68k-on-february-14,1770822900,0.324973,1,True,0.43,3.073611111111111,1.980894768519534,0.301556298904665,-0.023394247407635654
SOL,2026-02-26,solana-above-100-on-february-26,1771690500,0.042688000000000004,0,True,0.014,5.031944444444444,4.330045138889993,-0.018549662152715068,-0.05954619766074811
SOL,2026-02-25,solana-above-100-on-february-25,1771690500,0.039494169999999995,0,True,0.011,4.031944444444444,3.8731943749995144,-0.06179132709052948,0.01727846900579227
SOL,2026-02-24,solana-above-100-on-february-24,1771690500,0.04162353,0,False,,3.0319444444444446,3.0319444444444446,0.10871520429493034,0.10871520429493034
SOL,2026-02-26,solana-above-110-on-february-26,1771690500,0.03416832,0,False,,5.031944444444444,5.031944444444444,-0.020177032917050503,-0.020177032917050503
ETH,2026-02-26,ethereum-above-1900-on-february-26,1771812000,0.40665300000000004,1,False,,3.6256944444444446,3.6256944444444446,0.22787310170121777,0.22787310170121777
SOL,2026-02-28,solana-above-90-on-february-28,1772035200,0.18928713,0,True,0.045,3.042361111111111,1.8393687268512116,0.06497892812580705,-0.022641706764238656
XRP,2026-03-03,xrp-above-1pt4-on-march-3,1772045100,0.665925,0,False,,5.927777777777778,5.927777777777778,-0.387731695716702,-0.387731695716702
ETH,2026-03-01,ethereum-above-2000-on-march-1,1772125200,0.467325,0,True,0.61,3.0006944444444446,0.3893753819443561,-0.42855610202386435,0.008411471034364015
SOL,2026-03-03,solana-above-80-on-march-3,1772199900,0.685477,1,True,0.78,4.136111111111111,2.4583191666669317,0.17800349645388275,0.025730265097720598
BTC,2026-03-03,bitcoin-above-62k-on-march-3,1772262000,0.656128,1,False,,3.417361111111111,3.417361111111111,-0.1328452182818003,-0.1328452182818003
BTC,2026-03-03,bitcoin-above-60k-on-march-3,1772262900,0.85987593,1,False,,3.4069444444444446,3.4069444444444446,-0.16272006027794822,-0.16272006027794822
BTC,2026-03-04,bitcoin-above-62k-on-march-4,1772270100,0.6952320000000001,1,True,0.86,4.323611111111111,1.6036485648155212,-0.4421950554556089,0.005401141653907704
ETH,2026-03-03,ethereum-above-1800-on-march-3,1772271000,0.68254777,1,True,0.851,3.3131944444444446,0.3890281365729041,0.012076401656252012,-0.004060079524974086
BTC,2026-03-03,bitcoin-above-64k-on-march-3,1772277300,0.527493,1,True,0.87,3.2402777777777776,1.6899620370373682,0.06363929963879428,0.05259556529712711
ETH,2026-03-03,ethereum-above-1900-on-march-3,1772298000,0.557388,1,True,0.68,3.0006944444444446,1.8443364236117512,0.216895601560418,0.033336102990368446
SOL,2026-03-05,solana-above-90-on-march-5,1772332200,0.263125,0,True,0.54,4.604861111111111,3.520859745371121,-0.2994724738029724,0.17848711552385965
BTC,2026-03-12,bitcoin-above-66k-on-march-12,1772763300,0.8494079999999999,1,True,0.88,6.573611111111111,4.014615706017723,0.19815771697987533,0.12134073234223512
SOL,2026-03-12,solana-above-70-on-march-12,1773066600,0.98976153,1,False,,3.0631944444444446,3.0631944444444446,0.004554283072127896,0.004554283072127896
ETH,2026-03-17,ethereum-above-1900-on-march-17,1773360900,0.839877,1,True,0.92,4.656944444444444,0.06228275462985039,-0.13682782621803785,0.03474496187967924
ETH,2026-03-22,ethereum-above-2200-on-march-22,1773928800,0.304413,0,True,0.21,3.0840277777777776,1.6267477314808854,-0.163419814213928,-0.129866996718345
BTC,2026-03-22,bitcoin-above-70k-on-march-22,1773928800,0.457248,0,True,0.64,3.0840277777777776,0.562678645832671,-0.33449421706914173,0.0967456049187235
BTC,2026-03-24,bitcoin-above-68k-on-march-24,1773928800,0.646317,1,True,0.81,5.084027777777778,1.5105870601838385,0.35897818956497496,0.11850417476775894
BTC,2026-03-25,bitcoin-above-68k-on-march-25,1773929700,0.636492,1,True,0.87,6.073611111111111,3.9793140509255505,0.2686772413818663,0.11291584432531174
BTC,2026-03-23,bitcoin-above-66k-on-march-23,1773929700,0.83892313,1,True,0.94,4.073611111111111,0.7480251388886461,0.12008785537688518,0.019736741018308634
ETH,2026-03-23,ethereum-above-2100-on-march-23,1773972000,0.646317,1,True,0.23,3.5840277777777776,2.853234270833157,0.40436695834571884,-0.13824317432327082
BTC,2026-03-23,bitcoin-above-70k-on-march-23,1773972000,0.557388,1,True,0.31,3.5840277777777776,1.9283119907395707,0.46726001778402637,-0.05397465776407534
ETH,2026-03-24,ethereum-above-2200-on-march-24,1774043100,0.324973,0,True,0.25,3.761111111111111,1.349702129628923,-0.2962110381184012,0.011879651210118664
ETH,2026-03-26,ethereum-above-2300-on-march-26,1774062900,0.190332,0,True,0.06,5.531944444444444,2.3037279745356902,-0.06319953928752364,0.034034490124425776
XRP,2026-03-30,xrp-above-1pt4-on-march-30,1774431900,0.527493,0,False,,5.261111111111111,5.261111111111111,-0.2665970337429369,-0.2665970337429369
SOL,2026-03-31,solana-above-90-on-march-31,1774543500,0.386317,0,True,0.011,4.969444444444444,4.55900819444546,-0.04667285573966973,-0.17025273363616242
BTC,2026-04-02,bitcoin-above-64k-on-april-2,1774825200,0.753468,1,True,0.85,3.7090277777777776,1.0750501736115525,0.15819525583195704,-0.003680859320418256
BTC,2026-04-02,bitcoin-above-66k-on-april-2,1774825200,0.5474370000000001,1,True,0.91,3.7090277777777776,2.3182995717586192,0.34952942893073535,0.043301576478668335
SOL,2026-04-04,solana-above-80-on-april-4,1774997100,0.753468,1,True,0.53,3.7194444444444446,2.486164131945482,0.34731424081126905,-0.04882549789781471
SOL,2026-04-07,solana-above-80-on-april-7,1774998000,0.6952320000000001,0,True,0.85,6.709027777777778,5.541039386573765,-0.5013006678602474,0.17037347372592107
SOL,2026-04-06,solana-above-80-on-april-6,1774998000,0.7147,1,False,,5.709027777777778,5.709027777777778,0.3150906138325534,0.3150906138325534
SOL,2026-04-05,solana-above-80-on-april-5,1775000700,0.753468,0,False,,4.677777777777778,4.677777777777778,-0.5504535728351235,-0.5504535728351235
BTC,2026-04-08,bitcoin-above-70k-on-april-8,1775077200,0.324973,1,True,0.13,6.792361111111111,2.19043141203622,0.4298357338229324,-0.0859882930207716
BTC,2026-04-06,bitcoin-above-68k-on-april-6,1775142900,0.37612799999999996,1,True,0.26,4.031944444444444,1.127498564813976,0.26563728601118713,-0.10812228165348196
BTC,2026-04-07,bitcoin-above-68k-on-april-7,1775142900,0.396492,1,True,0.66,5.031944444444444,3.3340344675933875,0.46980314749795804,0.08739941654793879
SOL,2026-04-09,solana-above-80-on-april-9,1775159100,0.47738800000000003,1,True,0.68,6.844444444444444,5.007141458334194,0.2597913854969648,0.08885153652198736
SOL,2026-04-09,solana-above-80-on-april-9,1775253600,0.5772480000000001,1,True,0.68,5.750694444444444,3.9133914583341944,0.157511711303558,0.052976209108332534
BTC,2026-04-14,bitcoin-above-74k-on-april-14,1775600100,0.242397,1,True,0.34,6.740277777777778,0.07729450231349026,0.4710612808426373,0.002980445276844143
BTC,2026-04-12,bitcoin-above-74k-on-april-12,1775605500,0.304413,0,True,0.257,4.677777777777778,0.5569705671292764,-0.19214374682047575,-0.053207231994941324
BTC,2026-04-13,bitcoin-above-72k-on-april-13,1775605500,0.5474370000000001,0,True,0.57,5.677777777777778,0.5649814930558205,-0.537641526415859,-0.032333186777104686
XRP,2026-04-12,xrp-above-1pt3-on-april-12,1775615400,0.782397,1,True,0.86,4.563194444444444,0.15738523148276187,0.37224456233044867,0.061760221415086386
BTC,2026-04-18,bitcoin-above-74k-on-april-18,1776267900,0.5175,1,True,0.55,3.011111111111111,0.9949441782412706,0.1736622086989031,-0.015735840093040646
SOL,2026-04-19,solana-above-80-on-april-19,1776337200,0.9345570000000001,1,True,0.95,3.2090277777777776,0.271629490741977,0.021758382217883683,-0.020537123009119876
SOL,2026-04-21,solana-above-80-on-april-21,1776337200,0.8589249999999999,1,True,0.928,5.209027777777778,3.1659313657410717,0.09805240346806117,0.04149181854165803
SOL,2026-04-20,solana-above-80-on-april-20,1776338100,0.9063,1,False,,4.198611111111111,4.198611111111111,0.06789136427964576,0.06789136427964576
BTC,2026-04-21,bitcoin-above-78k-on-april-21,1776490200,0.40665300000000004,0,True,0.23,3.4381944444444446,0.4223360995368825,-0.2129469073088121,-0.029578830549270796
ETH,2026-04-23,ethereum-above-2300-on-april-23,1776699900,0.507493,1,True,0.61,3.011111111111111,0.1719257870371695,0.4221553524967814,0.043157129124807785
BTC,2026-04-23,bitcoin-above-74k-on-april-23,1776701700,0.675708,1,True,0.7,2.9902777777777776,0.01395268518615652,0.0017609403051578876,0.030873198158450882
BTC,2026-04-23,bitcoin-above-76k-on-april-23,1776701700,0.40665300000000004,1,True,0.35,2.9902777777777776,1.1634177314821217,0.2106352329324916,-0.0043987020656993114
BTC,2026-04-27,bitcoin-above-78k-on-april-27,1776948300,0.47738800000000003,0,True,0.49,4.136111111111111,0.0895403240731469,-0.34376824753344104,-0.005092142811219214
XRP,2026-05-04,xrp-above-1pt4-on-may-4,1777446900,0.396492,0,False,,5.365277777777778,5.365277777777778,-0.4337521899216892,-0.4337521899216892
SOL,2026-05-06,solana-above-80-on-may-6,1777482900,0.753468,1,False,,6.948611111111111,6.948611111111111,-0.06550311312575396,-0.06550311312575396
BTC,2026-05-03,bitcoin-above-76k-on-may-3,1777517100,0.467325,1,True,0.45,3.5527777777777776,0.1601134490746039,0.04230022563678437,-0.02742757662281714
BTC,2026-05-05,bitcoin-above-78k-on-may-5,1777661100,0.606933,1,True,0.56,3.886111111111111,0.6566561921299607,-0.09845950775819257,-0.01826209346124725
BTC,2026-05-10,bitcoin-above-82k-on-may-10,1778095800,0.40665300000000004,0,True,0.34,3.854861111111111,0.5746505902790361,-0.42159794057625166,-0.04496271784044354
BTC,2026-05-11,bitcoin-above-82k-on-may-11,1778112900,0.437052,0,True,0.22,4.656944444444444,0.6484008796292323,-0.43481460153458784,-0.03048984322405443
BTC,2026-05-12,bitcoin-above-82k-on-may-12,1778112900,0.44715699999999997,0,True,0.39,5.656944444444444,0.13415388888782925,-0.319689517755007,-0.011368207585845287
BTC,2026-05-10,bitcoin-above-80k-on-may-10,1778156100,0.724413,1,True,0.54,3.1569444444444446,0.10958451388886681,0.21326882863268365,-0.022555512934844174
BTC,2026-05-11,bitcoin-above-80k-on-may-11,1778210100,0.44715699999999997,1,True,0.45,3.5319444444444446,0.052743159722950725,0.23307096909197167,-0.040445591950111874
SOL,2026-05-13,solana-above-90-on-may-13,1778263200,0.48743699999999995,1,False,,4.917361111111111,4.917361111111111,0.5853049149748251,0.5853049149748251
