asset,event,ts,fside,overshoot,z,label,ev_raw,ev_hedged
ETH,2026-02-10,1770655500,no,0.07869864971166518,3.08989979501799,0,0.49,0.24334335342989943
ETH,2026-02-11,1770655500,no,0.05595636484186789,3.08989979501799,0,0.5,-0.020339922336962357
ETH,2026-02-26,1772056800,no,0.06757731584552384,3.322034366521393,0,0.568,-0.02584194837488296
ETH,2026-02-27,1772117100,yes,-0.05290679467092324,-1.5951467738892438,0,-0.261,0.30410471964896824
ETH,2026-02-08,1770540300,no,0.07915226944151482,1.864665746449044,0,0.61,0.46956123922059606
ETH,2026-03-10,1773154800,no,0.12553109969155615,4.322620279042101,0,0.17900000000000005,0.2096912155921059
ETH,2026-03-11,1773235800,no,0.05302084645947351,2.1706952318595376,0,0.08599999999999997,0.09183174606694931
ETH,2026-03-12,1773324000,no,0.07742478491449808,1.5764981477190687,0,0.17999999999999994,0.2047226865294155
ETH,2026-03-13,1773324900,no,0.07031681930568606,2.2338469740988285,1,-0.56,-0.3050225025746125
ETH,2026-03-14,1773440100,yes,-0.072480982004139,-1.6207179106478327,0,-0.39,-0.21715093010964978
ETH,2026-03-19,1773935100,yes,-0.08413037188070793,-2.3289339329190537,1,0.39,-0.07213741638570625
ETH,2026-03-22,1774137600,yes,-0.09786931916316627,-5.973279068140158,0,-0.3,-0.2771079372504843
ETH,2026-03-04,1772634600,no,0.09959745740014667,1.9521702535341996,1,-0.5700000000000001,0.054797247640109736
ETH,2026-04-11,1775747700,no,0.05060329278305853,1.9300128352119992,1,-0.51,-0.22096523561943154
ETH,2026-04-13,1776031200,yes,-0.07375081573464082,-1.5107732490101948,1,0.5,0.5069372597039267
ETH,2026-04-20,1776636000,yes,-0.05806403131769877,-2.8657295965342424,1,0.22599999999999998,0.11832518362698338
ETH,2026-04-09,1775747700,no,0.20881154539924882,1.9300128352119992,1,-0.6839999999999999,-0.1510688115906741
ETH,2026-02-06,1770150600,no,0.061773248825603755,4.66414029708385,0,0.675,0.20128968511658124
ETH,2026-03-16,1773631800,no,0.22903832445742373,4.314452578658002,1,-0.28,0.2105530291035831
ETH,2026-03-18,1773837000,yes,-0.053078293747510163,-1.6862856977668688,0,-0.848,-0.6401703975119193
ETH,2026-03-19,1773846000,yes,-0.06370161794683366,-3.2339498077509194,0,-0.4,-0.09672224134745372
ETH,2026-03-23,1774265400,no,0.11776207046676324,10.541873499204685,0,0.34099999999999997,0.07618229853736791
ETH,2026-03-24,1774266300,yes,-0.05358927171057831,-2.433967894147773,0,-0.32,-0.24548868029458826
ETH,2026-03-25,1774427400,no,0.05686143886590342,1.524375440868745,0,0.36,0.19471722139082398
ETH,2026-05-01,1777516200,yes,-0.0526731177857821,-2.4916335781279253,1,0.22999999999999998,0.05712807955986737
ETH,2026-04-16,1776348000,yes,-0.06464898006830777,-4.338994144751502,1,0.45999999999999996,-0.08167470634328655
ETH,2026-04-20,1776636000,yes,-0.06895372997885746,-2.8657295965342424,1,0.71,0.5379947166491929
ETH,2026-04-21,1776636000,yes,-0.05289831339503642,-2.8657295965342424,1,0.6499999999999999,0.5207213623106894
ETH,2026-04-30,1777266900,yes,-0.05006038177645444,-3.4696804380955206,0,-0.67,-0.3957211038124216
ETH,2026-04-30,1777516200,yes,-0.07059796531388396,-2.4916335781279253,0,-0.12,-0.13585287988167458
ETH,2026-02-05,1769870700,yes,-0.06116250297000991,-6.665070683402829,0,-0.846,-0.19836461411577844
ETH,2026-02-05,1769960700,yes,-0.052906098300240956,-3.380552982744324,0,-0.507,0.14095075010916114
ETH,2026-03-16,1773631800,no,0.06705254628279439,4.314452578658002,0,0.14,0.2582296565416763
ETH,2026-03-17,1773671400,yes,-0.05833815120891339,-1.7320249481531167,1,0.6539999999999999,0.5051331512676787
ETH,2026-03-18,1773833400,yes,-0.12321909832216504,-2.5904424194313895,0,-0.31,0.8055289631283524
ETH,2026-03-19,1773833400,yes,-0.05586436133709016,-2.5904424194313895,0,-0.42,0.32130363852539495
ETH,2026-05-04,1777889700,yes,-0.0698842107092078,-5.20385404352072,1,0.239,0.0419586855204753
ETH,2026-05-08,1778220000,yes,-0.06523563112428243,-1.6123546391372658,0,-0.2,-0.3639321615174343
ETH,2026-05-09,1778261400,no,0.07250032497528519,2.0828552146947286,1,-0.4,-0.23879268448654487
ETH,2026-04-14,1775603700,no,0.05624658994165939,4.6332541787459585,0,0.21199999999999997,0.389008790532262
ETH,2026-04-15,1776177000,no,0.08072917406922903,1.595054143931623,0,0.527,0.2359866905887575
ETH,2026-04-16,1776294900,yes,-0.052787808739621134,-1.9700187104113784,0,-0.20500000000000002,-0.12077010643638102
ETH,2026-04-22,1776835800,no,0.11953199676179313,3.495904293447673,1,-0.51,-0.3666367946729971
ETH,2026-04-23,1776835800,no,0.05323828081926951,3.495904293447673,0,0.51,0.2654274358492626
ETH,2026-02-01,1769943600,yes,-0.0578501613936952,-3.727924159917286,0,-0.381,0.1336315351191908
ETH,2026-02-02,1769869800,yes,-0.05390274087856084,-8.359315133258455,0,-0.825,-0.5060991262311085
ETH,2026-03-17,1773707400,no,0.05179920414783298,1.5571582254154144,0,0.30000000000000004,0.13528837802303395
ETH,2026-05-06,1778075100,yes,-0.06328002069519234,-1.933187012368348,0,-0.11,0.09227107425652055
ETH,2026-01-31,1769869800,yes,-0.08600183354389901,-8.359315133258455,0,-0.775,-0.46308224832825484
ETH,2026-02-01,1769796900,yes,-0.05771409089846524,-2.9165207946843847,0,-0.838,0.17723643117406318
ETH,2026-02-01,1769711400,yes,-0.050568398503776035,-3.9838354072927875,0,-0.77,0.4091674925984432
ETH,2026-02-02,1769711400,yes,-0.056549080623030656,-3.9838354072927875,0,-0.73,0.2340861553757485
ETH,2026-01-30,1769715000,no,0.06987351224448424,3.2256782542761377,1,-0.133,-0.31058849361325114
ETH,2026-01-31,1769711400,yes,-0.05567010649064952,-3.9838354072927875,0,-0.767,-0.019601969011042164
ETH,2025-11-22,1763744400,no,0.07564802618734479,2.7721529350913605,1,-0.281,-0.30402094487826
ETH,2025-11-23,1763768700,no,0.050080064504766986,1.9346370882457982,1,-0.27,-0.182166711353311
ETH,2025-12-02,1764602100,yes,-0.05619250614744031,-2.1268929463977404,1,0.54,-0.1896751995239292
ETH,2025-12-20,1766078100,yes,-0.06593101176032024,-6.895513295305168,1,0.38,0.07742873585509163
ETH,2026-02-01,1769711400,yes,-0.07701216255140142,-3.9838354072927875,0,-0.45,1.2155729206570611
ETH,2026-02-02,1769715000,no,0.05865267910004762,3.2256782542761377,0,0.52,-0.6289292711504619
ETH,2026-01-30,1769711400,yes,-0.10646644033762775,-3.9838354072927875,0,-0.41000000000000003,-0.02518538874712123
ETH,2026-01-31,1769711400,yes,-0.0693723030025244,-3.9838354072927875,0,-0.444,0.701755657101431
ETH,2025-12-17,1765982700,yes,-0.14514197104881954,-2.080458367269934,0,-0.63,-0.1100660668957053
ETH,2025-12-02,1764686700,no,0.09601999873382641,2.6960128598208857,1,-0.482,0.8870994515317574
ETH,2025-12-26,1766715300,no,0.05077690834456883,3.502798830583784,1,-0.13,-0.31354252051867815
ETH,2025-12-29,1767010500,yes,-0.05094424067435377,-3.7298640408385615,1,0.38,0.22531613203149028
ETH,2025-12-07,1764961200,yes,-0.05627551007730769,-2.4189055728646394,1,0.21599999999999997,0.15281580319041418
ETH,2025-12-07,1765117800,yes,-0.061573901092557004,-5.656758741321479,1,0.21399999999999997,-0.3589020209994045
ETH,2026-01-21,1768997700,yes,-0.055547400339866604,-4.467337877826507,1,0.35,0.49646697781383003
ETH,2026-01-28,1769523300,no,0.05778091062765556,2.100316164014845,1,-0.28,0.03384866007202442
ETH,2025-11-21,1763729100,no,0.051878548209360456,3.610178776359381,0,0.08899999999999997,0.10099989434115926
ETH,2025-11-22,1763586000,no,0.050974054905104316,1.8936869275328294,0,0.61,0.2665096200368964
ETH,2025-12-15,1765810800,yes,-0.13497152193408057,-6.085566953765185,0,-0.79,-0.5588534210091386
ETH,2025-12-16,1765810800,yes,-0.06182308438264128,-6.085566953765185,0,-0.61,-0.24304755063061367
ETH,2025-12-27,1766715300,no,0.05725625826642622,3.502798830583784,0,0.38,0.2569286518563123
ETH,2025-12-29,1767001500,yes,-0.06908023910021588,-3.910188468221836,0,-0.19,0.05256034819236491
ETH,2025-12-30,1766972700,no,0.054631579288878795,1.8873342838440808,0,0.43999999999999995,0.4667582266693991
ETH,2025-12-30,1767082500,no,0.09114227810072983,3.4748966256899756,0,0.49,0.45771293016185854
ETH,2025-12-06,1764961200,yes,-0.09482279724934595,-2.4189055728646394,1,0.526,0.325194693753422
ETH,2026-01-01,1767192300,yes,-0.060358237990706276,-1.7341459397105747,0,-0.45,-0.35885513448197937
ETH,2026-01-20,1768927500,yes,-0.11322580143053007,-3.2247646819534936,1,0.47,0.304223813915499
ETH,2026-01-21,1769005800,no,0.10994152245747912,5.389397741090553,0,0.3999999999999999,-0.27203331359857275
ETH,2026-01-22,1769026500,yes,-0.06062791594089956,-1.7850025316188038,0,-0.606,-0.21652652877964024
ETH,2026-01-23,1769026500,yes,-0.05013783265566052,-1.7850025316188038,0,-0.573,-0.3649533908847249
ETH,2026-01-24,1769192100,yes,-0.055838600958138584,-1.5515387167019798,0,-0.42,-0.2098926672169988
ETH,2026-01-25,1769024700,no,0.06152093835302014,9.674004725748599,0,0.63,0.285272883622378
ETH,2026-01-25,1769195700,yes,-0.05666029605556444,-1.9259875969327218,0,-0.32,0.09787652542730918
ETH,2026-01-27,1769531400,no,0.05344886368747756,2.9046733503477276,0,0.07699999999999996,0.09383318586523463
ETH,2026-01-28,1769615100,no,0.08149388560073262,2.3052702802449825,0,0.75,0.559802976988772
ETH,2025-11-20,1763566200,yes,-0.05413809149380544,-2.5713877971876533,0,-0.61,-0.09378790972736017
ETH,2025-11-29,1764328500,yes,-0.059177839935509624,-1.6794643639196885,1,0.39,0.5259917047246516
ETH,2025-12-12,1765554300,yes,-0.11136126718727801,-5.732917809769042,0,-0.506,0.07564198508662767
ETH,2025-12-17,1765984500,no,0.06788762355062321,7.296688627000462,0,0.09899999999999998,0.015525559863052457
ETH,2026-01-02,1767366000,no,0.09423889270045624,3.8375817458025447,1,-0.61,0.028864591643254056
ETH,2026-01-03,1767371400,no,0.056708410419166466,1.9643062100928634,1,-0.41000000000000003,-0.3970609799000757
ETH,2026-01-08,1767853800,yes,-0.05079997633321287,-2.2737703191689773,1,0.36,0.3361009611213864
ETH,2025-11-23,1763570700,yes,-0.12120583750019548,-1.5754610013400745,0,-0.26,-0.04336778655500095
ETH,2025-12-08,1765128600,no,0.05933286785907069,4.548847827731915,0,0.2889999999999999,0.2856202158338964
ETH,2026-01-13,1768320000,no,0.13949904393545443,3.7864605727452996,0,0.32000000000000006,0.2962504151499612
ETH,2026-01-19,1768780800,yes,-0.08677553635939805,-3.7255340265256534,1,0.17000000000000004,0.34903713608463616
ETH,2026-01-20,1768780800,yes,-0.09909629544857834,-3.7255340265256534,0,-0.74,0.03351411214847344
ETH,2026-01-20,1768885200,yes,-0.07093176547089575,-2.407367948143396,0,-0.22,0.9120065232118533
ETH,2026-01-21,1768780800,yes,-0.10171452989595686,-3.7255340265256534,0,-0.7,0.2442468946947558
ETH,2026-01-03,1767374100,no,0.05526736365967683,2.0657390689157973,0,0.243,0.13111432014872426
ETH,2026-01-07,1767779100,yes,-0.050159354663012135,-2.6213125226312495,0,-0.56,-0.09089970440828393
ETH,2025-12-09,1765296000,no,0.16448944725325432,6.323448349880529,1,-0.8109999999999999,-0.6864543245459557
ETH,2026-01-19,1768780800,yes,-0.11414583214649066,-3.7255340265256534,0,-0.32,0.015805094378221196
ETH,2026-01-20,1768782600,yes,-0.24035825939105493,-6.291969486426787,0,-0.18000000000000002,0.31721744615325287
ETH,2026-01-21,1768782600,yes,-0.18356058043213805,-6.291969486426787,0,-0.23,0.47813545542603875
ETH,2026-01-06,1767708900,no,0.09564262924970421,3.805197416969453,0,0.35,0.10326741583293098
ETH,2026-01-19,1768780800,yes,-0.16193459353542325,-3.7255340265256534,0,-0.03,0.07951083598511113
ETH,2026-01-20,1768780800,yes,-0.14898694316118835,-3.7255340265256534,0,-0.09999999999999999,0.5003668979700924
ETH,2026-01-22,1768780800,yes,-0.10592726317968246,-3.7255340265256534,0,-0.21000000000000002,0.45930232641742536
ETH,2026-01-21,1768780800,yes,-0.07458012755401591,-3.7255340265256534,0,-0.04,0.34148627015241695
SOL,2026-02-02,1769878800,yes,-0.05091571019396279,-3.4297873127617633,1,0.18999999999999995,0.23916069149656377
SOL,2026-02-05,1770150600,no,0.06312788117363866,2.8268968618048307,0,0.5559999999999999,-0.41870829354299777
SOL,2025-12-15,1765809900,yes,-0.0576609175611269,-2.140861836651485,0,-0.84,-0.4618458628585239
SOL,2025-12-16,1765895400,no,0.05735321871812518,2.7212826412972673,0,0.35,0.3192957584560045
SOL,2025-12-29,1766972700,no,0.06442303995986437,4.271004324683124,0,0.3999999999999999,-0.18464250509911218
SOL,2026-01-02,1767366000,no,0.08744153072805326,2.216767132453033,1,-0.78,-0.3829021537953564
SOL,2026-01-04,1767374100,no,0.06222847082280403,2.8029340207234905,1,-0.33999999999999997,-0.0659815564452873
SOL,2026-01-05,1767370500,no,0.05004837322109196,2.053788706154038,1,-0.48,-0.1312515329962718
SOL,2025-12-12,1765486800,no,0.05164082374484712,2.273697711858385,0,0.24,0.019574755197021815
SOL,2025-12-09,1765296000,no,0.15473825958697318,5.99542177822732,1,-0.749,-0.08180024275245124
SOL,2026-01-12,1768184100,no,0.07652516383655206,1.8622025352098903,1,-0.19000000000000006,-0.07322942550202825
SOL,2026-02-06,1770328800,yes,-0.056420653250703445,-1.8889660872083862,1,0.10899999999999999,-0.027564729317393427
SOL,2026-04-01,1774975500,no,0.0658894157906168,3.0557168009820654,1,-0.16700000000000004,-0.05565836532535269
SOL,2026-02-12,1770912900,yes,-0.07489735024766186,-3.1510311644384537,0,-0.09999999999999999,0.11829297188236472
SOL,2026-04-17,1776366000,no,0.0668662003857047,4.772417569297159,0,0.38,0.5207333010136478
SOL,2026-04-18,1776366000,no,0.05447934743510685,4.772417569297159,0,0.38,0.09990287161830191
SOL,2026-04-19,1776366000,no,0.05052343270691609,4.772417569297159,0,0.38,0.11727362424765853
SOL,2026-04-20,1776431700,no,0.11431973426012268,3.683181742076565,0,0.48,0.09975053479905177
SOL,2026-04-22,1776431700,no,0.08903688149929556,3.683181742076565,0,0.49,0.3778797049746874
SOL,2026-02-28,1772187300,yes,-0.06691802858244714,-1.581457840691766,0,-0.09,0.14415267838198836
SOL,2026-02-06,1770203700,yes,-0.05101689919282937,-1.9903652272021228,0,-0.781,-0.38233587567982696
SOL,2026-03-01,1772186400,yes,-0.10835871828072557,-1.9415653551428271,0,-0.18100000000000002,-0.03958975828957653
SOL,2026-03-01,1772332200,no,0.05741594207624555,1.945996671261214,0,0.31800000000000006,-0.18354829165403308
XRP,2026-02-12,1770332400,no,0.07237358444231468,3.6451720819462117,1,-0.07200000000000006,0.003716807193391486
XRP,2026-02-10,1770320700,yes,-0.20465932231380607,-3.1375557070972206,1,0.716,0.31561212368635316
XRP,2026-04-19,1776431700,no,0.14895168888776944,4.7251866397615805,1,-0.08999999999999997,-0.22752086805634805
XRP,2026-02-26,1772063100,yes,-0.0997099505954745,-2.383789471274204,0,-0.67,-0.4482416848602316
XRP,2026-02-06,1770246000,yes,-0.09029944026198433,-3.5808438370235827,1,0.17000000000000004,0.22812842409626416
XRP,2026-04-17,1776434400,no,0.09808687871043129,3.6506557717266,0,0.33099999999999996,0.3175880411964201
XRP,2026-04-23,1776431700,no,0.09535964001038236,4.7251866397615805,0,0.3999999999999999,0.22449707948689684
XRP,2026-03-01,1772186400,yes,-0.21569764433717553,-1.772472601352874,0,-0.09,0.007890433040691841
XRP,2025-12-18,1765998000,yes,-0.08231785514416601,-1.5525551595666878,1,0.23099999999999998,0.037798626786028106
XRP,2025-12-20,1766104200,yes,-0.39706281423537315,-1.8773543083974222,1,0.89,0.5955234883200371
XRP,2026-01-03,1767366000,no,0.09047684129218514,2.986538674249974,1,-0.35,0.2809792761073763
XRP,2026-01-05,1767366000,no,0.06294684939394346,2.986538674249974,1,-0.41000000000000003,0.6260249091546642
XRP,2025-12-23,1766104200,yes,-0.05191923754154132,-1.8773543083974222,0,-0.08,-0.18811867258406828
XRP,2025-12-09,1765296000,no,0.08876079327771375,3.3100016840073736,1,-0.14,0.5612579382977653
