asset,event,slug,ts,entry,ev_raw,ev_hedged,label
BTC,2026-06-19,bitcoin-above-68k-on-june-19-2026,1781719200,0.09999999999999999,-0.09999999999999999,0.27403897130872457,0
ETH,2026-06-19,ethereum-above-1700-on-june-19-2026,1781719200,0.86,0.14,0.36322084715730196,1
ETH,2026-06-18,ethereum-above-1700-on-june-18-2026,1781719200,0.89,-0.89,-0.649498852666529,0
BTC,2026-06-21,bitcoin-above-64k-on-june-21-2026,1781719200,0.78,0.21999999999999997,0.4374374831847456,1
XRP,2026-06-19,xrp-above-1pt2-on-june-19-2026,1781722800,0.59,-0.59,-0.018878458498215234,0
XRP,2026-06-21,xrp-above-1pt3-on-june-21-2026,1781722800,0.060000000000000005,-0.060000000000000005,0.09021160661938718,0
XRP,2026-06-23,xrp-above-1pt2-on-june-23-2026,1781722800,0.53,-0.53,0.010229060897019804,0
XRP,2026-06-22,xrp-above-1pt2-on-june-22-2026,1781727300,0.37,-0.37,-0.15045103745321672,0
ETH,2026-06-20,ethereum-above-1800-on-june-20-2026,1781730000,0.22,-0.22,-0.1769877200549105,0
ETH,2026-06-20,ethereum-above-1700-on-june-20-2026,1781731800,0.73,0.27,0.2998881232155674,1
ETH,2026-06-21,ethereum-above-1800-on-june-21-2026,1781741700,0.27,-0.27,-0.15806109422463815,0
BTC,2026-06-22,bitcoin-above-64k-on-june-22-2026,1781771400,0.62,0.38,0.34566029202051757,1
ETH,2026-06-22,ethereum-above-1700-on-june-22-2026,1781788500,0.73,0.27,0.2947678424555505,1
ETH,2026-06-23,ethereum-above-1700-on-june-23-2026,1781792100,0.64,-0.64,-0.37048766845267783,0
ETH,2026-06-22,ethereum-above-1600-on-june-22-2026,1781797500,0.868,0.132,0.024107833994371303,1
BTC,2026-06-20,bitcoin-above-62k-on-june-20-2026,1781797500,0.671,0.32899999999999996,0.09000322491153429,1
BTC,2026-06-20,bitcoin-above-60k-on-june-20-2026,1781797500,0.904,0.09599999999999997,-0.004344643857320266,1
BTC,2026-06-21,bitcoin-above-62k-on-june-21-2026,1781799300,0.625,0.375,0.11194457823245901,1
BTC,2026-06-24,bitcoin-above-62k-on-june-24-2026,1781799300,0.59,-0.59,-0.3158413339528147,0
BTC,2026-06-23,bitcoin-above-68k-on-june-23-2026,1781813700,0.05,-0.05,-0.02018787938277225,0
ETH,2026-06-19,ethereum-above-1700-on-june-19-2026,1781837100,0.51,0.49,0.45590548839429956,1
ETH,2026-06-20,ethereum-above-1700-on-june-20-2026,1781841600,0.46,0.54,0.24797278698663971,1
ETH,2026-06-21,ethereum-above-1700-on-june-21-2026,1781851500,0.48,0.52,0.33917907383124846,1
BTC,2026-06-22,bitcoin-above-64k-on-june-22-2026,1781874000,0.27,0.73,0.40542989118102835,1
ETH,2026-06-22,ethereum-above-1700-on-june-22-2026,1781877600,0.52,0.48,0.25676336615901324,1
ETH,2026-06-23,ethereum-above-1700-on-june-23-2026,1781878500,0.5,-0.5,-0.3216371150675513,0
BTC,2026-06-23,bitcoin-above-62k-on-june-23-2026,1781893800,0.71,0.29000000000000004,0.3784122824142744,1
BTC,2026-06-24,bitcoin-above-64k-on-june-24-2026,1781915400,0.44,-0.44,0.11546500408637267,0
BTC,2026-06-24,bitcoin-above-64k-on-june-24-2026,1782013500,0.59,-0.59,0.15336443321531368,0
BTC,2026-06-23,bitcoin-above-66k-on-june-23-2026,1782015300,0.17,-0.17,0.11898248388022761,0
ETH,2026-06-22,ethereum-above-1700-on-june-22-2026,1782015300,0.78,0.21999999999999997,0.17607286382564818,1
BTC,2026-06-24,bitcoin-above-66k-on-june-24-2026,1782022500,0.19,-0.19,0.3528136967194831,0
ETH,2026-06-24,ethereum-above-1800-on-june-24-2026,1782023400,0.2,-0.2,0.23101816532600183,0
ETH,2026-06-25,ethereum-above-1700-on-june-25-2026,1782026100,0.66,-0.66,-0.009523135106879077,0
ETH,2026-06-24,ethereum-above-1700-on-june-24-2026,1782026100,0.68,-0.68,-0.17097409769245497,0
ETH,2026-06-23,ethereum-above-1700-on-june-23-2026,1782026100,0.71,-0.71,-0.3246126291442578,0
BTC,2026-06-21,bitcoin-above-64k-on-june-21-2026,1782044100,0.54,0.45999999999999996,0.3492998500401703,1
BTC,2026-06-25,bitcoin-above-66k-on-june-25-2026,1782046800,0.23,-0.23,0.35553732600021737,0
BTC,2026-06-23,bitcoin-above-64k-on-june-23-2026,1782072000,0.56,-0.56,-0.18259799555814693,0
BTC,2026-06-25,bitcoin-above-62k-on-june-25-2026,1782079200,0.76,-0.76,-0.25979213282206726,0
BTC,2026-06-23,bitcoin-above-62k-on-june-23-2026,1782079200,0.8200000000000001,0.17999999999999994,0.35171402693620074,1
BTC,2026-06-22,bitcoin-above-64k-on-june-22-2026,1782079200,0.38,0.62,0.29239710206280345,1
BTC,2026-06-25,bitcoin-above-66k-on-june-25-2026,1782133200,0.34,-0.34,0.6735103115633743,0
BTC,2026-06-25,bitcoin-above-64k-on-june-25-2026,1782138600,0.68,-0.68,0.22135306390796106,0
BTC,2026-06-24,bitcoin-above-66k-on-june-24-2026,1782138600,0.26,-0.26,0.6950335328166858,0
ETH,2026-06-25,ethereum-above-1800-on-june-25-2026,1782144900,0.21000000000000002,-0.21000000000000002,0.4776623245393589,0
ETH,2026-06-24,ethereum-above-1600-on-june-24-2026,1782202500,0.85,0.15000000000000002,0.32472469341776766,1
SOL,2026-06-23,solana-above-70-on-june-23-2026,1782207000,0.18100000000000002,-0.18100000000000002,-0.1764387906435272,0
ETH,2026-06-26,ethereum-above-1700-on-june-26-2026,1782210600,0.29000000000000004,-0.29000000000000004,-0.04544966930589597,0
BTC,2026-06-26,bitcoin-above-64k-on-june-26-2026,1782224100,0.3,-0.3,0.020230469308277488,0
BTC,2026-06-24,bitcoin-above-62k-on-june-24-2026,1782231300,0.715,-0.715,-0.11615949321087793,0
ETH,2026-06-24,ethereum-above-1700-on-june-24-2026,1782231300,0.21000000000000002,-0.21000000000000002,0.11212997141341374,0
XRP,2026-06-24,xrp-above-1pt1-on-june-24-2026,1782231300,0.53,-0.53,0.010022988190636406,0
BTC,2026-06-25,bitcoin-above-64k-on-june-25-2026,1782235800,0.21000000000000002,-0.21000000000000002,0.29986432445760985,0
BTC,2026-06-29,bitcoin-above-64k-on-june-29-2026,1782244800,0.31,-0.31,-0.0050018602508520305,0
ETH,2026-06-30,ethereum-above-1700-on-june-30-2026,1782244800,0.38,-0.38,-0.06723468394758136,0
ETH,2026-06-28,ethereum-above-1700-on-june-28-2026,1782244800,0.35000000000000003,-0.35000000000000003,-0.03512335835308361,0
BTC,2026-06-28,bitcoin-above-62k-on-june-28-2026,1782244800,0.59,-0.59,-0.24941226802328442,0
ETH,2026-06-27,ethereum-above-1600-on-june-27-2026,1782261900,0.81,0.18999999999999995,0.40307769773121077,1
ETH,2026-06-25,ethereum-above-1700-on-june-25-2026,1782262800,0.29000000000000004,-0.29000000000000004,0.30926230752662787,0
SOL,2026-06-27,solana-above-70-on-june-27-2026,1782278100,0.44,0.56,0.2738344486610513,1
SOL,2026-06-28,solana-above-70-on-june-28-2026,1782278100,0.44,0.56,0.3693871177270544,1
ETH,2026-06-27,ethereum-above-1800-on-june-27-2026,1782279900,0.060000000000000005,-0.060000000000000005,0.06843586659719611,0
BTC,2026-06-29,bitcoin-above-66k-on-june-29-2026,1782280800,0.12,-0.12,0.12540792741951473,0
BTC,2026-06-27,bitcoin-above-66k-on-june-27-2026,1782280800,0.06999999999999999,-0.06999999999999999,0.08790721163037633,0
ETH,2026-06-26,ethereum-above-1600-on-june-26-2026,1782290700,0.85,-0.85,-0.5749264796257472,0
XRP,2026-06-30,xrp-above-1pt1-on-june-30-2026,1782292500,0.49,-0.49,-0.1457371977487643,0
XRP,2026-06-29,xrp-above-1pt1-on-june-29-2026,1782297000,0.4,-0.4,-0.1792905798005828,0
XRP,2026-06-28,xrp-above-1pt1-on-june-28-2026,1782297000,0.39,-0.39,-0.168151746074591,0
XRP,2026-06-26,xrp-above-1pt1-on-june-26-2026,1782297000,0.39,-0.39,-0.10942521144041945,0
XRP,2026-06-26,xrp-above-1-on-june-26-2026,1782299700,0.922,0.07799999999999996,0.15038267449798048,1
ETH,2026-06-24,ethereum-above-1600-on-june-24-2026,1782300600,0.972,0.028000000000000025,0.04462967629481488,1
ETH,2026-06-26,ethereum-above-1700-on-june-26-2026,1782301500,0.31,-0.31,0.13067409519268952,0
SOL,2026-06-30,solana-above-70-on-june-30-2026,1782305100,0.45,0.55,0.3095722765950717,1
BTC,2026-06-27,bitcoin-above-60k-on-june-27-2026,1782306900,0.846,0.15400000000000003,0.2979837842031387,1
ETH,2026-06-26,ethereum-above-1500-on-june-26-2026,1782307800,0.951,0.049000000000000044,0.10720128295004319,1
XRP,2026-06-27,xrp-above-1-on-june-27-2026,1782307800,0.906,0.09399999999999997,0.1079135129173332,1
BTC,2026-06-28,bitcoin-above-60k-on-june-28-2026,1782307800,0.785,-0.785,-0.5452441402360985,0
ETH,2026-06-25,ethereum-above-1600-on-june-25-2026,1782307800,0.8180000000000001,-0.8180000000000001,-0.4411186631450391,0
BTC,2026-06-30,bitcoin-above-58k-on-june-30-2026,1782308700,0.86,0.14,0.3568322959052861,1
ETH,2026-07-01,ethereum-above-1600-on-july-1-2026,1782318600,0.58,0.42000000000000004,0.46021828605993165,1
BTC,2026-07-01,bitcoin-above-56k-on-july-1-2026,1782319500,0.87,0.13,0.13840648899655134,1
BTC,2026-07-01,bitcoin-above-60k-on-july-1-2026,1782319500,0.51,0.49,0.5063563292621807,1
ETH,2026-07-01,ethereum-above-1500-on-july-1-2026,1782319500,0.83,0.17000000000000004,0.17939812820578427,1
ETH,2026-06-27,ethereum-above-1500-on-june-27-2026,1782320400,0.853,0.14700000000000002,0.107113599584282,1
SOL,2026-06-26,solana-above-60-on-june-26-2026,1782320400,0.937,0.06299999999999994,-0.07419690075041604,1
BTC,2026-07-01,bitcoin-above-58k-on-july-1-2026,1782321300,0.68,0.31999999999999995,0.2949456886114105,1
ETH,2026-06-29,ethereum-above-1500-on-june-29-2026,1782321300,0.798,0.20199999999999996,0.22233864895439745,1
ETH,2026-06-28,ethereum-above-1500-on-june-28-2026,1782322200,0.797,0.20299999999999996,0.19134020942728108,1
XRP,2026-07-01,xrp-above-1pt1-on-july-1-2026,1782325800,0.31,-0.31,-0.27579408306547126,0
XRP,2026-06-27,xrp-above-1pt1-on-june-27-2026,1782325800,0.29000000000000004,-0.29000000000000004,-0.33532575184669994,0
BTC,2026-06-27,bitcoin-above-62k-on-june-27-2026,1782333900,0.3,-0.3,-0.2898701965735691,0
BTC,2026-06-27,bitcoin-above-64k-on-june-27-2026,1782336600,0.064,-0.064,-0.061199669319380076,0
ETH,2026-07-01,ethereum-above-1700-on-july-1-2026,1782338400,0.25,-0.25,-0.2427815569484975,0
ETH,2026-06-30,ethereum-above-1700-on-june-30-2026,1782338400,0.23,-0.23,-0.07962215286361113,0
ETH,2026-06-28,ethereum-above-1700-on-june-28-2026,1782338400,0.17,-0.17,-0.046594056206254994,0
ETH,2026-06-29,ethereum-above-1700-on-june-29-2026,1782338400,0.21000000000000002,-0.21000000000000002,-0.09148532298698316,0
SOL,2026-06-26,solana-above-70-on-june-26-2026,1782343800,0.25,0.75,0.22152063837747238,1
SOL,2026-06-25,solana-above-70-on-june-25-2026,1782343800,0.15000000000000002,-0.15000000000000002,0.03657836974056167,0
ETH,2026-06-28,ethereum-above-1600-on-june-28-2026,1782381600,0.75,-0.75,-0.4685284800708102,0
ETH,2026-06-25,ethereum-above-1600-on-june-25-2026,1782394200,0.932,-0.932,-0.6706098730801702,0
ETH,2026-06-26,ethereum-above-1600-on-june-26-2026,1782395100,0.41000000000000003,-0.41000000000000003,-0.40470737050927114,0
BTC,2026-06-30,bitcoin-above-58k-on-june-30-2026,1782395100,0.76,0.24,0.4078238250016475,1
ETH,2026-06-30,ethereum-above-1500-on-june-30-2026,1782395100,0.8,0.19999999999999996,0.2654946702066483,1
BTC,2026-06-27,bitcoin-above-60k-on-june-27-2026,1782395100,0.508,0.492,0.3567782623725152,1
BTC,2026-06-28,bitcoin-above-60k-on-june-28-2026,1782395100,0.504,-0.504,-0.47250449035457254,0
ETH,2026-06-26,ethereum-above-1500-on-june-26-2026,1782397800,0.812,0.18799999999999994,0.08461899699206643,1
BTC,2026-06-26,bitcoin-above-58k-on-june-26-2026,1782405000,0.792,0.20799999999999996,0.0959421354966353,1
ETH,2026-07-01,ethereum-above-1600-on-july-1-2026,1782405000,0.4,0.6,0.46506393149084096,1
ETH,2026-06-29,ethereum-above-1500-on-june-29-2026,1782407700,0.78,0.21999999999999997,0.18271744874490697,1
ETH,2026-06-28,ethereum-above-1500-on-june-28-2026,1782408600,0.801,0.19899999999999995,0.16589856704083153,1
BTC,2026-07-01,bitcoin-above-58k-on-july-1-2026,1782409500,0.6900000000000001,0.30999999999999994,0.2542885170530274,1
BTC,2026-07-01,bitcoin-above-60k-on-july-1-2026,1782410400,0.47000000000000003,0.53,0.4811446007669769,1
BTC,2026-06-30,bitcoin-above-56k-on-june-30-2026,1782412200,0.87,0.13,0.2137438753314179,1
BTC,2026-06-30,bitcoin-above-60k-on-june-30-2026,1782423900,0.49,-0.49,-0.28787256781000564,0
BTC,2026-06-26,bitcoin-above-56k-on-june-26-2026,1782426600,0.964,0.03600000000000003,0.013290835708926516,1
ETH,2026-06-29,ethereum-above-1600-on-june-29-2026,1782427500,0.37,-0.37,-0.41038149845659544,0
ETH,2026-07-02,ethereum-above-1600-on-july-2-2026,1782429300,0.41000000000000003,0.59,0.2158632713943292,1
ETH,2026-07-02,ethereum-above-1500-on-july-2-2026,1782431100,0.73,0.27,-0.04101097246204538,1
BTC,2026-06-29,bitcoin-above-58k-on-june-29-2026,1782441900,0.627,0.373,0.23446792016005977,1
ETH,2026-06-30,ethereum-above-1600-on-june-30-2026,1782446400,0.32,-0.32,-0.3508485038319268,0
BTC,2026-06-29,bitcoin-above-60k-on-june-29-2026,1782453600,0.5,-0.5,-0.4774599360707672,0
BTC,2026-06-28,bitcoin-above-58k-on-june-28-2026,1782455400,0.8130000000000001,0.18699999999999994,0.20446322920811,1
BTC,2026-07-01,bitcoin-above-64k-on-july-1-2026,1782456300,0.09999999999999999,-0.09999999999999999,-0.08164722166151134,0
BTC,2026-07-01,bitcoin-above-56k-on-july-1-2026,1782461700,0.88,0.12,0.12914689106744703,1
ETH,2026-06-28,ethereum-above-1600-on-june-28-2026,1782468000,0.23,-0.23,-0.3631085744701017,0
BTC,2026-07-02,bitcoin-above-62k-on-july-2-2026,1782482400,0.32,-0.32,-0.45363015668034906,0
ETH,2026-07-02,ethereum-above-1700-on-july-2-2026,1782488700,0.15000000000000002,-0.15000000000000002,-0.3788444798833307,0
ETH,2026-07-01,ethereum-above-1600-on-july-1-2026,1782493200,0.42,0.5800000000000001,0.4364141976633192,1
ETH,2026-07-01,ethereum-above-1500-on-july-1-2026,1782494100,0.79,0.20999999999999996,0.12884887282357246,1
BTC,2026-07-01,bitcoin-above-58k-on-july-1-2026,1782496800,0.75,0.25,0.24133859578248132,1
ETH,2026-06-29,ethereum-above-1600-on-june-29-2026,1782513900,0.36,-0.36,-0.38091392766482934,0
ETH,2026-06-30,ethereum-above-1700-on-june-30-2026,1782515700,0.063,-0.063,-0.04102799273691598,0
ETH,2026-06-30,ethereum-above-1600-on-june-30-2026,1782532800,0.4,-0.4,-0.3300007084727685,0
BTC,2026-06-29,bitcoin-above-60k-on-june-29-2026,1782540000,0.56,-0.56,-0.46202241875346667,0
ETH,2026-06-28,ethereum-above-1600-on-june-28-2026,1782555300,0.28,-0.28,-0.24547793561248932,0
ETH,2026-07-01,ethereum-above-1600-on-july-1-2026,1782579600,0.53,0.47,0.4182221480278041,1
BTC,2026-07-01,bitcoin-above-58k-on-july-1-2026,1782586800,0.84,0.16000000000000003,0.20282226692214983,1
BTC,2026-07-02,bitcoin-above-60k-on-july-2-2026,1782595800,0.5700000000000001,0.42999999999999994,0.2766862667191852,1
BTC,2026-06-30,bitcoin-above-60k-on-june-30-2026,1782596700,0.56,-0.56,-0.22629836988595975,0
ETH,2026-06-29,ethereum-above-1600-on-june-29-2026,1782601200,0.33,-0.33,-0.33916921683789386,0
ETH,2026-06-30,ethereum-above-1600-on-june-30-2026,1782619200,0.36,-0.36,-0.3154662534080598,0
BTC,2026-07-01,bitcoin-above-62k-on-july-1-2026,1782656100,0.25,-0.25,-0.2425351021748651,0
BTC,2026-06-30,bitcoin-above-62k-on-june-30-2026,1782656100,0.21000000000000002,-0.21000000000000002,0.01820888311862076,0
BTC,2026-07-01,bitcoin-above-60k-on-july-1-2026,1782680400,0.46,0.54,0.47703016747891674,1
BTC,2026-07-02,bitcoin-above-60k-on-july-2-2026,1782682200,0.47000000000000003,0.53,0.29751242090099705,1
BTC,2026-07-01,bitcoin-above-58k-on-july-1-2026,1782685800,0.6900000000000001,0.30999999999999994,0.22292102512049577,1
BTC,2026-07-02,bitcoin-above-56k-on-july-2-2026,1782688500,0.83,0.17000000000000004,0.0002823694657597686,1
ETH,2026-07-02,ethereum-above-1600-on-july-2-2026,1782691200,0.37,0.63,0.17624966554847016,1
ETH,2026-07-01,ethereum-above-1500-on-july-1-2026,1782691200,0.79,0.20999999999999996,0.06894249554538931,1
ETH,2026-06-29,ethereum-above-1600-on-june-29-2026,1782692100,0.24000000000000002,-0.24000000000000002,-0.3114642464738037,0
SOL,2026-06-29,solana-above-70-on-june-29-2026,1782702900,0.87,0.13,0.07225027218423216,1
ETH,2026-06-30,ethereum-above-1600-on-june-30-2026,1782705600,0.39,-0.39,-0.27859193359630285,0
BTC,2026-06-29,bitcoin-above-60k-on-june-29-2026,1782729000,0.61,-0.61,-0.39838321247017605,0
XRP,2026-06-30,xrp-above-1pt1-on-june-30-2026,1782741600,0.04,-0.04,0.01894774709002134,0
BTC,2026-07-01,bitcoin-above-62k-on-july-1-2026,1782747900,0.14,-0.14,-0.1714313209849536,0
ETH,2026-07-01,ethereum-above-1600-on-july-1-2026,1782756000,0.66,0.33999999999999997,0.38972929505336146,1
BTC,2026-07-02,bitcoin-above-60k-on-july-2-2026,1782768600,0.5700000000000001,0.42999999999999994,0.22129455851989802,1
ETH,2026-07-02,ethereum-above-1600-on-july-2-2026,1782779400,0.5,0.5,0.022257286610914306,1
ETH,2026-06-30,ethereum-above-1600-on-june-30-2026,1782807300,0.32,-0.32,0.00757728336211011,0
BTC,2026-07-03,bitcoin-above-58k-on-july-3-2026,1782809100,0.68,0.31999999999999995,-0.02215482859240464,1
ETH,2026-07-01,ethereum-above-1500-on-july-1-2026,1782810900,0.914,0.08599999999999997,0.0020933342320491877,1
BTC,2026-07-03,bitcoin-above-60k-on-july-3-2026,1782818100,0.41000000000000003,0.59,0.2170542660867067,1
ETH,2026-07-02,ethereum-above-1500-on-july-2-2026,1782830700,0.8200000000000001,0.17999999999999994,-0.21075782808877525,1
ETH,2026-07-04,ethereum-above-1600-on-july-4-2026,1782849600,0.4,0.6,-0.24831997393855387,1
BTC,2026-07-05,bitcoin-above-60k-on-july-5-2026,1782849600,0.32,0.6799999999999999,0.2047451013041312,1
ETH,2026-07-06,ethereum-above-1600-on-july-6-2026,1782849600,0.42,0.5800000000000001,-0.08259998719890216,1
ETH,2026-07-05,ethereum-above-1600-on-july-5-2026,1782849600,0.41000000000000003,0.59,-0.11127174742719381,1
BTC,2026-07-04,bitcoin-above-54k-on-july-4-2026,1782856800,0.932,0.06799999999999995,-0.10973536176488863,1
BTC,2026-07-04,bitcoin-above-56k-on-july-4-2026,1782857700,0.84,0.16000000000000003,-0.19508536138932708,1
BTC,2026-07-07,bitcoin-above-58k-on-july-7-2026,1782860400,0.5700000000000001,0.42999999999999994,-0.1370769820522474,1
BTC,2026-07-07,bitcoin-above-56k-on-july-7-2026,1782864000,0.78,0.21999999999999997,-0.20384658421863017,1
BTC,2026-07-05,bitcoin-above-58k-on-july-5-2026,1782864000,0.61,0.39,-0.13305195194036057,1
BTC,2026-07-04,bitcoin-above-60k-on-july-4-2026,1782864000,0.3,0.7,0.13717860703257623,1
BTC,2026-07-04,bitcoin-above-58k-on-july-4-2026,1782864000,0.62,0.38,-0.22292497751825813,1
BTC,2026-07-06,bitcoin-above-58k-on-july-6-2026,1782864900,0.604,0.396,-0.16435049085953635,1
BTC,2026-07-06,bitcoin-above-60k-on-july-6-2026,1782864900,0.33,0.6699999999999999,0.13000872920421214,1
ETH,2026-07-06,ethereum-above-1700-on-july-6-2026,1782878400,0.13,0.87,0.4611249098891574,1
ETH,2026-07-07,ethereum-above-1700-on-july-7-2026,1782878400,0.16,0.84,0.4085537929860791,1
BTC,2026-07-06,bitcoin-above-62k-on-july-6-2026,1782881100,0.15000000000000002,0.85,0.4961164149358383,1
ETH,2026-07-02,ethereum-above-1600-on-july-2-2026,1782881100,0.46,0.54,-0.11391661445194179,1
ETH,2026-07-04,ethereum-above-1700-on-july-4-2026,1782882000,0.08,0.92,0.5057960929103238,1
BTC,2026-07-05,bitcoin-above-62k-on-july-5-2026,1782882000,0.15000000000000002,0.85,0.5498890048282592,1
ETH,2026-07-05,ethereum-above-1700-on-july-5-2026,1782882900,0.09,0.91,0.5216394350425615,1
ETH,2026-07-03,ethereum-above-1600-on-july-3-2026,1782900000,0.39,0.61,-0.1686464098365278,1
BTC,2026-07-05,bitcoin-above-60k-on-july-5-2026,1782936000,0.52,0.48,0.016313633583133036,1
ETH,2026-07-04,ethereum-above-1600-on-july-4-2026,1782936900,0.58,0.42000000000000004,-0.45980162201344255,1
ETH,2026-07-05,ethereum-above-1600-on-july-5-2026,1782936900,0.58,0.42000000000000004,-0.2837962370215197,1
BTC,2026-07-08,bitcoin-above-58k-on-july-8-2026,1782937800,0.73,0.27,0.09549679399597419,1
BTC,2026-07-08,bitcoin-above-60k-on-july-8-2026,1782937800,0.5,0.5,0.2818585041609588,1
ETH,2026-07-06,ethereum-above-1600-on-july-6-2026,1782938700,0.5700000000000001,0.42999999999999994,-0.2203867988120365,1
BTC,2026-07-07,bitcoin-above-60k-on-july-7-2026,1782938700,0.51,0.49,-0.020297392259091995,1
ETH,2026-07-08,ethereum-above-1600-on-july-8-2026,1782947700,0.56,0.43999999999999995,0.07462261335164277,1
ETH,2026-07-07,ethereum-above-1600-on-july-7-2026,1782947700,0.58,0.42000000000000004,-0.22731112955653743,1
BTC,2026-07-07,bitcoin-above-58k-on-july-7-2026,1782950400,0.76,0.24,-0.15052352078166503,1
BTC,2026-07-05,bitcoin-above-58k-on-july-5-2026,1782950400,0.8200000000000001,0.17999999999999994,-0.12541903365904367,1
BTC,2026-07-06,bitcoin-above-60k-on-july-6-2026,1782951300,0.49,0.51,-0.0029773359371223496,1
ETH,2026-07-07,ethereum-above-1700-on-july-7-2026,1782964800,0.24000000000000002,0.76,0.24983756504256005,1
ETH,2026-07-06,ethereum-above-1700-on-july-6-2026,1782964800,0.21000000000000002,0.79,0.28636729444582565,1
BTC,2026-07-06,bitcoin-above-62k-on-july-6-2026,1782972000,0.25,0.75,0.349442954305209,1
SOL,2026-07-06,solana-above-90-on-july-6-2026,1782990900,0.091,-0.091,-0.06127970123472288,0
SOL,2026-07-05,solana-above-90-on-july-5-2026,1782990900,0.064,-0.064,-0.037163052460615104,0
SOL,2026-07-02,solana-above-80-on-july-2-2026,1782990900,0.86,0.14,0.2653534489181124,1
ETH,2026-07-04,ethereum-above-1700-on-july-4-2026,1783011600,0.49,0.51,-0.07253273602957133,1
XRP,2026-07-03,xrp-above-1pt1-on-july-3-2026,1783014300,0.35000000000000003,0.6499999999999999,0.23725159542529112,1
BTC,2026-07-09,bitcoin-above-62k-on-july-9-2026,1783017000,0.47000000000000003,0.53,0.40163290382106087,1
BTC,2026-07-08,bitcoin-above-62k-on-july-8-2026,1783018800,0.47000000000000003,-0.47000000000000003,-0.46869625599461534,0
BTC,2026-07-06,bitcoin-above-64k-on-july-6-2026,1783019700,0.10099999999999999,-0.10099999999999999,-0.27699897232816123,0
BTC,2026-07-07,bitcoin-above-64k-on-july-7-2026,1783026000,0.13,-0.13,-0.35916678825303155,0
BTC,2026-07-07,bitcoin-above-62k-on-july-7-2026,1783026000,0.42,0.5800000000000001,0.19780527607878762,1
BTC,2026-07-06,bitcoin-above-62k-on-july-6-2026,1783058400,0.43,0.5700000000000001,0.18152146568390065,1
ETH,2026-07-09,ethereum-above-1800-on-july-9-2026,1783075500,0.27,-0.27,-0.24611071593131784,0
ETH,2026-07-05,ethereum-above-1700-on-july-5-2026,1783075500,0.81,0.18999999999999995,0.05486354978934449,1
BTC,2026-07-03,bitcoin-above-62k-on-july-3-2026,1783087200,0.453,-0.453,-0.23539909421305233,0
ETH,2026-07-07,ethereum-above-1800-on-july-7-2026,1783091700,0.20500000000000002,-0.20500000000000002,-0.41118426226875043,0
BTC,2026-07-09,bitcoin-above-62k-on-july-9-2026,1783114200,0.59,0.41000000000000003,0.37329508016250396,1
BTC,2026-07-07,bitcoin-above-64k-on-july-7-2026,1783116000,0.25,-0.25,-0.4404101501655741,0
BTC,2026-07-08,bitcoin-above-62k-on-july-8-2026,1783131300,0.59,-0.59,-0.4692402643856003,0
ETH,2026-07-06,ethereum-above-1700-on-july-6-2026,1783179000,0.92,0.07999999999999996,0.10365739157052206,1
ETH,2026-07-08,ethereum-above-1800-on-july-8-2026,1783195200,0.45,-0.45,-0.14816290626271789,0
BTC,2026-07-09,bitcoin-above-62k-on-july-9-2026,1783203300,0.6900000000000001,0.30999999999999994,0.3566433946325731,1
ETH,2026-07-06,ethereum-above-1800-on-july-6-2026,1783206000,0.373,-0.373,-0.3615829128195119,0
BTC,2026-07-08,bitcoin-above-60k-on-july-8-2026,1783224900,0.88,0.12,0.2095518426938091,1
BTC,2026-07-07,bitcoin-above-60k-on-july-7-2026,1783233000,0.9,0.09999999999999998,0.010812324792909597,1
ETH,2026-07-07,ethereum-above-1800-on-july-7-2026,1783279800,0.367,-0.367,-0.45398878411949684,0
ETH,2026-07-08,ethereum-above-1800-on-july-8-2026,1783288800,0.42,-0.42,-0.12236595180379112,0
ETH,2026-07-09,ethereum-above-1700-on-july-9-2026,1783292400,0.8200000000000001,0.17999999999999994,0.3131771742282412,1
BTC,2026-07-06,bitcoin-above-64k-on-july-6-2026,1783292400,0.38,-0.38,-0.26328342287818307,0
SOL,2026-07-08,solana-above-80-on-july-8-2026,1783294200,0.66,-0.66,-0.2619795922358976,0
SOL,2026-07-07,solana-above-80-on-july-7-2026,1783296000,0.66,0.33999999999999997,0.2957215143657351,1
SOL,2026-07-09,solana-above-80-on-july-9-2026,1783298700,0.63,-0.63,-0.3315175329168128,0
ETH,2026-07-06,ethereum-above-1800-on-july-6-2026,1783299600,0.41400000000000003,-0.41400000000000003,-0.3135591844659484,0
ETH,2026-07-06,ethereum-above-1700-on-july-6-2026,1783339200,0.956,0.04400000000000004,0.034258130107378146,1
BTC,2026-07-08,bitcoin-above-60k-on-july-8-2026,1783339200,0.861,0.139,0.20930876183816557,1
ETH,2026-07-09,ethereum-above-1800-on-july-9-2026,1783373400,0.53,-0.53,-0.1551360517806168,0
ETH,2026-07-07,ethereum-above-1800-on-july-7-2026,1783373400,0.5710000000000001,-0.5710000000000001,-0.4096406443126827,0
ETH,2026-07-08,ethereum-above-1800-on-july-8-2026,1783386000,0.51,-0.51,0.03275360387569226,0
ETH,2026-07-10,ethereum-above-1900-on-july-10-2026,1783444500,0.09,-0.09,-0.0554009078148958,0
BTC,2026-07-14,bitcoin-above-66k-on-july-14-2026,1783455300,0.21000000000000002,-0.21000000000000002,-0.30986888582705363,0
BTC,2026-07-11,bitcoin-above-64k-on-july-11-2026,1783456200,0.46,0.54,0.47334404885192694,1
