slug,ts,sz,n,last,sz_buy,vwap,vwap_buy,K,T_pm,label,S_T,S_bin,S_idx,fv,sigma,x,extrap,tte_d,asset,exp_dt,event,quarter,year,gap,n_vwap,n_vwap_buy,n_Sbin,n_ts_,delta,ret_T,ev_raw,ev_hedged,cfg
bitcoin-above-106000-on-july-9,1752016500,4770.658404,11,0.961001,37.898404,0.9658177602617183,0.9668223686945763,106000.0,1752076860,1,109107.13,108927.99,108965.21,0.992858869178251,0.3749409857234166,-0.027247927595022748,0,0.6986111111111111,BTC,2025-07-09 16:01:00+00:00,2025-07-09,2025Q3,2025,0.027041108916532663,0.9798477982599673,0.979999,108839.99,1752017400.0,6.204463690544741,0.0016432218837879459,0.018769975404678414,0.008574664891207574,S2-analog
bitcoin-above-106000-on-may-27,1747847700,141.0,2,0.58,141.0,0.58,0.58,106000.0,1748361660,1,110150.96,109052.08,109108.4,0.6725247700126884,0.4761101942408999,-0.028386472173016826,0,5.948611111111111,BTC,2025-05-27 16:01:00+00:00,2025-05-27,2025Q2,2025,0.09252477001268844,0.58,0.58,106975.9,1747848600.0,5.966802836767803,0.01002622231339642,0.40294800000000003,0.34312350825836163,S2-analog
bitcoin-above-106000-on-may-27,1747942200,11.11111,1,0.82,11.11111,0.8199999999999998,0.8199999999999998,106000.0,1748361660,1,110150.96,111898.74,111929.14499999999,0.8456112102412533,0.48183423216085175,-0.05415526108879825,0,4.854861111111111,BTC,2025-05-27 16:01:00+00:00,2025-05-27,2025Q2,2025,0.025611210241253457,0.829375,0.82,111188.0,1747944000.0,4.585960566060919,-0.01574256660238487,0.16071915234375003,0.23291394199087467,S2-analog
bitcoin-above-106000-on-may-27,1748040300,154.892938,8,0.660001,82.352938,0.6716911873215162,0.660001,106000.0,1748361660,1,110150.96,108097.55,108121.565,0.7031123467983893,0.38764446902348165,-0.01959496607644363,0,3.7194444444444446,BTC,2025-05-27 16:01:00+00:00,2025-05-27,2025Q2,2025,0.03142115947687307,0.6715042808102847,0.6713026809289826,107797.37,1748041200.0,9.08043391698927,0.01881772840996972,0.31305467947325305,0.14218154017867143,S2-analog
bitcoin-above-106000-on-may-27,1748133000,2063.77,21,0.66,865.0,0.6662495820755221,0.6707514450867053,106000.0,1748361660,1,110150.96,108017.03,108072.13,0.7084150852348903,0.42870956170138474,-0.018849805766335735,0,2.6465277777777776,BTC,2025-05-27 16:01:00+00:00,2025-05-27,2025Q2,2025,0.04216550315936818,0.6499345033771909,0.6501315123927534,107502.44,1748133900.0,9.65336353009048,0.01956288872007778,0.3341391214940166,0.1452914449803993,S2-analog
bitcoin-above-106000-on-may-27,1748276100,58052.03695,27,0.92,53951.08695,0.9179175579987982,0.9177572277623963,106000.0,1748361660,1,110150.96,110090.9,110128.87,0.9545333368686226,0.4385503994259008,-0.03786729406626793,0,0.9902777777777777,BTC,2025-05-27 16:01:00+00:00,2025-05-27,2025Q2,2025,0.03661577886982448,0.9188752386796329,0.9162333351229519,109331.9,1748277000.0,4.504228897369983,0.0005454004201454231,0.07590671391089142,0.07345010557783467,S2-analog
bitcoin-above-106k-on-august-27,1755810900,1550.99,8,0.87,1465.49,0.8656801784666569,0.8650562610457935,106000.0,1756310460,1,111972.31,112519.94,112513.13,0.8996008917564576,0.39044603109513626,-0.059691356270911405,0,5.781944444444444,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.03392071328980073,0.89,0.89,112542.92,1755811800.0,3.998552456002276,-0.004878841797645651,0.10314699999999999,0.12265530485242257,S2-analog
bitcoin-above-106k-on-august-27,1756063800,7520.836,9,0.952,7520.836,0.9475669992006208,0.9475669992006208,106000.0,1756310460,1,111972.31,114715.24,114709.87,0.9895827897773699,0.3837820002643152,-0.07901378954926336,0,2.8548611111111115,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.04201579057674909,0.9370419720188752,0.9370419720188752,113079.32,1756064700.0,0.8137387913980698,-0.024201275075997536,0.05882842595255513,0.0785219422831896,S2-analog
bitcoin-above-106k-on-august-27,1756153800,37.0,2,0.857,12.0,0.856027027027027,0.854,106000.0,1756310460,1,111972.31,110519.0,110533.16,0.9232129635887744,0.4896150548128486,-0.04174835776613011,0,1.8131944444444443,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.06718593656174732,0.8606637056302856,0.8569663862320949,109946.0,1756154700.0,5.677630669301551,0.013064156707135878,0.13094177596884224,0.056768319179846025,S2-analog
bitcoin-above-106k-on-august-27,1756245600,142.17597,7,0.964,142.17597,0.9643541522523109,0.9643541522523109,106000.0,1756310460,1,111972.31,111584.6,111695.46,0.9947533589385392,0.5292183720810326,-0.051343953481715464,0,0.7506944444444446,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.03039920668622831,0.9726423009383165,0.9726423009383165,111594.73,1756248300.0,1.7299046275150936,0.003468560991550276,0.025495051186222133,0.01949477147612097,S2-analog
bitcoin-above-106k-on-september-1-324,1756336500,2832.0,2,0.88,2832.0,0.8799999999999999,0.8799999999999999,106000.0,1756742460,1,108778.09,111367.9,111330.85,0.9067064073070543,0.37787021905978074,-0.04940004104979609,0,4.698611111111111,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.026706407307054425,0.8926582278481012,0.8926582278481012,111348.07,1756337400.0,4.909698667190862,-0.023529199695899918,0.10063440602467556,0.21615568641170302,S2-analog
bitcoin-above-106k-on-september-1-324,1756433700,20.0,2,0.93,20.0,0.9315000000000001,0.9315000000000001,106000.0,1756742460,1,108778.09,111654.63,111661.61,0.9590149362868994,0.36489713874404006,-0.05197135219024132,0,3.573611111111111,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.027514936286899272,0.9399999999999998,,111542.12,1756434600.0,4.023793185825767,-0.026100510836345094,0.05605200000000016,0.16107505764985713,S2-analog
bitcoin-above-106k-on-september-1-324,1756555200,251.137652,2,0.879,251.137652,0.8551087198505782,0.8551087198505782,106000.0,1756742460,1,108778.09,108680.01,108656.675,0.8885061688408944,0.30046466576155717,-0.024968782459325566,0,2.167361111111111,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.03339744899031616,0.8400000000000001,,108614.86,1756558800.0,9.753353135760042,0.0009020588945706747,0.15059199999999992,0.1417939010519988,S2-analog
bitcoin-above-106k-on-september-1-324,1756684800,10.0,1,0.867,10.0,0.867,0.867,106000.0,1756742460,1,108778.09,108246.35,108248.31,0.90050203365942,0.4236823421080869,-0.020970553957255663,0,0.6673611111111111,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.03350203365942006,0.8357999999999999,0.8329999999999999,107970.66,1756685700.0,11.38719811941731,0.004900287396640623,0.1545933148000001,0.09879277137236966,S2-analog
bitcoin-above-106k-on-september-10,1757028600,20.0,1,0.83,20.0,0.8299999999999998,0.8299999999999998,106000.0,1757520060,1,113854.33,111118.15,111121.47,0.8562618292435373,0.41188482204990146,-0.047154955527323995,0,5.688194444444445,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.026261829243537482,0.81,0.81,110451.62,1757034000.0,5.215043890707014,0.024325774646042526,0.17922699999999994,0.05236701754544029,S2-analog
bitcoin-above-106k-on-september-10,1757173500,81.353363,3,0.89,81.353363,0.8831164492855691,0.8831164492855691,106000.0,1757520060,1,113854.33,110609.07,110605.77,0.9090267040771847,0.3741243374332318,-0.0425629988470311,0,4.011111111111111,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.025910254791615572,0.8504105090311986,0.8504105090311986,110384.15,1757174400.0,5.765241472636924,0.028917731326335384,0.14068461770756663,-0.026033086229594077,S2-analog
bitcoin-above-106k-on-september-26,1758822300,10083.352225999999,71,0.872,9483.352225999999,0.8739022164683473,0.8745708966702301,106000.0,1758902460,1,109029.12,109374.07,109406.89,0.9241503385525488,0.49827172370219125,-0.031334747672419026,0,0.9277777777777778,BTC,2025-09-26 16:01:00+00:00,2025-09-26,2025Q3,2025,0.050248122084201485,0.8872396061269145,0.8872396061269145,108833.63,1758823200.0,7.4094996541795615,-0.003158839271839548,0.1057572097518184,0.12916262824412236,S2-analog
bitcoin-above-106k-on-september-27,1758916800,17118.182557,47,0.975,17118.182557,0.9697520546806375,0.9697520546806375,106000.0,1758988860,1,109380.08,109172.2,109192.81,0.9957568683136421,0.248379825395631,-0.029487358033486857,0,0.8340277777777777,BTC,2025-09-27 16:01:00+00:00,2025-09-27,2025Q3,2025,0.026004813633004553,0.9829677005142818,0.9794392523552798,109178.08,1758919500.0,1.560843522567364,0.0019023371679414915,0.015860345467521873,0.012891094821201252,S2-analog
bitcoin-above-106k-on-september-29,1758843000,1581.0945900000002,4,0.787,1581.0945900000002,0.7974354718903945,0.7974354718903945,106000.0,1759161660,1,113869.4,109447.34,109440.9,0.8499388220821854,0.3709622899081888,-0.032004426226617776,0,3.6881944444444446,BTC,2025-09-29 16:01:00+00:00,2025-09-29,2025Q3,2025,0.052503350191790865,0.8149365077515117,0.8149365077515117,108994.49,1758844800.0,7.5203914356570065,0.03960865730335297,0.17450644252251854,-0.12336616463949049,S2-analog
bitcoin-above-106k-on-september-3,1756321200,6.0,1,0.13,6.0,0.13,0.13,106000.0,1756915260,1,112322.28,111947.21,112010.13,0.8841880667667772,0.38442007479294416,-0.05458832678203535,0,6.875694444444445,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.7541880667667772,0.88,0.88,112329.18,1756327500.0,4.548318690009801,0.0033448183226727954,0.112608,0.0973947003083001,S2-analog
bitcoin-above-106k-on-september-3,1756434600,20.0,1,0.88,20.0,0.8800000000000001,0.8800000000000001,106000.0,1756915260,1,112322.28,111542.12,111539.76,0.9061832032656223,0.36470533416567347,-0.05096318330310791,0,5.563194444444444,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.02618320326562218,0.9,0.9,111419.98,1756436400.0,4.788639361620163,0.006969961801600157,0.09369999999999998,0.06032336656786848,S2-analog
bitcoin-above-106k-on-september-3,1756569600,38.46,1,0.76,0.0,0.76,,106000.0,1756915260,1,112322.28,108869.98,108845.7,0.7930628334767262,0.35954717143450077,-0.026715232075667953,0,4.000694444444445,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.03306283347672623,0.78,0.78,108678.73,1756570500.0,8.347994944333175,0.03121791302904015,0.20798799999999998,-0.05261898013905994,S2-analog
bitcoin-above-106k-on-september-3,1756694700,220.0,2,0.7,0.0,0.6809390909090909,,106000.0,1756915260,1,112322.28,107562.56,107578.05,0.709028325545458,0.39630554943440693,-0.014633537674759153,0,2.5527777777777776,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.028089234636367144,0.7099999999999999,,107530.32,1756696500.0,10.997791348135454,0.04329960742994895,0.27558700000000014,-0.20061304797075402,S2-analog
bitcoin-above-106k-on-september-3,1756817100,8066.0,4,0.869,36.0,0.8692536573270517,0.85,106000.0,1756915260,1,112322.28,108762.0,108704.71,0.8946513091052336,0.4101507766274702,-0.02572291459676994,0,1.136111111111111,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.025397651778181873,0.9142857142857143,0.9099999999999999,109186.17,1756818900.0,9.387773610003608,0.032210230507938184,0.08022857142857145,-0.22215378050598375,S2-analog
bitcoin-above-106k-on-september-5,1756980900,18.518517,1,0.946001,18.518517,0.9460009999999999,0.9460009999999999,106000.0,1757088060,1,110630.99,111018.91,111045.57,0.9724548187638018,0.4705909967922697,-0.04626145305094918,0,1.2402777777777778,BTC,2025-09-05 16:01:00+00:00,2025-09-05,2025Q3,2025,0.02645381876380193,0.97,0.97,110982.0,1756986300.0,3.5900258175848863,-0.0035002984081573146,0.027963000000000026,0.040529161654536065,S2-analog
bitcoin-above-106k-on-september-8,1757084400,18.695650999999998,2,0.885,18.695650999999998,0.8946279075812873,0.8946279075812873,106000.0,1757347260,1,112633.75,110569.99,110559.36499999999,0.9271476139734408,0.36580073532083196,-0.04220962000179436,0,3.042361111111111,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.03251970639215351,0.9093683078072566,0.905,110618.64,1757085300.0,5.488314246691315,0.018492690250755922,0.08486246099333174,-0.016631234369541587,S2-analog
bitcoin-above-106k-on-september-8,1757175300,128.94,2,0.93,128.94,0.9306933457422057,0.9306933457422057,106000.0,1757347260,1,112633.75,110314.99,110338.7,0.9625758990495273,0.35057251883809437,-0.03990072499876004,0,1.9902777777777778,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.03188255330732159,0.94,0.94,110267.99,1757178000.0,4.792706817952143,0.020801585253790097,0.056052000000000046,-0.043643899470052525,S2-analog
bitcoin-above-107000-on-june-10,1749420000,842.69,16,0.36,727.0,0.3796157543106005,0.37723521320495185,107000.0,1749571260,1,109028.85,106331.92,106403.26,0.40898789427104976,0.3911378203543747,0.006263311969554822,0,1.7506944444444443,BTC,2025-06-10 16:01:00+00:00,2025-06-10,2025Q2,2025,0.02937213996044924,0.3644232066561727,0.36158466236851033,105960.78,1749420900.0,14.292653590821136,0.025047003614594505,0.6193634680263649,0.26137532187492074,S2-analog
bitcoin-above-107000-on-june-10,1749520800,6365.24,22,0.9,1074.0,0.9037524115351504,0.9158845437616389,107000.0,1749571260,1,109028.85,109788.57,109782.45,0.9324339837194521,0.4396999840655346,-0.025727590834258008,0,0.5840277777777778,BTC,2025-06-10 16:01:00+00:00,2025-06-10,2025Q2,2025,0.028681572184301674,0.9265724541657583,0.92,109610.74,1749521700.0,7.88191928958539,-0.006943899189218205,0.06866502993995158,0.1233962829043869,S2-analog
bitcoin-above-108000-on-july-11,1752070500,1962.333332,15,0.65,1689.333332,0.6669782571543926,0.6632756511154496,108000.0,1752249660,1,116968.61,109268.72,109279.485,0.6999869906029366,0.30610165122833727,-0.011678942287142162,0,2.073611111111111,BTC,2025-07-11 16:01:00+00:00,2025-07-11,2025Q3,2025,0.03300873344854394,0.6081599708020999,0.602503759576093,108908.94,1752071400.0,15.300063841015918,0.0680954387917425,0.3751589297477738,-0.6667056310478783,S2-analog
bitcoin-above-108000-on-july-14,1752085800,3312.5757550000003,12,0.64,3007.5757550000003,0.6338572016445855,0.6332342569040292,108000.0,1752508860,1,119844.96,109550.0,109551.07,0.663461270301336,0.3001829633964374,-0.014249838917255845,0,4.896527777777778,BTC,2025-07-14 16:01:00+00:00,2025-07-14,2025Q3,2025,0.02960406865675047,0.649999,0.649999,109393.05,1752086700.0,10.623780053268456,0.08981784138897692,0.33407597900007,-0.6201290127757729,S2-analog
bitcoin-above-108000-on-july-14,1752277500,43.1,2,0.97,0.0,0.97,,108000.0,1752508860,1,119844.96,117577.57,117629.93,0.9976623681095579,0.4226347541428726,-0.08496705885626371,0,2.677777777777778,BTC,2025-07-14 16:01:00+00:00,2025-07-14,2025Q3,2025,0.02766236810955791,0.9731572327044025,0.973,117527.66,1752278400.0,0.7316007734197355,0.019100621449968973,0.025014210975831702,0.01104018155023681,S2-analog
bitcoin-above-108k-on-august-27,1756063800,17482.833332000002,30,0.906,17062.833332000002,0.9065341145787988,0.9063597196340082,108000.0,1756310460,1,111972.31,114715.24,114709.87,0.9715568942911949,0.3837820002643152,-0.06032165653711082,0,2.8548611111111115,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.065022779712396,0.9097911527431316,0.910532324743018,113079.32,1756064700.0,2.496601187168929,-0.024201275075997536,0.08446386247752652,0.14488479456326378,S2-analog
bitcoin-above-108k-on-august-27,1756150200,16.73,2,0.878,12.0,0.8734763897190675,0.878,108000.0,1756310460,1,111972.31,111961.0,111903.57,0.9115534748437649,0.42957610295582926,-0.03601936924448857,0,1.854861111111111,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.03807708512469743,0.8361120809661764,0.8361120809661764,111164.11,1756151100.0,6.640672004729313,0.00010101221662477911,0.15429591220182254,0.1536251232027467,S2-analog
bitcoin-above-108k-on-august-29,1756227600,5000.0,1,0.708,5000.0,0.708,0.708,108000.0,1756483260,1,108405.48,110153.84,110153.35,0.7342994381280937,0.3914791820465993,-0.019746707068911178,0,2.959027777777778,BTC,2025-08-29 16:01:00+00:00,2025-08-29,2025Q3,2025,0.026299438128093766,0.772561998662788,0.772561998662788,110109.04,1756232100.0,9.768842890495996,-0.015999292959835335,0.2151383043552658,0.37143288363891586,S2-analog
bitcoin-above-108k-on-august-29,1756314000,983.96657,4,0.898,983.96657,0.8961094584239788,0.8961094584239788,108000.0,1756483260,1,108405.48,112121.46,112101.6,0.9267340486259233,0.37637733633009973,-0.03745152084998292,0,1.9590277777777776,BTC,2025-08-29 16:01:00+00:00,2025-08-29,2025Q3,2025,0.030624590201944524,0.926,,111974.58,1756314900.0,5.860239517984096,-0.03370410674090718,0.06920331999999996,0.26671745824141835,S2-analog
bitcoin-above-108k-on-august-29,1756449900,20.408162,2,0.951001,20.408162,0.9510005099999697,0.9510005099999697,108000.0,1756483260,1,108405.48,111245.69,111245.865,0.9819609064761182,0.45191696814715987,-0.029609951598622127,0,0.3861111111111111,BTC,2025-08-29 16:01:00+00:00,2025-08-29,2025Q3,2025,0.030960396476148566,0.9097023719947729,0.9073917357442515,110545.0,1756451700.0,3.620947031432549,-0.025862537489546315,0.08454755035849715,0.1781944287065829,S2-analog
bitcoin-above-108k-on-september-1-961,1756340100,3909.28,2,0.79,3909.28,0.79,0.79,108000.0,1756742460,1,108778.09,111467.94,111482.33,0.8197682341617906,0.34482761136506707,-0.031605788797946184,0,4.656944444444444,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.02976823416179053,0.82,0.82,111647.7,1756346400.0,7.48522186508391,-0.024427080456202562,0.16966800000000004,0.35251011673093136,S2-analog
bitcoin-above-108k-on-september-1-961,1756426500,909.090908,1,0.89,909.090908,0.89,0.89,108000.0,1756742460,1,108778.09,112428.76,112446.205,0.9189407330795684,0.33682112103431894,-0.04018854949186388,0,3.656944444444444,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.028940733079568348,0.88,0.88,112236.46,1756428300.0,5.932073495339008,-0.03300984115012019,0.112608,0.3084248037719789,S2-analog
bitcoin-above-108k-on-september-1-961,1756518300,3991.517923,12,0.44,3185.267923,0.46918010051537906,0.4662647903487135,108000.0,1756742460,1,108778.09,108035.05,108024.26,0.5249216911251521,0.3140655530323931,-0.0003244843862839735,0,2.5944444444444446,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.05574159060977302,0.47806426635694926,0.47806426635694926,107774.78,1756520100.0,15.066549213172939,0.006854223955459621,0.5044694159917829,0.4011999134487416,S2-analog
bitcoin-above-108k-on-september-1-961,1756681200,500.0,5,0.68,109.08,0.6854431999999999,0.69,108000.0,1756742460,1,108778.09,108900.46,108890.29,0.7477074068784377,0.3474453030328199,-0.008303026864543189,0,0.7090277777777778,BTC,2025-09-01 16:01:00+00:00,2025-09-01,2025Q3,2025,0.06226420687843781,0.6504519685782874,0.6512665521382854,108684.74,1756682100.0,22.58343464200564,-0.001124318522799684,0.33363253706114837,0.3590235109375914,S2-analog
bitcoin-above-108k-on-september-10,1757028600,20.0,1,0.72,20.0,0.72,0.72,108000.0,1757520060,1,113854.33,111118.15,111121.47,0.752417771567552,0.38956265034787474,-0.028462822515171397,0,5.688194444444445,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.03241777156755199,0.7000128529846712,0.7000128529846712,110451.62,1757034000.0,7.009082000742106,0.024325774646042526,0.28528750691046356,0.1147861576847782,S2-analog
bitcoin-above-108k-on-september-10,1757172600,2631.0,9,0.76,2631.0,0.7628506271379704,0.7628506271379704,108000.0,1757520060,1,113854.33,110756.33,110763.92,0.8058452214119295,0.3342306872590749,-0.02520133592390501,0,4.021527777777778,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.04299459427395913,0.76,0.76,110609.07,1757173500.0,8.895503837806196,0.02758726123730876,0.227232,-0.0181705882110422,S2-analog
bitcoin-above-108k-on-september-10,1757358900,1003.53125,4,0.92,1003.53125,0.9210326036184724,0.9210326036184724,108000.0,1757520060,1,113854.33,112228.59,112196.43,0.9513395309538869,0.36590984646020736,-0.03840654633932446,0,1.8652777777777778,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.030306927335414513,0.95,0.95,112071.15,1757362500.0,5.290343901157493,0.014382050821889321,0.04667500000000004,-0.029410994851719226,S2-analog
bitcoin-above-108k-on-september-25,1758520800,85.01146,7,0.872,70.01146,0.8688239576170084,0.870714496169627,108000.0,1758816060,1,111587.58,113691.19,113580.205,0.9506083680060399,0.423978441174627,-0.05135468602156417,0,3.417361111111111,BTC,2025-09-25 16:01:00+00:00,2025-09-25,2025Q3,2025,0.0817844103890315,0.878,0.878,113010.87,1758521700.0,4.5567303949789215,-0.018676159714381326,0.11450188,0.19960410463200223,S2-analog
bitcoin-above-108k-on-september-25,1758686400,1109.1,12,0.932,1009.1,0.895332071048598,0.8940767020116935,108000.0,1758816060,1,111587.58,111683.09,111735.86,0.9205368558578151,0.4256617018620611,-0.03353407984519008,0,1.5006944444444446,BTC,2025-09-25 16:01:00+00:00,2025-09-25,2025Q3,2025,0.025204784809217062,0.959,0.959,112021.4,1758688200.0,6.987069008223964,-0.0008555535380073343,0.03824767000000003,0.04422548161028744,S2-analog
bitcoin-above-108k-on-september-26,1758805200,107.0,2,0.901,100.0,0.8776355140186916,0.8759999999999999,108000.0,1758902460,1,109029.12,111111.0,111166.37,0.9063680173444864,0.4403651632877808,-0.028398474521197956,0,1.1256944444444443,BTC,2025-09-26 16:01:00+00:00,2025-09-26,2025Q3,2025,0.0287325033257948,0.9079999999999999,0.9079999999999999,111275.11,1758806100.0,8.430516521352876,-0.018914699132771096,0.08615248000000007,0.2456131635352457,S2-analog
bitcoin-above-108k-on-september-29,1758884400,400.0,4,0.62,400.0,0.62,0.62,108000.0,1759161660,1,113869.4,108895.0,108951.99,0.646354645726917,0.28943411652790907,-0.008252888078352508,0,3.2090277777777776,BTC,2025-09-29 16:01:00+00:00,2025-09-29,2025Q3,2025,0.026354645726917036,0.7105263157894737,0.71,109121.28,1758889800.0,14.092599463516647,0.04466806243946589,0.2750761772853186,-0.35441293548542646,S2-analog
bitcoin-above-108k-on-september-3,1756321200,7.0,1,0.21,7.0,0.21,0.21,108000.0,1756915260,1,112322.28,111947.21,112010.13,0.7983076620539322,0.3624500885711703,-0.03589619376988286,0,6.875694444444445,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.5883076620539323,0.81,0.81,112329.18,1756327500.0,6.291362215514698,0.0033448183226727954,0.17922699999999994,0.15818353638697508,S2-analog
bitcoin-above-108k-on-september-3,1756475100,8.0,1,0.65,8.0,0.65,0.65,108000.0,1756915260,1,112322.28,109716.57,109441.49,0.6824027783403767,0.3261781133124399,-0.015769177063899624,0,5.094444444444445,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.03240277834037664,0.61,0.61,109106.14,1756476000.0,9.594756644599995,0.02347183502865601,0.373347,0.1481404548978478,S2-analog
bitcoin-above-108k-on-september-3,1756700100,20.0,1,0.45,20.0,0.45,0.45,108000.0,1756915260,1,112322.28,107729.97,107739.09,0.4911133117726274,0.3790612075266987,0.0025034086921199832,0,2.4902777777777776,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.04111331177262739,0.4399203187250996,0.4399203187250996,107467.42,1756701000.0,12.683475002571809,0.04174442078467562,0.542832351042047,0.013368033522774714,S2-analog
bitcoin-above-108k-on-september-3,1756789200,72.46000000000001,2,0.8,0.0,0.7999999999999999,,108000.0,1756915260,1,112322.28,110310.56,110301.35999999999,0.8345766043739424,0.37712560698407455,-0.021168433446487396,0,1.4590277777777778,BTC,2025-09-03 16:01:00+00:00,2025-09-03,2025Q3,2025,0.0345766043739425,0.8137500000000001,0.8137500000000001,110145.14,1756791000.0,11.40117801810984,0.018072578646068177,0.1756407343749999,-0.030407952015113898,S2-analog
bitcoin-above-108k-on-september-5,1756866600,40.0,2,0.82,40.0,0.82,0.82,108000.0,1757088060,1,110630.99,111374.54,111367.79,0.8506338832398069,0.40095969586015867,-0.03076752846742742,0,2.5631944444444446,BTC,2025-09-05 16:01:00+00:00,2025-09-05,2025Q3,2025,0.03063388323980698,0.82,0.82,111078.95,1756869300.0,7.927024079699733,-0.0066985068367882775,0.16966800000000004,0.22276722499325402,S2-analog
bitcoin-above-108k-on-september-5,1756953000,20.0,1,0.89,20.0,0.89,0.89,108000.0,1757088060,1,110630.99,111430.46,111480.79,0.9159529334221181,0.38099146943824674,-0.0312694920784252,0,1.5631944444444446,BTC,2025-09-05 16:01:00+00:00,2025-09-05,2025Q3,2025,0.02595293342211813,0.91,0.91,111450.15,1756954800.0,7.40198378245222,-0.007200470447786119,0.08426699999999997,0.1375647654805393,S2-analog
bitcoin-above-108k-on-september-5,1757043000,28.0,1,0.92,28.0,0.92,0.92,108000.0,1757088060,1,110630.99,111131.15,111146.14,0.9574107318711744,0.512145295258976,-0.028579808260591692,0,0.5215277777777777,BTC,2025-09-05 16:01:00+00:00,2025-09-05,2025Q3,2025,0.037410731871174385,0.9300000000000002,,111311.77,1757044800.0,7.029879665090337,-0.004510786629952502,0.06544299999999985,0.0971532872034643,S2-analog
bitcoin-above-108k-on-september-8,1756988100,200.0,8,0.76,200.0,0.76,0.76,108000.0,1757347260,1,112633.75,111017.8,111083.3,0.7894201168385748,0.3683793180158737,-0.02755932169212672,0,4.156944444444445,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.029420116838574817,0.7574893899587146,0.7574893899587146,110899.99,1756989000.0,8.045650029220027,0.014450855548271004,0.22965166505717716,0.11338513869297616,S2-analog
bitcoin-above-108k-on-september-8,1757081700,21363.0,23,0.85,21015.54,0.8688826475682254,0.8688641738446882,108000.0,1757347260,1,112633.75,112235.56,112134.78,0.9093563175783512,0.36079966527712165,-0.03846864979773642,0,3.073611111111111,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.040473670010125806,0.8023332969189526,0.7973228345234,110618.64,1757085300.0,6.253404419062475,0.0035415274426613373,0.18656508265085925,0.1644184792906898,S2-analog
bitcoin-above-108k-on-september-8,1757173500,237.436682,4,0.88,179.966682,0.8693144445979076,0.869095521469913,108000.0,1757347260,1,112633.75,110609.07,110605.77,0.901975138423484,0.27393798109032547,-0.023870865834878498,0,2.011111111111111,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.03266069382557635,0.8592135125441704,0.8591365035374303,110384.15,1757174400.0,9.967613712855032,0.01813931140551906,0.13231889178743203,-0.04848675731996743,S2-analog
bitcoin-above-109000-on-july-16,1752091200,16.0,1,0.67,0.0,0.67,,109000.0,1752681660,1,119007.64,111750.0,111834.17,0.7102028881079906,0.3295757867846361,-0.024916351264534554,0,6.834027777777778,BTC,2025-07-16 16:01:00+00:00,2025-07-16,2025Q3,2025,0.04020288810799055,0.65,0.65,110714.97,1752094800.0,7.687336394178809,0.06292345923768378,0.33407499999999996,-0.14963879824547333,S2-analog
bitcoin-above-110000-on-june-17,1749757500,1531.0,5,0.23,1031.0,0.23009797517962113,0.2301454898157129,110000.0,1750176060,0,104254.51,107541.01,107547.05,0.2628150247185402,0.3384040678134309,0.022608102600793656,0,4.844444444444444,BTC,2025-06-17 16:01:00+00:00,2025-06-17,2025Q2,2025,0.032717049538919046,0.2304761904761905,0.23362831858407082,106788.8,1749758400.0,8.550352739366748,-0.031037142057571524,-0.24289117460317464,0.022487338010896946,S2-analog
