asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,fut_pnl,perp_fill_pnl,fut_inst,basis_bp,fut_tte_h,ev_perp_sig,ev_perp,ev_fut,ev_fut_hs2.5,ev_fut_hs5.0
ETH,ethereum-above-2900-on-november-27,2900.0,1764262860,1763961300,0.8342430915980399,3.4902777777777776,2879.61,3019.61,4.850829400238986,0.0474728156632392,1,2025-11-27,False,0.4,1763962200.0,0.5831999999999999,0.3529174700686333,8.988974621742824e-06,4.360398237315221e-05,83.51666666666667,0.3529610740510064,-0.2485401182310439,-0.2514535193679482,ETH-28NOV25,0.871877588939206,14.983333333333333,0.3495654934708392,0.3283945040342576,0.3312643011887887,0.3288388864886692,0.3264134717885497
BTC,bitcoin-above-88k-on-november-30,88000.0,1764522060,1764110700,0.4633439686129388,4.761111111111111,87339.6,91748.01,7.432092218379283,0.0492418290823055,1,2025-11-30,False,0.41,1764111600.0,0.5730670000000001,0.207097185258634,0.0001506396344888,0.0011195676552639,114.01666666666668,0.2082167529138979,-0.3425916457637122,-0.3505397220413735,BTC-5DEC25,-8.34509888215415,110.98333333333333,0.2030142883610332,0.21844438106102498,0.2252728896834224,0.22155684357423278,0.21784079746504312
ETH,ethereum-above-3000-on-november-30,3000.0,1764522060,1764111600,0.6895688226779807,4.750694444444445,2970.42,3039.99,5.002276106405732,0.0231508689810504,1,2025-11-30,False,0.37,1764112500.0,0.613683,0.4978759612535616,-9.322271544757186e-05,-0.0004663257620576,113.76666666666668,0.4974096354915039,-0.13417988204068643,-0.11985063094976502,ETH-5DEC25,-27.82346552758434,110.98333333333333,0.49390804221702034,0.4898644500136934,0.47600152468482954,0.4735003866316267,0.4709992485784238
BTC,bitcoin-above-90k-on-november-29,90000.0,1764435660,1764111600,0.446721243286746,3.750694444444445,87642.41,91009.1,7.319396606639141,0.0376944883090357,1,2025-11-29,False,0.23,1764112500.0,0.757603,0.4817020901818453,0.0001153046219412,0.0008439602585663,89.76666666666667,0.4825460504404116,-0.25661636586103137,-0.2735749393714121,BTC-5DEC25,-31.286778892506682,134.98333333333332,0.4774224728157643,0.4797484432625069,0.4958630565143212,0.49220335821100164,0.48854365990768206
ETH,ethereum-above-2900-on-november-30,2900.0,1764522060,1764111600,0.7089916313318855,4.750694444444445,2970.42,3039.99,4.772939022971805,0.0231508689810504,1,2025-11-30,False,0.55,1764112500.0,0.432675,0.3221773140246367,-9.322271544757186e-05,-0.0004449463363871,113.76666666666668,0.3217323676882496,-0.1280281978576975,-0.11435589344126618,ETH-5DEC25,-27.82346552758434,110.98333333333333,0.31839131037216967,0.31453310290626646,0.3013057448262222,0.2989192753147363,0.29653280580325037
BTC,bitcoin-above-88k-on-december-1,88000.0,1764608460,1764111600,0.4714299115619142,5.750694444444444,87642.41,84618.21,6.709293279684951,-0.0351155215315954,0,2025-12-01,False,0.43,1764112500.0,-0.4471569999999999,-0.2115566673754343,0.0001564063117572,0.0010493758163732,137.76666666666668,-0.2105072915590611,0.19304170761464015,0.2289748857120131,BTC-5DEC25,-31.286778892506682,86.98333333333333,-0.21520379685484092,-0.22182924376739308,-0.25881179768113927,-0.26216644432098174,-0.2655210909608242
BTC,bitcoin-above-86k-on-november-29,86000.0,1764435660,1764111600,0.4748293909032441,3.750694444444445,87642.41,91009.1,7.742880194971829,0.0376944883090357,1,2025-11-29,False,0.62,1764112500.0,0.363508,0.0716440930123702,0.0001153046219412,0.0008927898736173,89.76666666666667,0.0725368828859875,-0.2714636033151612,-0.2894033611975796,BTC-5DEC25,-31.286778892506682,134.98333333333332,0.06711686674950736,0.06957741253955742,0.08662438054835854,0.08275294045087263,0.07888150035338672
BTC,bitcoin-above-86k-on-november-30,86000.0,1764522060,1764112500,0.4826381101938962,4.740277777777778,87828.4,91748.01,6.810339811025199,0.0436608865732036,1,2025-11-30,False,0.62,1764113400.0,0.363508,0.0661625259858557,0.0001506317470645,0.001025853383838,113.51666666666668,0.0671883793696937,-0.31393118593165753,-0.3269755259382883,BTC-5DEC25,0.11436478937001515,110.98333333333333,0.062421141501976335,0.032791089577832035,0.044809576200624826,0.041404406295112224,0.03799923638959963
BTC,bitcoin-above-88k-on-december-2,88000.0,1764694860,1764112500,0.4763212550799353,6.740277777777778,87828.4,90913.0,6.151327911427689,0.0345180945063319,1,2025-12-02,False,0.45,1764113400.0,0.532675,0.3203428818139016,0.000166576437854,0.0010246662915576,161.51666666666668,0.3213675481054592,-0.27918495849971237,-0.24237143713138246,BTC-5DEC25,0.11436478937001515,62.983333333333334,0.31706161856746,0.2870222996221758,0.24918411196228826,0.24610844800657442,0.24303278405086057
BTC,bitcoin-above-90k-on-november-30,90000.0,1764522060,1764112500,0.4574748859995353,4.740277777777778,87828.4,91748.01,6.771335492132494,0.0436608865732036,1,2025-11-30,False,0.27,1764113400.0,0.716203,0.4205604891288952,0.0001506317470645,0.0010199780951402,113.51666666666668,0.4215804672240354,-0.3121332327566015,-0.3251028649496016,BTC-5DEC25,0.11436478937001515,110.98333333333333,0.4168405323795429,0.3873801783010459,0.3993298323989058,0.39594416465283955,0.3925584969067733
BTC,bitcoin-above-84k-on-december-2,84000.0,1764694860,1764121500,0.5117915561388566,6.636111111111112,88079.2,90913.0,4.672100365951168,0.0316665955382503,1,2025-12-02,False,0.74,1764122400.0,0.246532,0.0985824873973127,0.0001662106517403,0.000776552846821,159.01666666666668,0.0993590402441338,-0.19391687135363392,-0.15920101557231073,BTC-5DEC25,-14.343774871429954,62.983333333333334,0.09608856998796833,0.08483706701834445,0.04934465839020027,0.04700860820722468,0.0446725580242491
BTC,bitcoin-above-84k-on-december-1,84000.0,1764608460,1764121500,0.5119858077990934,5.636111111111111,88079.2,84618.21,4.86130257302099,-0.0400869180444903,1,2025-12-01,False,0.76,1764122400.0,0.227232,0.4221066378341626,0.0001560365819314,0.0007585410372287,135.01666666666668,0.4228651788713913,0.15873672916696882,0.17653605701607403,BTC-5DEC25,-14.343774871429954,86.98333333333333,0.4194622670702763,0.401123686252188,0.3825658173658541,0.3801351660793436,0.3777045147928331
BTC,bitcoin-above-90k-on-december-1,90000.0,1764608460,1764121500,0.4570884546747981,5.636111111111111,88079.2,84618.21,6.462212131173659,-0.0400869180444903,0,2025-12-01,False,0.29,1764122400.0,-0.304413,-0.04536283191153,0.0001560365819314,0.0010083414926642,135.01666666666668,-0.0443544904188657,0.21101143191096416,0.23467238093141268,BTC-5DEC25,-14.343774871429954,86.98333333333333,-0.04887803891068787,-0.07325582606774467,-0.09792511658085738,-0.10115622264644421,-0.10438732871203105
BTC,bitcoin-above-88k-on-november-29,88000.0,1764435660,1764173700,0.3999745863117171,3.031944444444444,87564.07,91009.1,10.813920111287675,0.0385887475307347,1,2025-11-29,False,0.41,1764174600.0,0.5730670000000001,0.155771367007985,0.0001119974012216,0.0012111309494824,72.51666666666667,0.1569824979574674,-0.3174734521327969,-0.42004260323181775,BTC-5DEC25,40.39304625267256,134.98333333333332,0.1494127538795665,0.14666578363976338,0.24802380378930186,0.24261684373365802,0.23720988367801418
BTC,bitcoin-above-86k-on-december-2,86000.0,1764694860,1764176400,0.4505635947963717,6.000694444444445,87820.01,90913.0,6.531776008576495,0.03461362625645,1,2025-12-02,False,0.62,1764177300.0,0.363508,0.1374195464482861,0.0001592996001048,0.0010405093061407,143.76666666666668,0.1384600557544269,-0.11086935478768971,-0.22996658797098327,BTC-5DEC25,242.29597299608548,62.983333333333334,0.13388781254842358,0.13000967812915387,0.24806640200630672,0.24480051400201847,0.24153462599773023
BTC,bitcoin-above-86k-on-december-1,86000.0,1764608460,1764176400,0.439115280551825,5.000694444444444,87820.01,84618.21,7.216346355643642,-0.0371398873262907,0,2025-12-01,False,0.63,1764177300.0,-0.646317,-0.3783027094439065,0.0001491255302959,0.0010761414770846,119.76666666666668,-0.3772265679668218,0.41266366041387,0.2538856895444765,BTC-5DEC25,242.29597299608548,86.98333333333333,-0.3822780104157726,-0.3964066114273895,-0.2387047820350806,-0.24231295521290244,-0.24592112839072425
ETH,ethereum-above-3000-on-december-2,3000.0,1764694860,1764178200,0.6561338138040035,5.97986111111111,2975.85,3005.59,4.705104304673453,0.0099441756746293,1,2025-12-02,False,0.41,1764179100.0,0.5730670000000001,0.5262786162268724,-0.0001112766400446,-0.0005235681980836,143.26666666666668,0.5257550480287888,0.017504852046541407,0.02451882127902415,ETH-5DEC25,29.25549387087256,62.983333333333334,0.5224614750155178,0.5937686800676693,0.5872782790332701,0.5849257268809334,0.5825731747285967
