asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
BTC,bitcoin-above-64k-on-june-22-2026,64000.0,1782144060,1781849700,0.3518278408555488,3.406944444444445,62849.99,64774.51,10.08677396996938,0.030161385845453,1,2026-06-22,True,0.29,1781850600.0,0.695587,0.3913559183558814,-1.2487585103315019e-05,-0.00012595944836789533,81.51666666666667,0.3912299589075135
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781850600,0.369759184229013,4.396527777777778,62839.38,62516.0,8.797443419177679,-0.0051594230316205,0,2026-06-23,True,0.32,1781851500.0,-0.335232,-0.2898422678037163,-1.6609226418436845e-05,-0.00014611872965250927,105.26666666666667,-0.28998838653336884
ETH,ethereum-above-1700-on-june-23-2026,1700.0,1782230460,1781887500,0.4752483963196209,3.969444444444445,1705.44,1660.68,8.043202718195161,-0.0265959849149875,0,2026-06-23,True,0.52,1781888400.0,-0.5374720000000001,-0.3235551018386948,-4.271588137552077e-05,-0.00034357249318969074,95.01666666666667,-0.32389867433188446
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781947800,0.321814180447633,3.271527777777778,63570.42,62516.0,12.733641917688972,-0.0167257438365873,0,2026-06-23,True,0.45,1781948700.0,-0.467325,-0.2543453671779039,1.5893303798204805e-05,0.00020237963945538606,78.26666666666667,-0.2541429875384485
BTC,bitcoin-above-64k-on-june-24-2026,64000.0,1782316860,1782021600,0.3465256677761992,3.417361111111111,64256.55,60321.87,11.835649703476255,-0.0631889395590997,0,2026-06-24,True,0.57,1782022500.0,-0.5871569999999999,0.1607251537556379,3.5377366421946235e-05,0.00041871411640167876,81.76666666666667,0.16114386787203958
BTC,bitcoin-above-64k-on-june-25-2026,64000.0,1782403260,1782079200,0.3956751607414982,3.750694444444445,63808.01,59622.0,9.901564721377529,-0.0678540975822401,0,2026-06-25,True,0.47,1782080100.0,-0.4874369999999999,0.1844247388212169,-5.82791105520411e-05,-0.0005770543850353511,89.76666666666667,0.18384768443618155
SOL,solana-above-70-on-june-25-2026,70.0,1782403260,1782120600,0.8345692417912514,3.271527777777778,73.7,66.47,4.185846832826463,-0.1032520811418004,0,2026-06-25,True,0.84,1782121500.0,-0.8494079999999999,-0.4172106031698536,-5.4121709335677726e-05,-0.000226545185609901,78.26666666666667,-0.41743714835546347
BTC,bitcoin-above-62k-on-june-28-2026,62000.0,1782662460,1782244800,0.4127052778850793,4.834027777777778,62388.49,59895.23,8.35102694958846,-0.0407839340038891,0,2026-06-28,True,0.6,1782245700.0,-0.6168,-0.2762122680232844,8.443024300160834e-05,0.0007050792346667338,115.76666666666667,-0.2755071887886177
BTC,bitcoin-above-62k-on-june-27-2026,62000.0,1782576060,1782244800,0.4165008290030624,3.8340277777777776,62388.49,60814.99,9.273011536116991,-0.0255444985959681,0,2026-06-27,True,0.6,1782245700.0,-0.6168,-0.3799255698352632,6.66633868710697e-05,0.0006181703554920592,91.76666666666667,-0.37930739947977116
BTC,bitcoin-above-64k-on-june-27-2026,64000.0,1782576060,1782244800,0.3644828619371374,3.8340277777777776,62388.49,60814.99,8.350927411310971,-0.0255444985959681,0,2026-06-27,True,0.27,1782245700.0,-0.283797,-0.0704767464667351,6.66633868710697e-05,0.0005567011047524439,91.76666666666667,-0.06992004536198265
BTC,bitcoin-above-64k-on-june-28-2026,64000.0,1782662460,1782244800,0.3696154095116102,4.834027777777778,62388.49,59895.23,7.735025493725718,-0.0407839340038891,0,2026-06-28,True,0.29,1782245700.0,-0.304413,0.0110517692545098,8.443024300160834e-05,0.0006530700820588979,115.76666666666667,0.011704839336568698
BTC,bitcoin-above-62k-on-june-29-2026,62000.0,1782748860,1782245700,0.4100266890135737,5.823611111111111,62438.64,59807.99,7.656141980090152,-0.0430450504289244,0,2026-06-29,True,0.59,1782246600.0,-0.606933,-0.2773739823760141,0.0001436118537706827,0.001099512742492292,139.51666666666668,-0.2762744696335218
BTC,bitcoin-above-64k-on-june-29-2026,64000.0,1782748860,1782245700,0.3738624290906905,5.823611111111111,62438.64,59807.99,7.275532677490977,-0.0430450504289244,0,2026-06-29,True,0.31,1782246600.0,-0.324973,-0.0117973290001133,0.0001436118537706827,0.001044852734983658,139.51666666666668,-0.010752476265129643
BTC,bitcoin-above-62k-on-june-30-2026,62000.0,1782835260,1782247500,0.4075865379657461,6.802777777777778,62476.85,58441.4,7.126433601078717,-0.0667715453373908,0,2026-06-30,True,0.58,1782248400.0,-0.5970519999999999,-0.1212090157116669,0.00026523629940125235,0.0018901888762788595,163.01666666666668,-0.11931882683538804
BTC,bitcoin-above-64k-on-june-30-2026,64000.0,1782835260,1782247500,0.3764048951267048,6.802777777777778,62476.85,58441.4,6.870267332957836,-0.0667715453373908,0,2026-06-30,True,0.34,1782248400.0,-0.355708,0.1030303667025893,0.00026523629940125235,0.001822244283291048,163.01666666666668,0.10485261098588035
