asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,P0,P1,ev_policy_fill,ev_policy_sig
BTC,bitcoin-above-58k-on-june-16-2026,58000.0,1781625660,1781072100,0.5494586135048225,6.406944444444444,61393.44,65912.0,4.153159325538612,0.0710175299589127,1,2026-06-16,True,0.83,1781073000.0,0.160123,-0.1348241168255761,5.4077206883456144e-05,0.0002245912560671,153.51666666666668,-0.134599525569509,61292.0,65882.5,-0.1425154210726343,-0.13750673709738595
BTC,bitcoin-above-64k-on-june-14-2026,64000.0,1781452860,1781099100,0.4706781673455188,4.094444444444444,62380.01,64058.03,6.919861280932926,0.0265445198011047,1,2026-06-14,True,0.25,1781100000.0,0.736875,0.5531906052073781,4.51223317449994e-05,0.0003122402763476,98.01666666666668,0.5535028454837257,62056.5,64023.5,0.5164094600689966,0.5486589425870727
BTC,bitcoin-above-64k-on-june-13-2026,64000.0,1781366460,1781099100,0.5026974398265521,3.094444444444445,62380.01,64256.01,7.297120806204494,0.0296303887692518,1,2026-06-13,True,0.23,1781100000.0,0.757603,0.5413864736159645,4.5000012500405126e-05,0.0003283705274961,74.01666666666667,0.5417148441434606,62056.5,64237.0,0.5008238259252675,0.5366068595791177
BTC,bitcoin-above-60k-on-june-17-2026,60000.0,1781712060,1781130600,0.4784545583549119,6.729861111111111,61253.99,65804.8,5.894728834523854,0.0716637938386636,1,2026-06-17,True,0.58,1781131500.0,0.402948,-0.0194906319321437,7.497303772081333e-05,0.0004419457272647,161.26666666666668,-0.0190486862048789,61421.5,65756.5,-0.002748552096463505,-0.023174996389045285
BTC,bitcoin-above-64k-on-june-15-2026,64000.0,1781539260,1781154000,0.428598748686723,4.459027777777777,62726.86,67178.0,7.617869529681572,0.0685560679147366,1,2026-06-15,True,0.32,1781154900.0,0.6647679999999999,0.1425168191575467,3.836432050898127e-05,0.0002922543882323,106.76666666666668,0.142809073545779,62589.5,67122.5,0.12707278054587717,0.13747656487500265
BTC,bitcoin-above-58k-on-june-18-2026,58000.0,1781798460,1781195400,0.51383247916016,6.979861111111111,62639.78,62544.81,3.243625062151175,-0.0015172796942419,1,2026-06-18,True,0.93,1781196300.0,0.0654429999999999,0.0703644864425361,7.557574192831873e-05,0.0002451393706093,167.26666666666668,0.0706096258131454,62582.0,62480.5,0.0686826175767362,0.06833908826963947
BTC,bitcoin-above-60k-on-june-18-2026,60000.0,1781798460,1781195400,0.4755978671803383,6.979861111111111,62639.78,62544.81,4.999684953075107,-0.0015172796942419,1,2026-06-18,True,0.8,1781196300.0,0.1887999999999999,0.1963859204569077,7.557574192831873e-05,0.0003778548997365,167.26666666666668,0.1967637753566442,62582.0,62480.5,0.1937935078628922,0.19326399588949145
BTC,bitcoin-above-62k-on-june-18-2026,62000.0,1781798460,1781199900,0.4437686148924551,6.927777777777777,63331.99,62544.81,6.205358368429088,-0.0125073128917985,1,2026-06-18,True,0.71,1781200800.0,0.275587,0.3531993587196831,7.080595771818098e-05,0.0004393763422611,166.01666666666668,0.3536387350619442,63609.5,62480.5,0.3828101825144041,0.34929498420404365
BTC,bitcoin-above-64k-on-june-17-2026,64000.0,1781712060,1781350200,0.3401872502024655,4.188194444444444,63952.18,65804.8,10.939545677577328,0.0285571674229741,1,2026-06-17,True,0.49,1781351100.0,0.492507,0.1801045625541515,3.64544238203833e-05,0.0003987948345328,100.26666666666668,0.1805033573886843,63865.0,65756.5,0.16595510097167535,0.1728456754143802
BTC,bitcoin-above-66k-on-june-20-2026,66000.0,1781971260,1781643600,0.3456056758016176,3.792361111111112,65854.0,64016.99,11.2879323084786,-0.0282916535807766,0,2026-06-20,True,0.5,1781644500.0,-0.5175,-0.1981457294852673,-2.8860567438688395e-06,-3.2577613163219624e-05,90.76666666666668,-0.1981783070984305,65852.0,63967.0,-0.1976046450590707,-0.20607985971436574
BTC,bitcoin-above-68k-on-june-21-2026,68000.0,1782057660,1781643600,0.3266822713150699,4.792361111111111,65854.0,64198.02,7.265363187948697,-0.0254678013610318,0,2026-06-21,True,0.2,1781644500.0,-0.2112,-0.0261671735135693,1.1881840979333091e-05,8.632589005630693e-05,114.76666666666668,-0.0260808476235129,65852.0,64153.0,-0.026290503751627628,-0.031166601855077622
BTC,bitcoin-above-66k-on-june-21-2026,66000.0,1782057660,1781643600,0.3486405920744641,4.792361111111111,65854.0,64198.02,9.95792736360901,-0.0254678013610318,0,2026-06-21,True,0.49,1781644500.0,-0.507493,-0.253886483936022,1.1881840979333091e-05,0.0001183185094181,114.76666666666668,-0.2537681654266038,65852.0,64153.0,-0.25405552070962173,-0.26073871458113085
BTC,bitcoin-above-66k-on-june-22-2026,66000.0,1782144060,1781643600,0.3503114011663819,5.792361111111111,65854.0,64774.51,9.016561693540677,-0.0165280086871476,0,2026-06-22,True,0.5,1781644500.0,-0.5175,-0.3684741900009568,1.7165181210841013e-05,0.0001547709153683,138.76666666666668,-0.3683194190855884,65852.0,64700.0,-0.3645271470837079,-0.37463101227106754
BTC,bitcoin-above-68k-on-june-22-2026,68000.0,1782144060,1781644500,0.3334852590869077,5.781944444444444,65918.0,64774.51,7.11060493629859,-0.0174993835624227,0,2026-06-22,True,0.21,1781645400.0,-0.221613,-0.0971817968588545,1.7141868155379214e-05,0.000121889052323,138.51666666666668,-0.0970599078065314,65679.5,64700.0,-0.11962706665188834,-0.10203733126194077
ETH,ethereum-above-1900-on-june-20-2026,1900.0,1781971260,1781655300,0.6547661169203348,3.656944444444444,1794.08,1736.83,4.030710314156546,-0.0324307431516518,0,2026-06-20,True,0.113,1781656200.0,-0.12001617,0.010702760917125,1.6975086017397e-05,6.842165429401666e-05,87.51666666666667,0.010771182571419,1792.05,1734.85,0.007984020826809112,0.007949685351509122
ETH,ethereum-above-1800-on-june-21-2026,1800.0,1782057660,1781713800,0.4704884003402658,3.979861111111111,1784.74,1728.87,7.962921290512235,-0.0318047304546305,0,2026-06-21,True,0.4,1781714700.0,-0.4168,-0.1635414347238196,7.018426394791999e-06,5.588717696498224e-05,95.26666666666668,-0.1634855475468546,1774.45,1727.15,-0.20717702892440823,-0.16905959245021346
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781719200,0.3751055076605606,5.917361111111111,66104.08,62516.0,6.74733324813259,-0.0558079456324117,0,2026-06-23,True,0.73,1781720100.0,-0.7437969999999999,-0.3672421929244525,2.1293239315985785e-06,1.4367258159719494e-05,141.76666666666668,-0.3672278256662927,65390.0,62407.0,-0.4334600039430586,-0.3719509589399856
BTC,bitcoin-above-66k-on-june-23-2026,66000.0,1782230460,1781719200,0.3519863244243372,5.917361111111111,66104.08,62516.0,8.900847657982712,-0.0558079456324117,0,2026-06-23,True,0.45,1781720100.0,-0.467325,0.0294130221790782,2.1293239315985785e-06,1.895278792965575e-05,141.76666666666668,0.0294319749670078,65390.0,62407.0,-0.05793921409661254,0.023201381606419963
BTC,bitcoin-above-64k-on-june-22-2026,64000.0,1782144060,1781719200,0.3713929636014934,4.917361111111111,66104.08,64774.51,7.095913183355608,-0.0203183078396517,1,2026-06-22,True,0.73,1781720100.0,0.256203,0.4003799484628626,6.250965246720405e-06,4.4356306702901066e-05,117.76666666666668,0.4004243047695655,65390.0,64700.0,0.32655465802590533,0.3954571655412161
BTC,bitcoin-above-62k-on-june-22-2026,62000.0,1782144060,1781799300,0.406229776423554,3.9902777777777776,62639.99,64774.51,9.166872715181617,0.0335082697325733,1,2026-06-22,True,0.62,1781800200.0,0.363508,0.0563419564555273,-1.42247936278303e-06,-1.3039687258604693e-05,95.51666666666668,0.0563289167682687,62527.0,64700.0,0.04391267810902857,0.049912105867642075
BTC,bitcoin-above-60k-on-june-25-2026,60000.0,1782403260,1781802000,0.4682401109207324,6.959027777777777,62688.0,59622.0,5.009909280907277,-0.0501454082848489,0,2026-06-25,True,0.74,1781802900.0,-0.753468,-0.5022440536388505,-6.502789242764963e-05,-0.0003257838417911,166.76666666666668,-0.5025698374806417,62452.0,59461.0,-0.5114262652448485,-0.506076773977277
BTC,bitcoin-above-62k-on-june-25-2026,62000.0,1782403260,1781807400,0.4393466159961373,6.896527777777778,62847.62,59622.0,6.481965253920426,-0.052688432902428,0,2026-06-25,True,0.57,1781808300.0,-0.5871569999999999,-0.2456324086429433,-6.502789242764963e-05,-0.0004215085392517,165.26666666666668,-0.246053917182195,62724.5,59461.0,-0.2457748520002477,-0.2505912928599399
BTC,bitcoin-above-68k-on-june-22-2026,68000.0,1782144060,1781813700,0.543810339930559,3.823611111111111,63172.0,64774.51,2.8776444456297,0.025050996764899,0,2026-06-22,True,0.036,1781814600.0,-0.0384292799999999,-0.1105171416979992,-1.42247936278303e-06,-4.093389837335461e-06,91.51666666666668,-0.1105212350878365,63046.5,64700.0,-0.11494606052450335,-0.11253558619977722
BTC,bitcoin-above-62k-on-june-24-2026,62000.0,1782316860,1781849700,0.400373807386542,5.406944444444444,62849.99,60321.87,7.924796556545866,-0.0410560513818246,0,2026-06-24,True,0.61,1781850600.0,-0.626653,-0.3012921453839459,2.9002415566446037e-06,2.2983824301248373e-05,129.51666666666668,-0.3012691615596446,62815.5,60201.0,-0.2952713311727927,-0.3068165191492271
BTC,bitcoin-above-64k-on-june-22-2026,64000.0,1782144060,1781849700,0.3518278408555488,3.406944444444445,62849.99,64774.51,10.08677396996938,0.030161385845453,1,2026-06-22,True,0.29,1781850600.0,0.695587,0.3913559183558814,-1.248758510331502e-05,-0.0001259594483678,81.51666666666667,0.3912299589075135,62815.5,64700.0,0.3902418852139102,0.3841692171285353
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781850600,0.369759184229013,4.396527777777778,62839.38,62516.0,8.797443419177679,-0.0051594230316205,0,2026-06-23,True,0.32,1781851500.0,-0.335232,-0.2898422678037163,-1.6609226418436845e-05,-0.0001461187296525,105.26666666666668,-0.2899883865333688,62724.5,62407.0,-0.296892186283934,-0.29614659692679335
ETH,ethereum-above-1700-on-june-23-2026,1700.0,1782230460,1781887500,0.4752483963196209,3.969444444444445,1705.44,1660.68,8.043202718195161,-0.0265959849149875,0,2026-06-23,True,0.52,1781888400.0,-0.5374720000000001,-0.3235551018386948,-4.271588137552077e-05,-0.0003435724931896,95.01666666666668,-0.3238986743318844,1695.05,1657.6,-0.3637488756280999,-0.3295289162346213
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781947800,0.321814180447633,3.271527777777778,63570.42,62516.0,12.733641917688972,-0.0167257438365873,0,2026-06-23,True,0.45,1781948700.0,-0.467325,-0.2543453671779039,1.5893303798204805e-05,0.0002023796394553,78.26666666666667,-0.2541429875384485,63622.0,62407.0,-0.23050769181690745,-0.2630565368808309
BTC,bitcoin-above-64k-on-june-24-2026,64000.0,1782316860,1782021600,0.3465256677761992,3.417361111111111,64256.55,60321.87,11.835649703476255,-0.0631889395590997,0,2026-06-24,True,0.57,1782022500.0,-0.5871569999999999,0.1607251537556379,3.5377366421946235e-05,0.0004187141164016,81.76666666666667,0.1611438678720395,64149.0,60201.0,0.15677177229116315,0.15285891307960567
BTC,bitcoin-above-64k-on-june-25-2026,64000.0,1782403260,1782079200,0.3956751607414982,3.750694444444445,63808.01,59622.0,9.901564721377529,-0.0678540975822401,0,2026-06-25,True,0.47,1782080100.0,-0.4874369999999999,0.1844247388212169,-5.82791105520411e-05,-0.0005770543850353,89.76666666666667,0.1838476844361815,63617.0,59461.0,0.1740055012476528,0.17691658913121744
SOL,solana-above-70-on-june-25-2026,70.0,1782403260,1782120600,0.8345692417912514,3.271527777777778,73.7,66.47,4.185846832826463,-0.1032520811418004,0,2026-06-25,True,0.84,1782121500.0,-0.8494079999999999,-0.4172106031698536,-5.4121709335677726e-05,-0.0002265451856099,78.26666666666667,-0.4174371483554634,73.71,66.24,-0.40529030647853515,-0.4203672411384422
BTC,bitcoin-above-62k-on-june-28-2026,62000.0,1782662460,1782244800,0.4127052778850793,4.834027777777778,62388.49,59895.23,8.35102694958846,-0.0407839340038891,0,2026-06-28,True,0.6,1782245700.0,-0.6168,-0.2762122680232844,8.443024300160834e-05,0.0007050792346667,115.76666666666668,-0.2755071887886177,62394.5,59851.5,-0.2744490960146671,-0.2813529076533302
BTC,bitcoin-above-62k-on-june-27-2026,62000.0,1782576060,1782244800,0.4165008290030624,3.8340277777777776,62388.49,60814.99,9.273011536116991,-0.0255444985959681,0,2026-06-27,True,0.6,1782245700.0,-0.6168,-0.3799255698352632,6.66633868710697e-05,0.000618170355492,91.76666666666668,-0.3793073994797711,62394.5,60733.0,-0.37239507226791685,-0.38579850755505346
BTC,bitcoin-above-64k-on-june-27-2026,64000.0,1782576060,1782244800,0.3644828619371374,3.8340277777777776,62388.49,60814.99,8.350927411310971,-0.0255444985959681,0,2026-06-27,True,0.27,1782245700.0,-0.283797,-0.0704767464667351,6.66633868710697e-05,0.0005567011047524,91.76666666666668,-0.0699200453619826,62394.5,60733.0,-0.06369506197178655,-0.07576569454990066
BTC,bitcoin-above-64k-on-june-28-2026,64000.0,1782662460,1782244800,0.3696154095116102,4.834027777777778,62388.49,59895.23,7.735025493725718,-0.0407839340038891,0,2026-06-28,True,0.29,1782245700.0,-0.304413,0.0110517692545098,8.443024300160834e-05,0.0006530700820588,115.76666666666668,0.0117048393365686,62394.5,59851.5,0.012684883423438592,0.006290321490960199
BTC,bitcoin-above-62k-on-june-29-2026,62000.0,1782748860,1782245700,0.4100266890135737,5.823611111111111,62438.64,59807.99,7.656141980090152,-0.0430450504289244,0,2026-06-29,True,0.59,1782246600.0,-0.606933,-0.2773739823760141,0.0001436118537706,0.0010995127424922,139.51666666666668,-0.2762744696335218,62407.5,59736.0,-0.2762319298253694,-0.28163376901958515
BTC,bitcoin-above-64k-on-june-29-2026,64000.0,1782748860,1782245700,0.3738624290906905,5.823611111111111,62438.64,59807.99,7.275532677490977,-0.0430450504289244,0,2026-06-29,True,0.31,1782246600.0,-0.324973,-0.0117973290001133,0.0001436118537706,0.0010448527349836,139.51666666666668,-0.0107524762651296,62407.5,59736.0,-0.010712051235772676,-0.015845349139373625
BTC,bitcoin-above-62k-on-june-30-2026,62000.0,1782835260,1782247500,0.4075865379657461,6.802777777777778,62476.85,58441.4,7.126433601078717,-0.0667715453373908,0,2026-06-30,True,0.58,1782248400.0,-0.5970519999999999,-0.1212090157116669,0.0002652362994012,0.0018901888762788,163.01666666666668,-0.119318826835388,62417.0,58352.0,-0.12022748442510628,-0.1243073303561435
BTC,bitcoin-above-64k-on-june-30-2026,64000.0,1782835260,1782247500,0.3764048951267048,6.802777777777778,62476.85,58441.4,6.870267332957836,-0.0667715453373908,0,2026-06-30,True,0.34,1782248400.0,-0.355708,0.1030303667025893,0.0002652362994012,0.001822244283291,163.01666666666668,0.1048526109858803,62417.0,58352.0,0.10397661593633126,0.1000434238528096
ETH,ethereum-above-1700-on-june-27-2026,1700.0,1782576060,1782260100,0.4682920682245519,3.656944444444444,1671.17,1604.83,7.892840882501704,-0.0405061479572347,0,2026-06-27,True,0.37,1782261000.0,-0.386317,-0.0666084194104749,-0.0002923970587485,-0.0023078434592134,87.51666666666667,-0.0689162628696883,1667.15,1601.35,-0.07631650935786835,-0.07444125148743966
ETH,ethereum-above-1700-on-june-30-2026,1700.0,1782835260,1782285300,0.5046615154610574,6.365277777777777,1678.0,1566.76,5.831534076851364,-0.0685928153035143,0,2026-06-30,True,0.39,1782286200.0,-0.406653,-0.0066516601303847,-0.0005115426750963,-0.0029830785415883,152.51666666666668,-0.009634738671973,1671.3,1563.95,-0.02657954907964833,-0.013716812525768906
BTC,bitcoin-above-60k-on-june-29-2026,60000.0,1782748860,1782307800,0.4012754134829416,5.104861111111111,61855.71,59807.99,6.944692179227232,-0.0336651506351749,0,2026-06-29,True,0.72,1782308700.0,-0.734112,-0.5003178916713935,0.0001232142693402,0.000855685172656,122.26666666666668,-0.4994622064987374,61328.0,59736.0,-0.5554607022347137,-0.5043234910241973
BTC,bitcoin-above-60k-on-june-28-2026,60000.0,1782662460,1782307800,0.3924822633942242,4.104861111111111,61855.71,59895.23,7.444089768754102,-0.032207545477253,0,2026-06-28,True,0.744,1782308700.0,-0.75733248,-0.5175766202360984,6.403265857112678e-05,0.0004766648585354,98.26666666666668,-0.5170999553775629,61328.0,59851.5,-0.5806541039268139,-0.522310818215691
SOL,solana-above-70-on-june-29-2026,70.0,1782748860,1782308700,0.5497413718580649,5.094444444444445,68.78,73.83,5.866629326692527,0.0708521480669539,1,2026-06-29,True,0.43,1782309600.0,0.5528430000000001,0.1371797102912466,5.614058556518281e-06,3.293560056943926e-05,122.01666666666668,0.137212645891816,68.742,73.754,0.13590604880082285,0.13310600536313177
BTC,bitcoin-above-60k-on-june-27-2026,60000.0,1782576060,1782309600,0.4182196608864434,3.0840277777777776,61338.01,60814.99,8.898753957718789,-0.0085634113967231,1,2026-06-27,True,0.72,1782310500.0,0.265888,0.342091691058164,4.6266098727515415e-05,0.0004117106291596,73.76666666666667,0.3425034016873237,61093.0,60733.0,0.3126629810256615,0.3362742739169204
XRP,xrp-above-1pt1-on-june-29-2026,1.1,1782748860,1782325800,0.5684141422826752,4.896527777777778,1.0677,1.0491,5.385679126227486,-0.017574148446817,0,2026-06-29,True,0.32,1782326700.0,-0.335232,-0.2405832755487544,2.6877911536452023e-05,0.0001447558071184,117.26666666666668,-0.2404385197416359,1.063,1.0483,-0.2638600496010382,-0.24420849512999532
XRP,xrp-above-1pt1-on-july-1-2026,1.1,1782921660,1782325800,0.5610898070669583,6.896527777777778,1.0677,1.06,4.725948814009247,-0.0072378940781438,0,2026-07-01,True,0.36,1782326700.0,-0.3761279999999999,-0.3419220830654712,0.0002615967096389,0.001236292659667,165.26666666666668,-0.3406857904058042,1.063,1.0593,-0.36172149585390784,-0.3439939545756111
BTC,bitcoin-above-62k-on-june-28-2026,62000.0,1782662460,1782331200,0.4248767061952974,3.8340277777777776,59958.3,59895.23,6.701790283864058,-0.0010524513682933,0,2026-06-28,True,0.29,1782332100.0,-0.304413,-0.2973596916457323,8.023802640721826e-05,0.0005377384257723,91.76666666666668,-0.2968219532199599,60524.0,59851.5,-0.23368415323429026,-0.301513206418665
BTC,bitcoin-above-60k-on-june-30-2026,60000.0,1782835260,1782331200,0.4645493998078198,5.834027777777778,59958.3,58441.4,6.786903818538257,-0.0256247778077004,0,2026-06-30,True,0.6,1782332100.0,-0.6168,-0.4428870976477236,0.0002610440828068,0.0017716810824087,139.76666666666668,-0.4411154165653149,60524.0,58352.0,-0.37174261281999765,-0.4458662492382918
BTC,bitcoin-above-62k-on-june-29-2026,62000.0,1782748860,1782332100,0.4306631936157295,4.823611111111111,60684.01,59807.99,7.255430765281083,-0.0145409726024891,0,2026-06-29,True,0.35,1782333000.0,-0.365925,-0.2604239800227909,0.0001396085323238,0.0010129200405178,115.51666666666668,-0.259411059982273,60671.5,59736.0,-0.2572472059051054,-0.26448986151797016
BTC,bitcoin-above-62k-on-july-1-2026,62000.0,1782921660,1782333000,0.4343078241015162,6.813194444444444,60773.99,60114.03,6.287147339494623,-0.010918642831795,0,2026-07-01,True,0.47,1782333900.0,-0.4874369999999999,-0.4187898837691874,0.0002948291979336,0.0018536346073935,163.26666666666668,-0.4169362491617938,60844.5,60056.5,-0.4080273580982807,-0.42133725229944063
BTC,bitcoin-above-58k-on-june-28-2026,58000.0,1782662460,1782396900,0.5260340023791361,3.073611111111111,59268.19,59895.23,7.554225532189019,0.0105241321108507,1,2026-06-28,True,0.746,1782397800.0,0.24073612,0.1612344525040806,0.0001353716540482,0.0010226280053462,73.51666666666667,0.1622570805094268,59210.5,59851.5,0.15512988621976187,0.1569691226368952
ETH,ethereum-above-1500-on-july-1-2026,1500.0,1782921660,1782403200,0.6684598637130327,6.000694444444445,1570.01,1618.57,4.1293065472871495,0.0304610546049954,1,2026-07-01,True,0.78,1782404100.0,0.2079879999999999,0.082204967782321,-0.0003843795789419,-0.0015872211119686,143.76666666666668,0.0806177466703523,1573.75,1615.5,0.095391805504173,0.07772723208725142
BTC,bitcoin-above-60k-on-july-1-2026,60000.0,1782921660,1782412200,0.4626422412450913,5.896527777777778,59718.02,60114.03,6.743863955593635,0.0066094411575344,1,2026-07-01,True,0.46,1782413100.0,0.5226120000000001,0.4780388280110861,0.0003583210434971,0.002416468369771,141.26666666666668,0.4804552963808571,59322.5,60056.5,0.43737762477986636,0.4757345916119422
ETH,ethereum-above-1600-on-june-29-2026,1600.0,1782748860,1782418500,0.5545015477704173,3.823611111111111,1567.01,1580.32,6.500615699809488,0.0084580132032269,0,2026-06-29,True,0.38,1782419400.0,-0.396492,-0.4514742934180933,-0.0004698899007313,-0.0030545736658762,91.51666666666668,-0.4545288670839696,1563.1,1577.85,-0.4651516450773833,-0.4590792980738356
BTC,bitcoin-above-58k-on-july-2-2026,58000.0,1783008060,1782462600,0.5118603655263844,6.313194444444445,60314.5,61644.03,5.101098191570674,0.0218038487672165,1,2026-07-02,True,0.74,1782463500.0,0.246532,0.1353084264842713,0.0004342197910203,0.002214997790718,151.26666666666668,0.1375234242749893,60155.0,61572.0,0.12640910820073462,0.13395265554088995
BTC,bitcoin-above-56k-on-july-2-2026,56000.0,1783008060,1782472500,0.5625631648314353,6.198611111111111,59486.0,61644.03,3.992237579635861,0.0356353971904483,1,2026-07-02,True,0.81,1782473400.0,0.1792269999999999,0.0369620281710419,0.0004006270825792,0.0015993984944927,148.51666666666668,0.0385614266655346,59389.5,61572.0,0.033952861496745194,0.03576686035978959
BTC,bitcoin-above-58k-on-july-1-2026,58000.0,1782921660,1782482400,0.5843215413155591,5.084027777777777,60175.43,60114.03,5.106608281501802,-0.0010208709114243,1,2026-07-01,True,0.74,1782483300.0,0.246532,0.251745187850624,0.0003407854054289,0.0017402575735784,121.76666666666668,0.2534854454242025,59852.5,60056.5,0.22732197032488385,0.24991081962715073
BTC,bitcoin-above-62k-on-june-30-2026,62000.0,1782835260,1782483300,0.4675864604853477,4.073611111111111,59989.99,58441.4,6.357106947106258,-0.0261531721805976,0,2026-06-30,True,0.26,1782484200.0,-0.273468,-0.1072094874418565,0.0003072350842348,0.0019531262883841,97.51666666666668,-0.1052563611534723,59890.0,58352.0,-0.1105789123287966,-0.10970633601644714
BTC,bitcoin-above-60k-on-june-30-2026,60000.0,1782835260,1782483300,0.5189822643838898,4.073611111111111,59989.99,58441.4,7.272986302125841,-0.0261531721805976,0,2026-06-30,True,0.54,1782484200.0,-0.557388,-0.3671763369733747,0.0003072350842348,0.0022345165591725,97.51666666666668,-0.3649418204142021,59890.0,58352.0,-0.3710312007113384,-0.3700329108256906
ETH,ethereum-above-1600-on-june-30-2026,1600.0,1782835260,1782511200,0.5477771436772467,3.750694444444445,1575.18,1566.76,6.848900305667965,-0.0053597587202672,0,2026-06-30,True,0.4,1782512100.0,-0.4168,-0.3800915468624553,-0.0003150246393188,-0.0021575723485235,89.76666666666667,-0.3822491192109788,1573.4,1563.95,-0.3824925846716656,-0.3870433494249465
ETH,ethereum-above-1600-on-july-1-2026,1600.0,1782921660,1782512100,0.5540655054492404,4.740277777777778,1575.31,1618.57,6.0789359357245925,0.0270909650648344,1,2026-07-01,True,0.42,1782513000.0,0.5629480000000001,0.3982637589339186,-0.0002552322891097,-0.0015515407342267,113.51666666666668,0.3967122181996919,1570.55,1615.5,0.38560196137448866,0.3924569630446848
BTC,bitcoin-above-60k-on-july-1-2026,60000.0,1782921660,1782659700,0.5085765805521727,3.031944444444444,60082.09,60114.03,8.606584683360857,0.0005314647552983,1,2026-07-01,True,0.52,1782660600.0,0.462528,0.4579539035773032,0.0002142133812313,0.0018436456058767,72.51666666666667,0.4597975491831799,59958.5,60056.5,0.4442913685121178,0.45377293990482764
BTC,bitcoin-above-60k-on-july-2-2026,60000.0,1783008060,1782666900,0.5259781687755015,3.948611111111112,59641.17,61644.03,7.22421964399573,0.033030280528031,1,2026-07-02,True,0.47,1782667800.0,0.512563,0.2739449985627081,0.0002735037397326,0.0019758510892828,94.51666666666668,0.275920849651991,59530.5,61572.0,0.26589251329735436,0.27086389590119453
SOL,solana-above-70-on-july-2-2026,70.0,1783008060,1782722700,0.6918436930969692,3.302777777777778,72.74,80.89,5.209512327529055,0.1061987674710183,1,2026-07-02,True,0.71,1782723600.0,0.275587,-0.2776567883086618,0.0009343437368687,0.0048674752153673,79.01666666666667,-0.2727893130932944,72.711,80.745,-0.26916658371407265,-0.2764359717225644
ETH,ethereum-above-1600-on-july-5-2026,1600.0,1783267260,1782912600,0.5234194805294503,4.104861111111111,1578.44,1774.16,6.92584265994717,0.1168900539538728,1,2026-07-05,True,0.42,1782913500.0,0.5629480000000001,-0.2466141221972584,8.725985428775524e-05,0.0006043480213269,98.26666666666668,-0.2460097741759314,1582.85,1774.0,-0.23091012345052409,-0.25085786403789456
ETH,ethereum-above-1600-on-july-4-2026,1600.0,1783180860,1782914400,0.5284078370347247,3.0840277777777776,1597.22,1788.64,8.19868234432691,0.1131909364979996,1,2026-07-04,True,0.6,1782915300.0,0.3832,-0.5448165326039778,8.580675316581087e-05,0.0007035023122045,73.76666666666667,-0.5441130302917733,1609.9,1786.15,-0.47359996538769894,-0.5498521079328021
XRP,xrp-above-1pt1-on-july-5-2026,1.1,1783267260,1782915300,0.5417658695297607,4.073611111111111,1.056,1.1369,5.293535213087769,0.0738170748688541,1,2026-07-05,True,0.24,1782916200.0,0.747232,0.3564787148545843,4.0494263913982975e-05,0.0002143578119567,97.51666666666668,0.356693072666541,1.0531,1.1363,0.3412248351748777,0.35298759801737994
XRP,xrp-above-1pt1-on-july-7-2026,1.1,1783440060,1782915300,0.5424489298306725,6.073611111111111,1.056,1.1295,4.709116701325989,0.0672868716418511,1,2026-07-07,True,0.29,1782916200.0,0.695587,0.3787252689713806,4.718404902620283e-05,0.0002221951933054,145.51666666666668,0.378947464164686,1.0531,1.13,0.36061691811948526,0.37565108247375806
ETH,ethereum-above-1600-on-july-6-2026,1600.0,1783353660,1782916200,0.5312092909173327,5.063194444444445,1605.55,1782.96,6.374597808408956,0.1048085275209007,1,2026-07-06,True,0.51,1782917100.0,0.472507,-0.1956052098373037,0.0001548183579452,0.0009869047652589,121.26666666666668,-0.1946183050720447,1594.45,1785.25,-0.25148663231883606,-0.1990805235379307
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1782922500,0.3754066373388976,4.990277777777778,60132.01,63427.99,7.018960556025536,0.0533629346018516,1,2026-07-06,True,0.26,1782923400.0,0.726532,0.3519796668758331,0.0004562118629829,0.0032021330714681,119.51666666666668,0.3551817999473012,60092.5,63508.0,0.3368068218871942,0.35026852755808363
BTC,bitcoin-above-60k-on-july-5-2026,60000.0,1783267260,1782923400,0.395408338187794,3.979861111111111,60144.01,62736.0,9.655454122043318,0.0421935924605429,1,2026-07-05,True,0.54,1782924300.0,0.4426119999999999,0.0352137037530343,0.0001848676272254,0.0017849808933264,95.26666666666668,0.0369986846463607,60004.5,62709.0,0.011973426283696673,0.030239866760931194
BTC,bitcoin-above-62k-on-july-5-2026,62000.0,1783267260,1782923400,0.3650553766276193,3.979861111111111,60144.01,62736.0,7.499775219720956,0.0421935924605429,1,2026-07-05,True,0.2,1782924300.0,0.7888000000000001,0.4723575408334148,0.0001848676272254,0.0013864656495941,95.26666666666668,0.4737440064830089,60004.5,62709.0,0.4543058930433788,0.4684941638292049
