asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
BTC,bitcoin-above-62k-on-july-8-2026,62000.0,1783526460,1783332000,0.4007786181555992,2.250694444444445,62664.77,61752.01,12.031471433232529,-0.0146728821607547,0,2026-07-08,True,0.67,1783339200,-0.67,-0.4934636374396919,0.0003243962990416502,0.0039029648049659707,52.016666666666666,-0.4895606726347259
BTC,bitcoin-above-62k-on-july-7-2026,62000.0,1783440060,1783332000,0.4174168043713243,1.2506944444444443,62664.77,63917.45,14.921929553854394,0.0197929992988569,1,2026-07-07,True,0.7,1783339200,0.3,0.0046502588029667,0.00023335745804195507,0.003482143549768586,28.016666666666666,0.008132402352735286
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1783332900,0.4400467059524366,0.2402777777777777,62840.01,63427.99,17.482575982335167,0.0093132741465135,1,2026-07-06,True,0.87,1783336500,0.13,-0.03282002291074,5.839071163602286e-05,0.0010208200528393917,4.766666666666667,-0.03179920285790061
BTC,bitcoin-above-60k-on-july-9-2026,60000.0,1783612860,1783339200,0.446169848868415,3.1673611111111115,62483.84,62900.56,6.08260855701678,0.0066471033774748,1,2026-07-09,True,0.84,1783340100,0.16,0.1195682721167965,0.00044243352393682697,0.002691149938609232,75.76666666666667,0.12225942205540574
ETH,ethereum-above-1700-on-july-6-2026,1700.0,1783353660,1783339200,0.5858066515427225,0.1673611111111111,1759.64,1782.96,0.7399453213187885,0.013165661856283,1,2026-07-06,True,0.956,1783340100,0.044,0.0342581301073781,1.245100983281091e-05,9.213066471482664e-06,3.7666666666666666,0.03426734317384958
BTC,bitcoin-above-60k-on-july-8-2026,60000.0,1783526460,1783339200,0.4603382710887715,2.167361111111111,62483.84,61752.01,5.967757372506589,-0.0117814377243413,1,2026-07-08,True,0.861,1783340100,0.139,0.2093087618381655,0.0003215600028625004,0.0019189920777859266,51.766666666666666,0.21122775391595142
BTC,bitcoin-above-60k-on-july-6-2026,60000.0,1783353660,1783341000,0.5858261925935554,0.1465277777777777,62080.44,63427.99,0.5098633962531525,0.0214742831895183,1,2026-07-06,True,0.972,1783341900,0.028,0.0170510490408902,3.905529860188592e-05,1.991286718683855e-05,3.2666666666666666,0.01707096190807704
ETH,ethereum-above-1800-on-july-7-2026,1800.0,1783440060,1783373400,0.4951007581513059,0.7715277777777778,1813.42,1795.96,16.678198406313427,-0.0096748672582187,0,2026-07-07,True,0.5710000000000001,1783377900,-0.5710000000000001,-0.4096406443126827,2.5707396384832756e-05,0.00042875305741598525,17.266666666666666,-0.40921189125526675
ETH,ethereum-above-1800-on-july-9-2026,1800.0,1783612860,1783373400,0.4976837951412037,2.771527777777778,1813.42,1740.21,9.096703252137784,-0.0412087695760865,0,2026-07-09,True,0.53,1783380600,-0.53,-0.1551360517806168,5.3416203684040695e-05,0.0004859113537694673,64.51666666666667,-0.15465014042684733
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783375200,0.3413029264690845,0.7506944444444446,64489.98,63917.45,22.91430478280421,-0.0089174558514107,0,2026-07-07,True,0.67,1783376100,-0.67,-0.4656626987335736,0.00014162222160942622,0.003245174749976233,17.766666666666666,-0.46241752398359737
ETH,ethereum-above-1800-on-july-8-2026,1800.0,1783526460,1783386000,0.4922752221771836,1.6256944444444446,1803.74,1724.81,12.129822380364075,-0.0447453875956427,0,2026-07-08,True,0.51,1783386900,-0.51,0.0327536038756922,3.266342553859009e-05,0.0003962015501173456,38.766666666666666,0.033149805425809545
BTC,bitcoin-above-64k-on-july-9-2026,64000.0,1783612860,1783408500,0.3893613184279572,2.365277777777778,63396.01,62900.56,12.099760920208004,-0.0078458590213944,0,2026-07-09,True,0.39,1783409400,-0.39,-0.2950669816274704,0.0002727143211221604,0.0032997780850949725,56.516666666666666,-0.29176720354237545
BTC,bitcoin-above-62k-on-july-7-2026,62000.0,1783440060,1783422000,0.3941573624677161,0.2090277777777777,63284.0,63917.45,4.029369999353297,0.0099598744584089,1,2026-07-07,True,0.957,1783422900,0.043,0.0028679806599618,4.795642941847478e-05,0.00019323419797490614,4.766666666666667,0.003061214857936706
BTC,bitcoin-above-64k-on-july-8-2026,64000.0,1783526460,1783422000,0.3521926740251331,1.2090277777777778,63284.0,61752.01,16.77633410573805,-0.0245060070012029,0,2026-07-08,True,0.26,1783422900,-0.26,0.151120961049736,0.0001389952704181699,0.002331831095652627,28.766666666666666,0.15345279214538862
