asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
ETH,ethereum-above-3400-on-november-7,3400.0,1762534860,1762362000,0.7527449352178237,2.000694444444444,3437.93,3303.95,7.054295036422409,-0.039750823706254,0,2025-11-07,False,0.562,1762362900,-0.562,-0.2815859616352703
ETH,ethereum-above-3600-on-november-10,3600.0,1762794060,1762371900,0.6773465033097765,4.886111111111111,3467.52,3530.82,4.452304623374334,0.018090497552068215,0,2025-11-10,False,0.28,1762376400,-0.28,-0.3605444058902154
SOL,solana-above-170-on-november-6,170.0,1762448460,1762371900,0.8490350475122502,0.8861111111111111,163.21,155.87,5.811481171511093,-0.046015388661644854,0,2025-11-06,False,0.13,1762377300,-0.13,0.13741756480691408
ETH,ethereum-above-3600-on-november-6,3600.0,1762448460,1762373700,0.6579598931097518,0.8652777777777777,3479.31,3283.29,6.94677879865084,-0.057988029805805925,0,2025-11-06,False,0.106,1762376400,-0.106,0.2968300160305056
ETH,ethereum-above-3700-on-november-8,3700.0,1762621260,1762373700,0.6655551448541089,2.8652777777777776,3479.31,3368.0,3.8068387362730323,-0.03251490188497624,0,2025-11-08,False,0.11199999999999999,1762377300,-0.11199999999999999,0.011778988001844584
ETH,ethereum-above-3700-on-november-10,3700.0,1762794060,1762376400,0.6609725234561019,4.834027777777778,3450.98,3530.82,3.327260056831441,0.022871889909096048,0,2025-11-10,False,0.14,1762384500,-0.14,-0.21610072571878142
BTC,bitcoin-above-104k-on-november-7,104000.0,1762534860,1762376400,0.42784192001658317,1.8340277777777778,103831.22,101048.5,13.12335197224149,-0.027166096619365615,0,2025-11-07,False,0.46,1762380900,-0.46,-0.10348975235214541
BTC,bitcoin-above-106k-on-november-7,106000.0,1762534860,1762379100,0.42948888281045594,1.8027777777777778,103622.5,101048.5,9.851655641931151,-0.025153888109194722,0,2025-11-07,False,0.2,1762380900,-0.2,0.04780744370745307
BTC,bitcoin-above-108k-on-november-7,108000.0,1762534860,1762386300,0.4398614459407497,1.7194444444444446,104090.71,101048.5,6.153829871062892,-0.029662130921496242,0,2025-11-07,False,0.08,1762391700,-0.08,0.10253570730408183
BTC,bitcoin-above-104k-on-november-8,104000.0,1762621260,1762394400,0.4054470761720404,2.6256944444444446,103365.65,101861.87,11.382402212623788,-0.0146550220337405,0,2025-11-08,False,0.43,1762395300,-0.43,-0.26319064477710175
BTC,bitcoin-above-108k-on-november-10,108000.0,1762794060,1762401600,0.390484303149528,4.542361111111111,103636.03,105277.61,5.7288914109489735,0.015715716664803002,0,2025-11-10,False,0.14,1762415100,-0.14,-0.23003363421789758
SOL,solana-above-160-on-november-7,160.0,1762534860,1762425000,0.8468348983339631,1.2715277777777778,159.07,157.01,7.9020461085491585,-0.013034859322838875,0,2025-11-07,False,0.433,1762432200,-0.433,-0.32999794061247534
ETH,ethereum-above-3300-on-november-6,3300.0,1762448460,1762428600,0.730675011721966,0.2298611111111111,3404.3,3283.29,5.235830228439261,-0.036193369978385646,0,2025-11-06,False,0.924,1762433100,-0.924,-0.7344976593980824
BTC,bitcoin-above-106k-on-november-8,106000.0,1762621260,1762435800,0.38655408919624745,2.146527777777778,103496.81,101861.87,9.607474006003692,-0.01592311115514021,0,2025-11-08,False,0.18000000000000002,1762438500,-0.18000000000000002,-0.027019123482283053
XRP,xrp-above-2pt2-on-november-7,2.2,1762534860,1762438500,0.7176565840999771,1.1152777777777778,2.2906,2.2637,6.115030322904682,-0.011813149254535707,1,2025-11-07,False,0.8,1762441200,0.19999999999999996,0.27223776590048465
ETH,ethereum-above-3400-on-november-8,3400.0,1762621260,1762439400,0.679029926800307,2.104861111111111,3361.98,3368.0,7.5100392596643,0.0017890102513269466,0,2025-11-08,False,0.39,1762441200,-0.39,-0.4034355372234073
ETH,ethereum-above-3400-on-november-10,3400.0,1762794060,1762441200,0.6193143151952518,4.084027777777778,3329.01,3530.82,5.718185796870078,0.05885517609309913,1,2025-11-10,False,0.35000000000000003,1762445700,0.6499999999999999,0.31345516799215306
BTC,bitcoin-above-98k-on-november-10,98000.0,1762794060,1762441200,0.4458678179558011,4.084027777777778,102125.0,105277.61,5.8910041935715425,0.030403212771378956,1,2025-11-10,False,0.83,1762447500,0.17000000000000004,-0.009105453934241281
BTC,bitcoin-above-98k-on-november-11,98000.0,1762880460,1762441200,0.44830601572902534,5.084027777777777,102125.0,103422.45,5.679595305766172,0.01262450331585709,1,2025-11-11,False,0.8,1762447500,0.19999999999999996,0.12829793022962854
BTC,bitcoin-above-100k-on-november-7,100000.0,1762534860,1762441200,0.5009356055911779,1.0840277777777778,102125.0,101048.5,10.976180149601364,-0.010596953577278296,1,2025-11-07,False,0.781,1762445700,0.21899999999999997,0.33531407150116915
ETH,ethereum-above-3300-on-november-10,3300.0,1762794060,1762441200,0.6362833567681261,4.084027777777778,3329.01,3530.82,5.899892480723454,0.05885517609309913,1,2025-11-10,False,0.54,1762443900,0.45999999999999996,0.11276078911666959
BTC,bitcoin-above-102k-on-november-10,102000.0,1762794060,1762443000,0.3927147020987569,4.063194444444444,102438.02,105277.61,9.595339812801171,0.02734283319436578,1,2025-11-10,False,0.55,1762443900,0.44999999999999996,0.18763622405532054
BTC,bitcoin-above-96k-on-november-10,96000.0,1762794060,1762444800,0.5038233135445211,4.042361111111111,102014.48,105277.61,4.020499769528953,0.03148600195843977,1,2025-11-10,False,0.901,1762447500,0.09899999999999998,-0.02758946361729528
BTC,bitcoin-above-102k-on-november-8,102000.0,1762621260,1762450200,0.46702209298667413,1.979861111111111,101432.12,101861.87,11.413113144210168,0.004227873535712494,0,2025-11-08,False,0.42,1762461000,-0.42,-0.46825319902249857
BTC,bitcoin-above-102k-on-november-7,102000.0,1762534860,1762450200,0.5268731981927345,0.9798611111111112,101432.12,101048.5,14.270290410412118,-0.0037892066806591955,0,2025-11-07,False,0.403,1762460100,-0.403,-0.34892692024191957
BTC,bitcoin-above-100k-on-november-8,100000.0,1762621260,1762450200,0.4942577702387074,1.979861111111111,101432.12,101861.87,10.22508360623319,0.004227873535712494,1,2025-11-08,False,0.66,1762461000,0.33999999999999997,0.296769639620759
BTC,bitcoin-above-100k-on-november-10,100000.0,1762794060,1762452000,0.4507778949336914,3.9590277777777776,101804.01,105277.61,7.972011117395073,0.03355127164825534,1,2025-11-10,False,0.67,1762452900,0.32999999999999996,0.06252888941736628
BTC,bitcoin-above-100k-on-november-11,100000.0,1762880460,1762470000,0.44766363530515385,4.750694444444445,101415.05,103422.45,7.5717944508631145,0.019600554261680038,1,2025-11-11,False,0.62,1762475400,0.38,0.2315886320075697
BTC,bitcoin-above-102k-on-november-11,102000.0,1762880460,1762470000,0.4284879326754354,4.750694444444445,101415.05,103422.45,8.078952163885758,0.019600554261680038,1,2025-11-11,False,0.44,1762475400,0.56,0.4016480597342399
ETH,ethereum-above-3400-on-november-7,3400.0,1762534860,1762470000,0.7242220938736339,0.7506944444444446,3319.61,3303.95,9.2033124376744,-0.004728583776441274,0,2025-11-07,False,0.2,1762475400,-0.2,-0.15648136611769264
SOL,solana-above-150-on-november-7,150.0,1762534860,1762476300,0.8617097828383794,0.6777777777777778,156.48,157.01,5.735479560718787,0.0033812913009230077,1,2025-11-07,False,0.841,1762479900,0.15900000000000003,0.1396066728547199
BTC,bitcoin-above-104k-on-november-8,104000.0,1762621260,1762485300,0.44797753713098154,1.5736111111111113,102331.16,101861.87,11.56416976068832,-0.004596541089286076,0,2025-11-08,False,0.25,1762488000,-0.25,-0.1968448185315166
BTC,bitcoin-above-110k-on-november-13,110000.0,1763053260,1762502400,0.46314651638917753,6.375694444444444,102010.0,100554.25,2.937212907842468,-0.014373464840420548,0,2025-11-13,False,0.060000000000000005,1762511400,-0.060000000000000005,-0.017782073540296893
BTC,bitcoin-above-108k-on-november-13,108000.0,1763053260,1762502400,0.45303807789032713,6.375694444444444,102010.0,100554.25,4.11023980890922,-0.014373464840420548,0,2025-11-13,False,0.12,1762507800,-0.12,-0.060921612620946454
ETH,ethereum-above-3200-on-november-10,3200.0,1762794060,1762510500,0.656310948444859,3.2819444444444446,3294.11,3530.82,5.832596232725707,0.06939411333888475,1,2025-11-10,False,0.6900000000000001,1762514100,0.30999999999999994,-0.09474784403371994
XRP,xrp-above-2pt1-on-november-7,2.1,1762534860,1762510500,0.7612001325222635,0.28194444444444444,2.2014,2.2637,1.6100388098058023,0.02790712111978872,1,2025-11-07,False,0.949,1762514100,0.051000000000000045,0.006068451927189043
BTC,bitcoin-above-100k-on-november-7,100000.0,1762534860,1762528500,0.5251613156999376,0.07361111111111111,101156.86,101048.5,16.378549097973657,-0.0010717817803930208,1,2025-11-07,False,0.851,1762530300,0.14900000000000002,0.16655423051248072
ETH,ethereum-above-3400-on-november-10,3400.0,1762794060,1762528500,0.6358650878264748,3.073611111111111,3313.72,3530.82,6.122983055304008,0.06345871319391057,1,2025-11-10,False,0.31,1762530300,0.69,0.30144337440228863
ETH,ethereum-above-3400-on-november-8,3400.0,1762621260,1762533900,0.6396762106634413,1.011111111111111,3318.51,3368.0,9.028664069408972,0.014803209371104957,0,2025-11-08,False,0.19,1762534800,-0.19,-0.3236532045608335
ETH,ethereum-above-3500-on-november-10,3500.0,1762794060,1762549200,0.5886267370807119,2.834027777777778,3465.25,3530.82,7.5104366832344365,0.018745358475226653,1,2025-11-10,False,0.4,1762556400,0.6,0.4592141720672782
BTC,bitcoin-above-108k-on-november-11,108000.0,1762880460,1762549200,0.3726645618818001,3.8340277777777776,103783.09,103422.45,5.943755029845092,-0.0034809915233467367,0,2025-11-11,False,0.11,1762560000,-0.11,-0.0893098391242597
BTC,bitcoin-above-106k-on-november-11,106000.0,1762880460,1762549200,0.37088001908639995,3.8340277777777776,103783.09,103422.45,8.895876013117341,-0.0034809915233467367,0,2025-11-11,False,0.25,1762560000,-0.25,-0.21903353100559497
ETH,ethereum-above-3500-on-november-11,3500.0,1762880460,1762549200,0.633349552728937,3.8340277777777776,3465.25,3486.24,6.04030474507799,0.0060390114325053635,0,2025-11-11,False,0.42,1762556400,-0.42,-0.4564774694113424
BTC,bitcoin-above-104k-on-november-11,104000.0,1762880460,1762549200,0.3755026667127772,3.8340277777777776,103783.09,103422.45,10.338153460966439,-0.0034809915233467367,0,2025-11-11,False,0.46,1762560900,-0.46,-0.42401297543531813
BTC,bitcoin-above-102k-on-november-8,102000.0,1762621260,1762592400,0.18898093384652237,0.33402777777777776,102431.74,101861.87,53.226759566574934,-0.005578945695680108,0,2025-11-08,False,0.73,1762593300,-0.73,-0.43305079882105674
BTC,bitcoin-above-100k-on-november-10,100000.0,1762794060,1762602300,0.3093889173100116,2.2194444444444446,102029.35,105277.61,11.80811213148958,0.031340248959916474,1,2025-11-10,False,0.79,1762610400,0.20999999999999996,-0.16006917394749343
ETH,ethereum-above-3400-on-november-11,3400.0,1762880460,1762607700,0.6057362664633612,3.156944444444444,3406.0,3486.24,7.081696708498489,0.023285209303334078,1,2025-11-11,False,0.5,1762611300,0.5,0.3351012099198807
ETH,ethereum-above-3500-on-november-9,3500.0,1762707660,1762646400,0.5294240607238959,0.7090277777777778,3401.51,3530.39,7.975578163972434,0.03718889575084474,1,2025-11-09,False,0.08,1762647300,0.92,0.6233970551073155
ETH,ethereum-above-3400-on-november-10,3400.0,1762794060,1762651800,0.5782612339274517,1.6465277777777778,3389.45,3530.82,10.221174457111893,0.04086247224473755,1,2025-11-10,False,0.46,1762657200,0.54,0.12233754243764494
ETH,ethereum-above-3400-on-november-9,3400.0,1762707660,1762655400,0.5441013824092753,0.6048611111111111,3393.09,3530.39,17.916306606231394,0.039667335779721404,1,2025-11-09,False,0.44,1762656300,0.56,-0.15069215008182146
BTC,bitcoin-above-104k-on-november-9,104000.0,1762707660,1762657200,0.3963892049763216,0.5840277777777778,101633.25,103900.92,8.669611762176773,0.02206700734913027,0,2025-11-09,False,0.04,1762659000,-0.04,-0.23131238647006108
ETH,ethereum-above-3500-on-november-10,3500.0,1762794060,1762723800,0.7714372868806827,0.8131944444444444,3590.02,3530.82,8.699259571869696,-0.016627634928758,1,2025-11-10,False,0.75,1762727400,0.25,0.39464811231155295
