asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
XRP,xrp-above-1pt3-on-june-1-2026,1.3,1780329660,1780064100,0.47978372998238505,3.073611111111111,1.3063,1.2841,9.02636496380355,-0.017140629655289313,0,2026-06-01,True,0.56,1780065000,-0.56,-0.4052824210219645
XRP,xrp-above-1pt3-on-may-30-2026,1.3,1780156860,1780065000,0.45563805686136444,1.0631944444444446,1.3037,1.3418,16.136671588511057,0.028805620460054637,1,2026-05-30,True,0.53,1780065900,0.47,0.0051731627328034935
ETH,ethereum-above-2100-on-june-3-2026,2100.0,1780502460,1780072200,0.4064185869176921,4.979861111111111,2025.18,1838.23,6.161042015318357,-0.09685543337496093,0,2026-06-03,True,0.2,1780081200,-0.2,0.3967303944350022
ETH,ethereum-above-2100-on-june-4-2026,2100.0,1780588860,1780073100,0.413355308664087,5.969444444444445,2042.21,1776.68,6.472101945644634,-0.1392861006354478,0,2026-06-04,True,0.27,1780077600,-0.27,0.631473842923936
XRP,xrp-above-1pt4-on-june-2-2026,1.4,1780416060,1780074900,0.4011463786890712,3.9486111111111115,1.3301,1.2214,4.386234217527331,-0.08525638557021611,0,2026-06-02,True,0.08,1780083000,-0.08,0.2939544756507853
BTC,bitcoin-above-74k-on-may-31-2026,74000.0,1780243260,1780080300,0.23566113758513507,1.8861111111111113,73796.4,73644.92,23.207445150342135,-0.002054784280247304,0,2026-05-31,True,0.4,1780081200,-0.4,-0.35231370652037547
BTC,bitcoin-above-74k-on-june-4-2026-965,74000.0,1780588860,1780080300,0.3150890115937197,5.886111111111111,73796.4,63876.0,9.931029943898965,-0.14436624595019448,0,2026-06-04,True,0.45,1780081200,-0.45,0.9837055114196642
BTC,bitcoin-above-76k-on-june-3-2026,76000.0,1780502460,1780083900,0.29892629718415825,4.844444444444444,73682.93,66104.0,7.6130382232967175,-0.10854189831558851,0,2026-06-03,True,0.17,1780090200,-0.17,0.6563336207057608
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1780083900,0.285986771841013,3.8444444444444446,73682.93,67298.23,7.671401856305275,-0.09063722155823306,0,2026-06-02,True,0.12,1780090200,-0.12,0.5753145497121817
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1780089300,0.30512033139724287,4.781944444444445,73804.15,66104.0,11.373419189820815,-0.11018570368885475,0,2026-06-03,True,0.48,1780090200,-0.48,0.7731881967787309
BTC,bitcoin-above-76k-on-june-4-2026-893,76000.0,1780588860,1780089300,0.30349466417563997,5.781944444444444,73804.15,63876.0,7.664770747330926,-0.14447125910911732,0,2026-06-04,True,0.2,1780090200,-0.2,0.9073390806496291
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780091100,0.28706791814075683,3.7611111111111106,73600.0,67298.23,13.41771111226917,-0.08951108957859188,0,2026-06-02,True,0.43,1780092000,-0.43,0.7710339413099936
BTC,bitcoin-above-74k-on-may-30-2026,74000.0,1780156860,1780106400,0.16342009957293513,0.5840277777777778,73657.9,73905.42,47.36064921596648,0.0033547663761144732,0,2026-05-30,True,0.2,1780107300,-0.2,-0.35888391354067667
ETH,ethereum-above-2000-on-june-3-2026,2000.0,1780502460,1780114500,0.384701133659622,4.490277777777778,2015.2,1838.23,9.236441731445991,-0.09191529393421617,0,2026-06-03,True,0.5700000000000001,1780116300,-0.5700000000000001,0.2789702566521187
BTC,bitcoin-above-72k-on-may-30-2026,72000.0,1780156860,1780116300,0.18988846271014798,0.4694444444444444,73310.0,73905.42,1.7757273134202456,0.008089142383774985,1,2026-05-30,True,0.97,1780125300,0.030000000000000027,0.015635888926985433
BTC,bitcoin-above-72k-on-june-1-2026,72000.0,1780329660,1780148700,0.28794441398492465,2.0944444444444446,73748.0,71161.39,10.11041307689879,-0.03570348015552915,0,2026-06-01,True,0.891,1780149600,-0.891,-0.5300230673447417
BTC,bitcoin-above-74k-on-may-31-2026,74000.0,1780243260,1780170300,0.24791244816570804,0.8444444444444444,74017.96,73644.92,33.45242959626786,-0.005052600810768282,0,2026-05-31,True,0.51,1780171200,-0.51,-0.34097822709972814
BTC,bitcoin-above-74k-on-june-4-2026-965,74000.0,1780588860,1780171200,0.30199144999053623,4.834027777777778,74016.65,63876.0,11.47840287655115,-0.1473463639168453,0,2026-06-04,True,0.5,1780172100,-0.5,1.1913009274324697
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1780175700,0.2965559819959734,3.781944444444444,73988.2,66104.0,13.213019591466178,-0.11267636163081574,0,2026-06-03,True,0.5,1780176600,-0.5,0.9887949737230963
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780177500,0.2862669116194716,2.761111111111111,73978.2,67298.23,16.018260851107552,-0.09463651905182477,0,2026-06-02,True,0.5,1780179300,-0.5,1.0159124482129387
BTC,bitcoin-above-76k-on-june-3-2026,76000.0,1780502460,1780178400,0.28236352381831376,3.7506944444444446,73981.99,66104.0,8.837896856486736,-0.11259242580558448,0,2026-06-03,True,0.18000000000000002,1780179300,-0.18000000000000002,0.8150802460913912
BTC,bitcoin-above-72k-on-june-4-2026-876,72000.0,1780588860,1780178400,0.32780121531009393,4.750694444444445,73981.99,63876.0,8.306023928856114,-0.14687798122584703,0,2026-06-04,True,0.78,1780181100,-0.78,0.4399720266839644
BTC,bitcoin-above-76k-on-june-4-2026-893,76000.0,1780588860,1780188300,0.3072856420486389,4.636111111111111,73953.46,63876.0,8.32784754768426,-0.14649227245416724,0,2026-06-04,True,0.21000000000000002,1780195500,-0.21000000000000002,1.0099653119121312
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1780198200,0.2899759187526117,2.521527777777778,74214.76,67298.23,10.056635398918903,-0.09782911606765574,0,2026-06-02,True,0.15000000000000002,1780199100,-0.15000000000000002,0.8338317516909327
ETH,ethereum-above-1900-on-june-3-2026,1900.0,1780502460,1780231500,0.4801461101847892,3.1361111111111106,2024.88,1838.23,3.3264860027137986,-0.0967072874212967,0,2026-06-03,True,0.92,1780245000,-0.92,-0.5983045620326364
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1780232400,0.30024531806882043,1.1256944444444443,73920.0,71161.39,23.86196473686136,-0.0380330312808136,0,2026-06-01,True,0.49,1780233300,-0.49,0.41754285125871926
ETH,ethereum-above-2000-on-june-2-2026,2000.0,1780416060,1780237800,0.4129023297998283,2.0631944444444446,2011.24,1912.25,12.677298239259686,-0.050470888059938795,0,2026-06-02,True,0.5700000000000001,1780239600,-0.5700000000000001,0.0698345003361347
ETH,ethereum-above-2000-on-june-3-2026,2000.0,1780502460,1780238700,0.4109544883604297,3.0527777777777776,2009.03,1838.23,10.560802837570403,-0.0888488664016462,0,2026-06-03,True,0.55,1780245900,-0.55,0.38831536040941883
BTC,bitcoin-above-72k-on-june-2-2026,72000.0,1780416060,1780239600,0.35624582692950907,2.042361111111111,73602.17,67298.23,10.761392885846352,-0.08954057283960841,0,2026-06-02,True,0.8200000000000001,1780240500,-0.8200000000000001,0.14358128355076893
BTC,bitcoin-above-72k-on-june-3-2026,72000.0,1780502460,1780243200,0.35501564462162066,3.000694444444444,73655.21,66104.0,9.76818515741721,-0.10816562099422354,0,2026-06-03,True,0.78,1780245000,-0.78,0.2765818135385898
ETH,ethereum-above-2000-on-june-1-2026,2000.0,1780329660,1780245000,0.4398186444058503,0.9798611111111112,2007.15,1970.77,17.32296037532252,-0.018291476109932803,0,2026-06-01,True,0.55,1780245900,-0.55,-0.23313748414147556
BTC,bitcoin-above-74k-on-june-4-2026-965,74000.0,1780588860,1780257600,0.32856488509218473,3.8340277777777776,73563.42,63876.0,11.629378676342167,-0.1412041873358033,0,2026-06-04,True,0.45,1780263000,-0.45,1.1921169652132158
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1780262100,0.32019327218996985,2.7819444444444446,73688.0,66104.0,14.078271725387955,-0.10861070428705118,0,2026-06-03,True,0.44,1780263000,-0.44,1.089051007238865
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780265700,0.3336118778484673,1.7402777777777776,73912.0,67298.23,17.283796126777478,-0.0937412602122054,0,2026-06-02,True,0.48,1780270200,-0.48,1.1402048301749554
BTC,bitcoin-above-72k-on-june-4-2026-876,72000.0,1780588860,1780276500,0.3357058386699707,3.615277777777778,73573.0,63876.0,9.790349556312485,-0.1413344066249982,0,2026-06-04,True,0.75,1780279200,-0.75,0.6337132451927394
SOL,solana-above-80-on-june-1-2026,80.0,1780329660,1780290900,0.458811342330444,0.4486111111111111,82.03,79.72,7.462918697482361,-0.0285645386700646,0,2026-06-01,True,0.92,1780295400,-0.92,-0.706825170274217
SOL,solana-above-80-on-june-2-2026,80.0,1780416060,1780307100,0.4574734569775925,1.261111111111111,81.13,76.29,13.038884327950342,-0.06151093830483551,0,2026-06-02,True,0.6900000000000001,1780316100,-0.6900000000000001,0.11203400946044006
BTC,bitcoin-above-72k-on-june-1-2026,72000.0,1780329660,1780311600,0.3522736964197655,0.20902777777777776,72748.88,71161.39,22.395931827027447,-0.022063114691476246,0,2026-06-01,True,0.872,1780312500,-0.872,-0.3778759874778103
SOL,solana-above-80-on-june-4-2026,80.0,1780588860,1780316100,0.4598768878440952,3.156944444444444,80.52,69.6,9.249235381944391,-0.14574103343121683,0,2026-06-04,True,0.55,1780322400,-0.55,0.7979931230131512
ETH,ethereum-above-2000-on-june-4-2026,2000.0,1780588860,1780317000,0.43710654007849187,3.146527777777778,1987.18,1776.68,9.674214089863412,-0.11197009412222275,0,2026-06-04,True,0.43,1780319700,-0.43,0.6532226622005397
ETH,ethereum-above-2000-on-june-2-2026,2000.0,1780416060,1780326000,0.4681979868917387,1.042361111111111,1968.63,1912.25,12.955541669978206,-0.02905731013334354,0,2026-06-02,True,0.24000000000000002,1780327800,-0.24000000000000002,0.1364531922500122
ETH,ethereum-above-2000-on-june-3-2026,2000.0,1780502460,1780326000,0.4539461961070903,2.042361111111111,1968.63,1838.23,10.457350209649183,-0.06853471723113476,0,2026-06-03,True,0.31,1780327800,-0.31,0.40669153960525456
BTC,bitcoin-above-72k-on-june-3-2026,72000.0,1780502460,1780342200,0.3557872776468689,1.854861111111111,71621.61,66104.0,15.35177968440713,-0.0801675846729961,0,2026-06-03,True,0.42,1780343100,-0.42,0.8107150977308901
BTC,bitcoin-above-72k-on-june-2-2026,72000.0,1780416060,1780343100,0.3530793544429727,0.8444444444444444,71638.93,67298.23,22.426504129448787,-0.06250470513467078,0,2026-06-02,True,0.37,1780344000,-0.37,1.0317620278126731
BTC,bitcoin-above-70k-on-june-4-2026-327,70000.0,1780588860,1780351200,0.36729512898980105,2.7506944444444446,71038.01,63876.0,11.328767469223832,-0.1062713819255523,0,2026-06-04,True,0.6900000000000001,1780352100,-0.6900000000000001,0.5139237744676585
ETH,ethereum-above-1900-on-june-4-2026,1900.0,1780588860,1780359300,0.5114920090066335,2.6569444444444446,2003.8,1776.68,4.4654807922188064,-0.1202989236711105,0,2026-06-04,True,0.9,1780365600,-0.9,-0.3628074670220598
BTC,bitcoin-above-70k-on-june-3-2026,70000.0,1780502460,1780386300,0.3919765013885023,1.3444444444444446,70213.38,66104.0,16.657152967723185,-0.06030963176193407,0,2026-06-03,True,0.547,1780387200,-0.547,0.45758676168559254
BTC,bitcoin-above-68k-on-june-4-2026-838,68000.0,1780588860,1780390800,0.4261743762429215,2.292361111111111,69821.99,63876.0,8.808753119733323,-0.08900529915402972,0,2026-06-04,True,0.8,1780391700,-0.8,-0.015974293404143136
BTC,bitcoin-above-68k-on-june-3-2026,68000.0,1780502460,1780391700,0.43940425385142673,1.2819444444444443,69555.96,66104.0,10.62261493661988,-0.0509023490445764,0,2026-06-03,True,0.8220000000000001,1780392600,-0.8220000000000001,-0.2812839467300441
BTC,bitcoin-above-68k-on-june-2-2026,68000.0,1780416060,1780392600,0.45167039402698084,0.27152777777777776,69399.1,67298.23,8.341754733306518,-0.03073996297271926,0,2026-06-02,True,0.927,1780405200,-0.927,-0.6705747683706521
BTC,bitcoin-above-68k-on-june-5-2026-638-564-578,68000.0,1780675260,1780398000,0.44575493285234646,3.2090277777777776,69652.19,60204.04,8.18945107865447,-0.14577468296285043,0,2026-06-05,True,0.744,1780399800,-0.744,0.4498146346306289
BTC,bitcoin-above-70k-on-june-5-2026-628-939,70000.0,1780675260,1780398000,0.40385463568380797,3.2090277777777776,69652.19,60204.04,10.416646542799958,-0.14577468296285043,0,2026-06-05,True,0.46,1780398900,-0.46,1.058483347312736
SOL,solana-above-80-on-june-4-2026,80.0,1780588860,1780402500,0.487679486572462,2.156944444444444,78.79,69.6,9.721415688070232,-0.12402151791722293,0,2026-06-04,True,0.33,1780410600,-0.33,0.8756647299387743
ETH,ethereum-above-2000-on-june-5-2026,2000.0,1780675260,1780407000,0.46840766897080344,3.104861111111111,1979.69,1574.5,8.932488834734558,-0.2290025052332541,0,2026-06-05,True,0.41000000000000003,1780408800,-0.41000000000000003,1.6355623211222845
ETH,ethereum-above-2000-on-june-4-2026,2000.0,1780588860,1780407000,0.45976047327187425,2.104861111111111,1979.69,1776.68,10.891101110641827,-0.10819381262028138,0,2026-06-04,True,0.38,1780408800,-0.38,0.7983497527933202
BTC,bitcoin-above-66k-on-june-4-2026-369,66000.0,1780588860,1780408800,0.5147171563854976,2.084027777777778,68811.91,63876.0,5.890195268684062,-0.07443313644390613,0,2026-06-04,True,0.877,1780409700,-0.877,-0.43857429188478886
BTC,bitcoin-above-66k-on-june-5-2026-618-715-569,66000.0,1780675260,1780409700,0.4976903079378973,3.073611111111111,68584.0,60204.04,6.251019306680655,-0.13031981167887877,0,2026-06-05,True,0.8200000000000001,1780410600,-0.8200000000000001,-0.005368341152341749
BTC,bitcoin-above-66k-on-june-3-2026,66000.0,1780502460,1780410600,0.5434555354978662,1.0631944444444446,67884.28,66104.0,8.702425743598232,-0.02657523142491243,1,2026-06-03,True,0.83,1780413300,0.17000000000000004,0.40126897809423867
ETH,ethereum-above-1800-on-june-5-2026,1800.0,1780675260,1780410600,0.6290442967576766,3.0631944444444446,1936.77,1574.5,3.201114809005889,-0.207083875495644,0,2026-06-05,True,0.904,1780414200,-0.904,-0.24110073944456234
ETH,ethereum-above-1800-on-june-4-2026,1800.0,1780588860,1780410600,0.6741449949065041,2.0631944444444446,1936.77,1776.68,2.8737066710950607,-0.08627518288267133,0,2026-06-04,True,0.928,1780414200,-0.928,-0.680070431400121
ETH,ethereum-above-1900-on-june-2-2026,1900.0,1780416060,1780411500,0.5890457216332792,0.05277777777777778,1936.28,1912.25,1.608177181248863,-0.01248804727608517,1,2026-06-02,True,0.961,1780414200,0.039000000000000035,0.059082992667757225
BTC,bitcoin-above-64k-on-june-5-2026-299,64000.0,1780675260,1780414200,0.5617167639452126,3.0215277777777776,67450.0,60204.04,4.726205585922014,-0.11364712295618876,0,2026-06-05,True,0.867,1780415100,-0.867,-0.32988033266049477
SOL,solana-above-70-on-june-4-2026,70.0,1780588860,1780420500,0.742691515755617,1.948611111111111,76.79,69.6,1.7960050219881385,-0.0983098560020784,0,2026-06-04,True,0.925,1780434900,-0.925,-0.7484350049093365
SOL,solana-above-80-on-june-3-2026,80.0,1780502460,1780421400,0.6348510696232655,0.9381944444444443,77.06,73.35,6.182936974202609,-0.049341834609020925,0,2026-06-03,True,0.09,1780428600,-0.09,0.21507745357910543
SOL,solana-above-70-on-june-3-2026,70.0,1780502460,1780426800,0.752198083374491,0.8756944444444444,76.15,73.35,0.8286811111678802,-0.03746257475218024,1,2026-06-03,True,0.948,1780441200,0.052000000000000046,0.08304452807284654
BTC,bitcoin-above-64k-on-june-4-2026-539,64000.0,1780588860,1780428600,0.5775374493303004,1.854861111111111,66978.2,63876.0,5.383633330770948,-0.04742348933269373,0,2026-06-04,True,0.881,1780440300,-0.881,-0.6256893221670495
BTC,bitcoin-above-68k-on-june-7-2026-634,68000.0,1780848060,1780430400,0.4510747940292035,4.834027777777778,67315.14,62078.25,7.499841065132728,-0.08098948815858728,0,2026-06-07,True,0.425,1780432200,-0.425,0.18240828913585366
BTC,bitcoin-above-68k-on-june-6-2026-331-336-128,68000.0,1780761660,1780430400,0.46355111053936193,3.8340277777777776,67315.14,60787.86,8.16493906763861,-0.10199507622066017,0,2026-06-06,True,0.417,1780432200,-0.417,0.4157835825408461
BTC,bitcoin-above-66k-on-june-8-2026-811,66000.0,1780934460,1780430400,0.4691734829993767,5.834027777777778,67315.14,63700.01,6.4240070274209184,-0.05520045463925466,0,2026-06-08,True,0.65,1780432200,-0.65,-0.29539189148059847
ETH,ethereum-above-1900-on-june-3-2026,1900.0,1780502460,1780430400,0.588542730658268,0.8340277777777777,1912.28,1838.23,13.856624150067224,-0.03949309530000189,0,2026-06-03,True,0.58,1780432200,-0.58,-0.03275902190508739
BTC,bitcoin-above-66k-on-june-9-2026-493,66000.0,1781020860,1780430400,0.4609196539611362,6.834027777777778,67315.14,61201.47,6.080085637678501,-0.09521396536557399,0,2026-06-09,True,0.63,1780431300,-0.63,-0.05109093667435538
BTC,bitcoin-above-68k-on-june-9-2026,68000.0,1781020860,1780430400,0.43656085020926383,6.834027777777778,67315.14,61201.47,6.547058476236782,-0.09521396536557399,0,2026-06-09,True,0.41000000000000003,1780432200,-0.41000000000000003,0.21337139900279656
BTC,bitcoin-above-64k-on-june-9-2026-453-432,64000.0,1781020860,1780430400,0.4966854393863129,6.834027777777778,67315.14,61201.47,4.565100828641694,-0.09521396536557399,0,2026-06-09,True,0.78,1780432200,-0.78,-0.34533864781135665
BTC,bitcoin-above-66k-on-june-7-2026-855,66000.0,1780848060,1780430400,0.4805167639011614,4.834027777777778,67315.14,62078.25,6.833893616556561,-0.08098948815858728,0,2026-06-07,True,0.66,1780432200,-0.66,-0.10652645386484727
BTC,bitcoin-above-70k-on-june-9-2026,70000.0,1781020860,1780434000,0.42544453367432983,6.792361111111111,67587.77,61201.47,5.625027957705889,-0.09925584068401427,0,2026-06-09,True,0.22,1780437600,-0.22,0.33831687881318195
BTC,bitcoin-above-70k-on-june-7-2026-544,70000.0,1780848060,1780434000,0.43940194263490584,4.792361111111111,67587.77,62078.25,6.106965187752396,-0.08503136347702757,0,2026-06-07,True,0.23,1780437600,-0.23,0.28928357662132786
BTC,bitcoin-above-66k-on-june-6-2026-133-165-898-474,66000.0,1780761660,1780434900,0.5069407523536887,3.781944444444444,67470.97,60787.86,7.132811181806509,-0.1043073333134597,0,2026-06-06,True,0.703,1780438500,-0.703,0.04100451340266398
BTC,bitcoin-above-70k-on-june-6-2026-134-422,70000.0,1780761660,1780435800,0.4532185510822669,3.771527777777778,67887.99,60787.86,6.83436267972868,-0.11046904317594942,0,2026-06-06,True,0.24000000000000002,1780436700,-0.24000000000000002,0.514985505947045
BTC,bitcoin-above-68k-on-june-8-2026-717,68000.0,1780934460,1780435800,0.45156668628186075,5.771527777777777,67887.99,63700.01,7.014119432798128,-0.06367442159454402,0,2026-06-08,True,0.49,1780437600,-0.49,-0.04338000212152804
BTC,bitcoin-above-64k-on-june-7-2026-536,64000.0,1780848060,1780435800,0.5432551656758143,4.771527777777777,67887.99,62078.25,4.2126624389025675,-0.08946345511387646,0,2026-06-07,True,0.852,1780436700,-0.852,-0.4751206629873268
BTC,bitcoin-above-70k-on-june-8-2026-448,70000.0,1780934460,1780435800,0.4330221304628759,5.771527777777777,67887.99,63700.01,6.156707361975172,-0.06367442159454402,0,2026-06-08,True,0.27,1780436700,-0.27,0.12202478020064006
BTC,bitcoin-above-72k-on-june-8-2026-575,72000.0,1780934460,1780436700,0.4246970074522009,5.761111111111111,67732.0,63700.01,3.7625368487641224,-0.06137402223911753,0,2026-06-08,True,0.11,1780437600,-0.11,0.12092202023154845
ETH,ethereum-above-1900-on-june-7-2026,1900.0,1780848060,1780437600,0.5367158968587583,4.750694444444445,1900.34,1628.3,6.512788147859436,-0.15449629174360782,0,2026-06-07,True,0.49,1780440300,-0.49,0.5162016177560027
ETH,ethereum-above-1900-on-june-6-2026,1900.0,1780761660,1780440300,0.5558633287319146,3.7194444444444446,1892.43,1559.05,7.074772586439852,-0.19378505613215288,0,2026-06-06,True,0.45,1780441200,-0.45,0.920985202785463
ETH,ethereum-above-1800-on-june-6-2026,1800.0,1780761660,1780440300,0.6232335934058242,3.7194444444444446,1892.43,1559.05,4.734342495542397,-0.19378505613215288,0,2026-06-06,True,0.797,1780441200,-0.797,0.12044482624752018
ETH,ethereum-above-1900-on-june-8-2026,1900.0,1780934460,1780440300,0.535094433406503,5.719444444444444,1892.43,1688.75,5.930172686614751,-0.11387310724215383,0,2026-06-08,True,0.46,1780442100,-0.46,0.21528719030737292
BTC,bitcoin-above-64k-on-june-8-2026-139,64000.0,1780934460,1780441200,0.5158159216480851,5.709027777777777,66385.2,63700.01,5.3596655803603594,-0.041289420508129525,0,2026-06-08,True,0.749,1780443000,-0.749,-0.527702514069553
ETH,ethereum-above-1900-on-june-9-2026,1900.0,1781020860,1780442100,0.5441252492236145,6.698611111111111,1872.16,1638.95,5.262078693355779,-0.13303705159849336,0,2026-06-09,True,0.42,1780443000,-0.42,0.28005143464330523
ETH,ethereum-above-2000-on-june-9-2026,2000.0,1781020860,1780442100,0.5284601952452428,6.698611111111111,1872.16,1638.95,3.5202306390574667,-0.13303705159849336,0,2026-06-09,True,0.16,1780443000,-0.16,0.3083211051668854
ETH,ethereum-above-1800-on-june-8-2026,1800.0,1780934460,1780442100,0.603324112826556,5.698611111111111,1872.16,1688.75,4.707762346951601,-0.10310423419623922,0,2026-06-08,True,0.73,1780443900,-0.73,-0.24460976843966536
ETH,ethereum-above-1800-on-june-9-2026,1800.0,1781020860,1780443900,0.585746784029442,6.677777777777777,1855.57,1638.95,4.745819287770729,-0.12413613359731174,0,2026-06-09,True,0.67,1780458300,-0.67,-0.080872342864594
BTC,bitcoin-above-68k-on-june-5-2026-638-564-578,68000.0,1780675260,1780488900,0.4688800033950097,2.156944444444444,66972.76,60204.04,10.045521414668496,-0.10654650985837304,0,2026-06-05,True,0.34500000000000003,1780489800,-0.34500000000000003,0.7253152464404744
ETH,ethereum-above-1900-on-june-5-2026,1900.0,1780675260,1780488900,0.56773689571112,2.156944444444444,1874.69,1574.5,8.659081721478191,-0.1745055508610363,0,2026-06-05,True,0.38,1780492500,-0.38,1.1310578257572823
BTC,bitcoin-above-68k-on-june-4-2026-838,68000.0,1780588860,1780489800,0.48001486634084894,1.1465277777777778,67032.01,63876.0,12.77272933156517,-0.048226562514833544,0,2026-06-04,True,0.302,1780490700,-0.302,0.31398482959377577
ETH,ethereum-above-1800-on-june-4-2026,1800.0,1780588860,1780497000,0.667338567128197,1.0631944444444446,1858.26,1776.68,7.610265533238556,-0.04489411184410908,0,2026-06-04,True,0.8210000000000001,1780502400,-0.8210000000000001,-0.4793438879874199
BTC,bitcoin-above-62k-on-june-8-2026-644,62000.0,1780934460,1780500600,0.5444388898942715,5.021527777777778,66597.74,63700.01,3.455433960807145,-0.04448592347266398,1,2026-06-08,True,0.89,1780503300,0.10999999999999999,0.26371817074531084
ETH,ethereum-above-1700-on-june-5-2026,1700.0,1780675260,1780500600,0.8182030528429033,2.0215277777777776,1853.7,1574.5,2.4899061174225845,-0.1632458801939642,0,2026-06-05,True,0.9420000000000001,1780504200,-0.9420000000000001,-0.5355330842610143
BTC,bitcoin-above-66k-on-june-4-2026-369,66000.0,1780588860,1780500600,0.5007836332744156,1.0215277777777778,66597.74,63876.0,14.274216748348412,-0.041726939058019934,0,2026-06-04,True,0.632,1780501500,-0.632,-0.03638062764069838
BTC,bitcoin-above-64k-on-june-5-2026-299,64000.0,1780675260,1780502400,0.540077865914385,2.000694444444444,66076.01,60204.04,7.369700337452574,-0.09306628633618678,0,2026-06-05,True,0.79,1780504200,-0.79,-0.10412935818274638
ETH,ethereum-above-1900-on-june-10-2026,1900.0,1781107260,1780505100,0.5273812821771098,6.969444444444444,1828.5,1656.82,4.672559094576767,-0.09859585611785968,0,2026-06-10,True,0.26,1780516800,-0.26,0.20069496419108762
ETH,ethereum-above-2000-on-june-10-2026,2000.0,1781107260,1780506000,0.523767617832221,6.959027777777777,1832.68,1656.82,2.5438209946869312,-0.10087927393190271,0,2026-06-10,True,0.06999999999999999,1780520400,-0.06999999999999999,0.18661881495674815
SOL,solana-above-70-on-june-4-2026,70.0,1780588860,1780507800,0.8022884082980745,0.9381944444444443,73.46,69.6,4.9712479670750165,-0.053976473051147236,0,2026-06-04,True,0.846,1780511400,-0.846,-0.5776695680746049
ETH,ethereum-above-1800-on-june-5-2026,1800.0,1780675260,1780507800,0.634093874340747,1.9381944444444446,1829.62,1574.5,8.175960180634222,-0.15017053345886014,0,2026-06-05,True,0.641,1780515000,-0.641,0.5867883018642397
BTC,bitcoin-above-66k-on-june-5-2026-618-715-569,66000.0,1780675260,1780508700,0.5079503105731697,1.9277777777777778,66109.39,60204.04,10.803274171698625,-0.09357133455950854,0,2026-06-05,True,0.517,1780509600,-0.517,0.4938767818581097
ETH,ethereum-above-1800-on-june-10-2026,1800.0,1781107260,1780516800,0.5558692136312443,6.834027777777778,1803.41,1656.82,5.244546870586129,-0.08477921466036895,0,2026-06-10,True,0.5,1780520400,-0.5,-0.05537143506221237
BTC,bitcoin-above-64k-on-june-9-2026-453-432,64000.0,1781020860,1780517700,0.4673485738109212,5.823611111111111,65580.01,61201.47,6.2786279567484335,-0.06909971506434694,0,2026-06-09,True,0.66,1780519500,-0.66,-0.22614859719364044
ETH,ethereum-above-1700-on-june-10-2026,1700.0,1781107260,1780517700,0.6252431443120011,6.823611111111111,1811.36,1656.82,3.6539641212426326,-0.08917784185822308,0,2026-06-10,True,0.78,1780520400,-0.78,-0.45414736544020345
ETH,ethereum-above-1700-on-june-9-2026,1700.0,1781020860,1780517700,0.6345928137682044,5.823611111111111,1811.36,1638.95,3.752636047209697,-0.10002215145764473,0,2026-06-09,True,0.8,1780520400,-0.8,-0.4246532689205745
BTC,bitcoin-above-64k-on-june-4-2026-539,64000.0,1780588860,1780520400,0.6128597047358513,0.7923611111111111,65007.27,63876.0,12.123722300595903,-0.017555405816547846,0,2026-06-04,True,0.704,1780528500,-0.704,-0.4911631350059078
ETH,ethereum-above-1900-on-june-7-2026,1900.0,1780848060,1780524000,0.55577626667454,3.7506944444444446,1850.1,1628.3,6.247287896359987,-0.12770316589538216,0,2026-06-07,True,0.29000000000000004,1780524900,-0.29000000000000004,0.5077984426250725
BTC,bitcoin-above-62k-on-june-9-2026,62000.0,1781020860,1780532100,0.5236659274684174,5.656944444444444,64316.53,61201.47,5.317364915877455,-0.04964546557277843,0,2026-06-09,True,0.74,1780533000,-0.74,-0.4760169431309059
BTC,bitcoin-above-62k-on-june-4-2026-493,62000.0,1780588860,1780533000,0.7394012772256066,0.6465277777777778,63358.01,63876.0,10.16874387073215,0.008142364793969254,1,2026-06-04,True,0.792,1780533900,0.20799999999999996,0.12520237790805988
BTC,bitcoin-above-62k-on-june-10-2026,62000.0,1781107260,1780533900,0.5299990852731068,6.636111111111112,63595.33,62574.0,5.3042048186709305,-0.016190183610046167,1,2026-06-10,True,0.65,1780534800,0.35,0.43587604991957396
BTC,bitcoin-above-64k-on-june-7-2026-536,64000.0,1780848060,1780533900,0.5193418469736402,3.6361111111111115,63595.33,62078.25,7.612192411417606,-0.02414435393253287,0,2026-06-07,True,0.439,1780536600,-0.439,-0.25520853221619244
BTC,bitcoin-above-60k-on-june-9-2026,60000.0,1781020860,1780533900,0.585912809286333,5.636111111111111,63595.33,61201.47,4.095904649905878,-0.03836883113951959,1,2026-06-09,True,0.802,1780534800,0.19799999999999995,0.3551550738758117
