asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
BTC,bitcoin-above-62k-on-june-9-2026,62000.0,1781020860,1780626600,0.4698534515725771,4.563194444444444,62705.48,61201.47,7.459239338869662,-0.0242776353010116,0,2026-06-09,True,0.609,1780627500.0,-0.62566833,-0.4445756377079635,-0.4510304469475064,-0.22193205014210843,-0.2721768484089777,0.22492214635358826
BTC,bitcoin-above-64k-on-june-9-2026-453-432,64000.0,1781020860,1780633800,0.4593643880819966,4.479861111111111,63240.32,61201.47,7.578414005850244,-0.0327708635793632,0,2026-06-09,True,0.41,1780634700.0,-0.426933,-0.1785818284663459,-0.1851084207642358,0.08380653548087207,0.08380653548087207,-0.11829670303243828
BTC,bitcoin-above-64k-on-june-10-2026,64000.0,1781107260,1780633800,0.4636236242920571,5.479861111111111,63240.32,62574.0,6.825640011435551,-0.0105922160498898,0,2026-06-10,True,0.42,1780634700.0,-0.437052,-0.3647533463201021,-0.3705478052228371,-0.09220947517182213,-0.09220947517182213,-0.08506251213278912
ETH,ethereum-above-1600-on-june-8-2026,1600.0,1780934460,1780641900,0.73945906710265,3.386111111111111,1664.95,1688.75,4.885146751368914,0.0141935173408047,1,2026-06-08,True,0.743,1780642800.0,0.24363343,0.1742960148720692,0.16940328049869105,0.04806906554076547,0.04806906554076547,-0.12807182434554074
XRP,xrp-above-1pt1-on-june-10-2026,1.1,1781107260,1780644600,0.6518223889872018,5.354861111111111,1.1229,1.1274,4.930592786985844,0.0039994720689815,1,2026-06-10,True,0.57,1780645500.0,0.412843,0.3931232318649284,0.3966735678020903,0.36380979938843366,0.36380979938843366,0.41794374961919384
SOL,solana-above-60-on-june-10-2026,60.0,1781107260,1780650900,0.8519379131759711,5.281944444444444,66.32,65.35,2.535559820373138,-0.0147340707568085,1,2026-06-10,True,0.806,1780651800.0,0.1830545199999999,0.2204136378014984,0.21817663173249158,0.22558312370895947,0.22558312370895947,-0.003089369885578226
BTC,bitcoin-above-60k-on-june-9-2026,60000.0,1781020860,1780650900,0.5929864477168791,4.281944444444445,63099.64,61201.47,4.681093504936586,-0.0305438554634411,1,2026-06-09,True,0.787,1780651800.0,0.2012658299999999,0.3442444734256362,0.3405582718959245,0.16325714010300593,0.16325714010300593,0.12920591351287525
BTC,bitcoin-above-62k-on-june-8-2026-644,62000.0,1780934460,1780655400,0.50988048816338,3.229861111111111,62586.01,63700.01,8.195220788181889,0.0176429488619578,1,2026-06-08,True,0.593,1780656300.0,0.39010543,0.2455175687216528,0.23906318715413466,0.18641309643869688,0.18641309643869688,0.28157939411861327
BTC,bitcoin-above-62k-on-june-10-2026,62000.0,1781107260,1780655400,0.5114973468642655,5.229861111111111,62586.01,62574.0,6.466673996034046,-0.000191914334888,1,2026-06-10,True,0.6,1780656300.0,0.3832,0.3844410474388865,0.37948967624915836,0.26407948011380916,0.41352078834673706,0.34183012204512525
BTC,bitcoin-above-60k-on-june-10-2026,60000.0,1781107260,1780666200,0.5717179027125215,5.104861111111111,62116.0,62574.0,5.261390697041248,0.0073462516601881,1,2026-06-10,True,0.7,1780667100.0,0.2853,0.246648499856962,0.24266286440470708,0.24590320572745197,0.24590320572745197,0.10127676276470408
