asset,event,slug,ts,filled,delta,pnl,move_bp
ETH,2026-02-08,ethereum-above-1900-on-february-8,1770480900,False,2.7589797747798133,-0.044586096734908584,154.601687809325
ETH,2026-02-12,ethereum-above-1900-on-february-12,1770482700,False,2.9061565025204046,-0.05506805865578689,182.4906842445958
ETH,2026-02-09,ethereum-above-2000-on-february-9,1770482700,True,5.43726082870405,0.22121544318697772,-76.28055191512254
ETH,2026-02-11,ethereum-above-1900-on-february-11,1770482700,True,3.027364564472044,0.4021575937401823,-76.28055191512254
BTC,2026-02-11,bitcoin-above-72k-on-february-11,1770482700,True,5.16865178285266,-0.025579218739322066,-54.26742958699234
BTC,2026-02-09,bitcoin-above-68k-on-february-9,1770484500,False,7.742667116677947,-0.09253750901807761,112.51637135460912
BTC,2026-02-09,bitcoin-above-70k-on-february-9,1770484500,False,7.8810162378240936,-0.09419100681835468,112.51637135460912
ETH,2026-02-10,ethereum-above-2000-on-february-10,1770484500,False,4.978214552734871,-0.15901567292782118,312.4289608777643
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770485400,False,4.431150372801367,-0.10951509752728118,240.15436816974884
ETH,2026-02-11,ethereum-above-2200-on-february-11,1770486300,False,3.5385736284186704,-0.06180196436959772,167.65860746981323
ETH,2026-02-10,ethereum-above-2200-on-february-10,1770487200,False,3.554480605276884,-0.0695530969531268,188.68393619576025
SOL,2026-02-11,solana-above-90-on-february-11,1770489000,False,3.5342365717812547,-0.00807466940953359,15.840691250834254
BTC,2026-02-10,bitcoin-above-68k-on-february-10,1770489000,False,6.093945633499277,-0.02362910924637579,31.774754395189714
BTC,2026-02-12,bitcoin-above-62k-on-february-12,1770507900,False,2.220531543119693,-0.0014982644312547695,-0.2526766579959867
BTC,2026-02-12,bitcoin-above-70k-on-february-12,1770508800,False,5.604514905270103,0.011416742342906247,-27.37061643313808
BTC,2026-02-12,bitcoin-above-66k-on-february-12,1770508800,False,4.279323979887935,0.0087172467387427,-27.37061643313808
BTC,2026-02-12,bitcoin-above-68k-on-february-12,1770513300,True,5.074452552570392,-0.3481429581599149,-45.39981036556543
BTC,2026-02-11,bitcoin-above-70k-on-february-11,1770516000,False,6.154000483969763,0.00981620501534837,-22.95093312215053
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770516000,True,6.901532367337981,-0.4767684078885436,-84.21364605937748
ETH,2026-02-08,ethereum-above-2100-on-february-8,1770516900,True,11.754734164177787,-0.4125828964692826,-44.020123602473355
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770519600,True,5.45229243781403,-0.2909142233566992,-12.358986986662913
BTC,2026-02-09,bitcoin-above-72k-on-february-9,1770525900,False,6.038073725447122,-0.10199096457917214,161.91222989550158
BTC,2026-02-11,bitcoin-above-68k-on-february-11,1770526800,False,5.639499850139797,-0.11072927329525563,189.34502314128702
BTC,2026-02-08,bitcoin-above-72k-on-february-8,1770541200,True,12.775570321015481,-0.14120622021981097,-37.17334625029913
BTC,2026-02-12,bitcoin-above-72k-on-february-12,1770541200,True,5.524651407891047,0.007408739552586722,-37.17334625029913
ETH,2026-02-11,ethereum-above-2000-on-february-11,1770543900,False,3.897656323589229,-0.042312153949497375,101.55115005090717
ETH,2026-02-09,ethereum-above-1900-on-february-9,1770543900,False,2.199692241785975,-0.023879405737408505,101.55115005090717
ETH,2026-02-08,ethereum-above-2000-on-february-8,1770553800,True,0.3392058033326705,0.03823004564648298,-83.54259623413112
BTC,2026-02-10,bitcoin-above-70k-on-february-10,1770563700,True,7.3406665250659335,-0.45416623846814647,-63.69092349551354
BTC,2026-02-10,bitcoin-above-72k-on-february-10,1770566400,True,8.09191759425567,-0.20346578271965388,-57.00099287271924
BTC,2026-02-10,bitcoin-above-66k-on-february-10,1770572700,True,3.4084755428735116,0.17373426723242702,-3.814999009185402
BTC,2026-02-09,bitcoin-above-68k-on-february-9,1770572700,False,6.076537492333542,-0.00028695350148914573,-6.527768072111494
BTC,2026-02-11,bitcoin-above-72k-on-february-11,1770572700,False,6.61716982271321,-0.00031248388625455033,-6.527768072111494
ETH,2026-02-11,ethereum-above-1900-on-february-11,1770579000,False,2.3673823902326223,0.021964309826898246,-99.78584786364766
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770579900,True,4.9964135992442955,-0.04005380443368304,-70.2179253051822
ETH,2026-02-12,ethereum-above-2200-on-february-12,1770580800,True,4.109172581378187,0.12842273388214842,-104.83723033292783
ETH,2026-02-11,ethereum-above-2200-on-february-11,1770580800,True,4.640238840925578,0.17037117357890527,-104.83723033292783
ETH,2026-02-10,ethereum-above-2200-on-february-10,1770580800,True,5.415756083998694,-0.004534948105644006,-60.698142103544384
BTC,2026-02-09,bitcoin-above-70k-on-february-9,1770584400,True,11.081521268880648,0.4368731375817656,-19.100558694380357
BTC,2026-02-10,bitcoin-above-68k-on-february-10,1770585300,True,5.511274889256245,0.3201487472322711,-70.39717497566309
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770593400,True,4.5084369475262696,-0.04225525088056359,-130.191879815936
ETH,2026-02-09,ethereum-above-2000-on-february-9,1770593400,True,5.4882702423561,0.15335369188204392,-130.191879815936
ETH,2026-02-12,ethereum-above-2000-on-february-12,1770593400,True,3.890073747804184,-0.32955182233962127,-130.191879815936
BTC,2026-02-12,bitcoin-above-70k-on-february-12,1770595200,False,5.831636778250044,-0.08454999868862086,137.98499249913075
BTC,2026-02-11,bitcoin-above-70k-on-february-11,1770602400,False,6.755723690858943,-0.06922066464162627,95.46225055532557
BTC,2026-02-12,bitcoin-above-74k-on-february-12,1770609600,True,5.3486950508364925,0.17312362363452394,-37.78820603868464
ETH,2026-02-10,ethereum-above-2100-on-february-10,1770616800,True,7.36166704551799,-0.20707876659938043,-103.2595845358085
BTC,2026-02-09,bitcoin-above-72k-on-february-9,1770616800,True,15.19053857050898,-0.09431088946128799,-20.944012455696843
ETH,2026-02-09,ethereum-above-2100-on-february-9,1770616800,True,13.526698734344604,-0.4565690226448931,-24.88995487661348
XRP,2026-02-09,xrp-above-1pt4-on-february-9,1770617700,True,7.830484647600792,0.15176254794047253,-89.0936498117774
SOL,2026-02-12,solana-above-60-on-february-12,1770618600,False,0.18647481346229303,0.005072081053445979,-279.1207521734455
SOL,2026-02-10,solana-above-80-on-february-10,1770620400,True,3.235967604803789,0.24154639002119485,-116.34802567699593
BTC,2026-02-11,bitcoin-above-68k-on-february-11,1770624000,True,5.9133457296953935,-0.37810269089134024,-47.73911297820106
ETH,2026-02-10,ethereum-above-1900-on-february-10,1770625800,True,3.052657679654198,0.14588512859359642,-123.11104982072018
SOL,2026-02-11,solana-above-80-on-february-11,1770629400,True,3.5952766128972717,-0.4627918460217257,-102.18720099582636
SOL,2026-02-12,solana-above-80-on-february-12,1770632100,True,3.3254811362747634,-0.41558008622594506,-131.59658744796258
BTC,2026-02-12,bitcoin-above-66k-on-february-12,1770632100,True,4.46292906753603,-0.5406233238963062,-72.33025601811171
BTC,2026-02-12,bitcoin-above-68k-on-february-12,1770632100,True,5.943571690395364,-0.2978889290182869,-72.33025601811171
BTC,2026-02-11,bitcoin-above-66k-on-february-11,1770632100,True,4.675211281491275,0.41506663634481394,-72.33025601811171
ETH,2026-02-10,ethereum-above-2000-on-february-10,1770632100,True,7.0454324081183035,0.42107377200339224,-58.41184054899894
BTC,2026-02-11,bitcoin-above-64k-on-february-11,1770633000,True,3.2258882238074005,0.25886266683337456,-60.4979556051808
ETH,2026-02-12,ethereum-above-1900-on-february-12,1770633900,False,3.6263582856802783,-0.029607978397545,74.64781729486165
BTC,2026-02-12,bitcoin-above-64k-on-february-12,1770633900,False,3.5648044826783853,-0.03115896228133813,80.41326679450742
ETH,2026-02-09,ethereum-above-1900-on-february-9,1770634800,True,1.2375102665472955,-0.005467280264214631,15.215590020056172
SOL,2026-02-09,solana-above-80-on-february-9,1770636600,False,5.517832793026797,-0.06694782376761625,114.32779047900111
BTC,2026-02-12,bitcoin-above-72k-on-february-12,1770638400,True,4.880646106592269,-0.010375299827483926,-48.595500818139485
ETH,2026-02-11,ethereum-above-2000-on-february-11,1770647400,False,5.560882363686255,-0.2470203076714213,437.2391971668181
BTC,2026-02-10,bitcoin-above-70k-on-february-10,1770652800,True,10.656487558284839,-0.40734695259632125,-51.6487684921482
BTC,2026-02-10,bitcoin-above-72k-on-february-10,1770654600,False,7.026169295206836,-0.09978413050597351,135.0176749489612
SOL,2026-02-12,solana-above-100-on-february-12,1770659100,False,1.6169377012985946,0.018489364606546824,-121.36627104035163
XRP,2026-02-10,xrp-above-1pt4-on-february-10,1770659100,True,6.095732933246524,0.4364525510995799,-367.2194543005655
XRP,2026-02-10,xrp-above-1pt5-on-february-10,1770660000,True,6.266811846403179,-0.06625071147780669,-256.2720982460496
ETH,2026-02-12,ethereum-above-2200-on-february-12,1770667200,True,5.02946727142422,0.2696033665675315,-85.19111033587039
ETH,2026-02-11,ethereum-above-2100-on-february-11,1770667200,True,6.646770873313991,0.11230194811657078,-65.80860241231072
ETH,2026-02-10,ethereum-above-2200-on-february-10,1770668100,True,8.19178253708547,0.27486920153671945,-97.9707354297671
SOL,2026-02-10,solana-above-90-on-february-10,1770668100,True,7.314694296782003,0.016244355902969045,-78.70912703977355
ETH,2026-02-11,ethereum-above-2200-on-february-11,1770668100,True,6.282328391815098,0.42126512470672217,-97.9707354297671
BTC,2026-02-11,bitcoin-above-72k-on-february-11,1770668100,True,9.147639177563526,0.31845218020431026,-61.86903355201186
SOL,2026-02-11,solana-above-90-on-february-11,1770668100,True,5.199675619031808,0.23814432036064465,-137.2862198200373
SOL,2026-02-12,solana-above-90-on-february-12,1770678900,True,3.976258601871507,0.0902569200820293,-86.47082184194001
ETH,2026-02-12,ethereum-above-2100-on-february-12,1770679800,True,5.764818839509308,0.061004408719952226,-50.28934038157574
BTC,2026-02-11,bitcoin-above-70k-on-february-11,1770688800,True,10.058957933340373,0.07178738132545265,-61.92343869665546
BTC,2026-02-12,bitcoin-above-70k-on-february-12,1770688800,True,7.8230459541336685,-0.007076181458155167,-61.92343869665546
BTC,2026-02-10,bitcoin-above-68k-on-february-10,1770693300,True,9.1489191482895,0.18769864625951302,-43.054006466328175
ETH,2026-02-12,ethereum-above-2000-on-february-12,1770694200,True,5.133240716079454,-0.24543177866776422,-72.2913395013906
ETH,2026-02-11,ethereum-above-1900-on-february-11,1770694200,True,2.575714077055688,0.2976011328489579,-147.99954012257896
SOL,2026-02-10,solana-above-80-on-february-10,1770706800,False,3.702570031326391,0.014069636513349101,-45.01843878395831
BTC,2026-02-11,bitcoin-above-68k-on-february-11,1770711300,True,9.498575064912016,-0.23879030116527983,-24.957757946529632
BTC,2026-02-13,bitcoin-above-68k-on-february-13,1770711300,False,6.349364906324886,0.014168957779712773,-29.317462316055284
BTC,2026-02-13,bitcoin-above-66k-on-february-13,1770715800,True,4.729638091355957,0.24528194220091024,-89.039164306699
SOL,2026-02-11,solana-above-80-on-february-11,1770716700,True,4.180449662607979,-0.48285988007436154,-106.76257991341868
ETH,2026-02-10,ethereum-above-1900-on-february-10,1770717600,False,1.5512682301597354,-0.0054606913705124585,28.17328670940736
BTC,2026-02-13,bitcoin-above-70k-on-february-13,1770719400,True,6.6774675171535804,-0.38438023987968395,-73.95140436133511
SOL,2026-02-12,solana-above-80-on-february-12,1770722100,False,3.7286984790700406,0.01779850245017235,-54.735976734470775
ETH,2026-02-12,ethereum-above-1900-on-february-12,1770723900,False,4.2896861071091825,-0.03738296054254029,79.96017350691629
BTC,2026-02-11,bitcoin-above-66k-on-february-11,1770723900,True,6.2294358685452655,0.3844620847707745,-63.8092114457218
BTC,2026-02-10,bitcoin-above-66k-on-february-10,1770723900,True,1.7458655215975023,0.027416841344658514,-14.079376858203352
ETH,2026-02-13,ethereum-above-2000-on-february-13,1770726600,False,5.478999643616603,-0.03957056713858272,65.02269499826448
ETH,2026-02-10,ethereum-above-2000-on-february-10,1770729300,True,22.096466174301355,0.24818696675905869,-37.41096851972584
ETH,2026-02-13,ethereum-above-1900-on-february-13,1770734700,False,4.198069431438703,-0.01641435259916947,31.989822436280306
BTC,2026-02-13,bitcoin-above-64k-on-february-13,1770734700,False,3.8979882069339156,-0.046148095561201814,111.38294024732221
BTC,2026-02-12,bitcoin-above-68k-on-february-12,1770734700,False,8.182349459206076,-0.09687044308828295,111.38294024732221
ETH,2026-02-13,ethereum-above-1800-on-february-13,1770735600,False,2.1296130130833344,-0.0011279437937788904,-1.7913834504163137
BTC,2026-02-12,bitcoin-above-66k-on-february-12,1770735600,False,6.021113344838762,-0.04226286048119982,63.18840991307819
BTC,2026-02-13,bitcoin-above-62k-on-february-13,1770736500,False,2.1116066754338503,-0.00926582585722469,36.87843135928291
XRP,2026-02-12,xrp-above-1pt1-on-february-12,1770736500,False,0.24276552915956484,-0.0006882595784607023,21.37818814627895
BTC,2026-02-12,bitcoin-above-72k-on-february-12,1770738300,True,6.025831750248926,0.1447059338642358,-55.3818062650114
ETH,2026-02-13,ethereum-above-2100-on-february-13,1770738300,True,4.895839653229504,-0.3468730165690681,-88.42483405664468
BTC,2026-02-13,bitcoin-above-72k-on-february-13,1770738300,True,5.550646832734162,-0.17984899030579848,-55.3818062650114
XRP,2026-02-12,xrp-above-1pt5-on-february-12,1770740100,False,3.9359685002529847,0.04900691554056382,-131.46396476815752
XRP,2026-02-12,xrp-above-1pt4-on-february-12,1770740100,True,5.4985474989974215,-0.27133454724888834,-99.32681873719925
BTC,2026-02-13,bitcoin-above-74k-on-february-13,1770740100,True,3.8517449720056445,-0.04726923351029041,-112.00004162152781
ETH,2026-02-11,ethereum-above-2000-on-february-11,1770741000,True,9.11171330939261,-0.11259801164903006,-98.689495409852
XRP,2026-02-12,xrp-above-1-on-february-12,1770742800,False,0.009558844050276731,0.0001515017944735013,-163.72803100804634
XRP,2026-02-12,xrp-above-0pt9-on-february-12,1770748200,False,0.0001373936849425011,1.8607805625417888e-06,-140.68563935976601
BTC,2026-02-17,bitcoin-above-70k-on-february-17,1770753600,True,5.281645139769601,-0.29523371116504155,-59.50598718751974
BTC,2026-02-17,bitcoin-above-72k-on-february-17,1770753600,True,4.616164045351961,-0.14969412898468146,-59.50598718751974
BTC,2026-02-16,bitcoin-above-68k-on-february-16,1770753600,True,5.414695597308419,-0.512399847415004,-43.70254387757849
SOL,2026-02-13,solana-above-80-on-february-13,1770753600,True,4.259794040606133,0.2870228927577416,-326.6545244785395
SOL,2026-02-13,solana-above-70-on-february-13,1770753600,True,1.2938724588975445,0.046908700899758425,-51.89174740878302
BTC,2026-02-14,bitcoin-above-68k-on-february-14,1770753600,True,6.325180844625611,0.32519290902852005,-59.50598718751974
BTC,2026-02-14,bitcoin-above-70k-on-february-14,1770753600,True,6.689801815702289,-0.46854295639938365,-44.74243383925219
BTC,2026-02-15,bitcoin-above-72k-on-february-15,1770753600,True,5.070014944785147,-0.2321602702253962,-43.70254387757849
BTC,2026-02-15,bitcoin-above-68k-on-february-15,1770754500,True,5.944266888188503,0.3914892634594496,-43.47661840125489
BTC,2026-02-17,bitcoin-above-68k-on-february-17,1770754500,False,5.1696701641022305,-0.006700367295255148,5.960918361449738
BTC,2026-02-14,bitcoin-above-66k-on-february-14,1770754500,True,5.0804183009912025,0.1657438855685352,-43.47661840125489
BTC,2026-02-16,bitcoin-above-70k-on-february-16,1770755400,True,5.625853936908719,-0.3293253571806987,-23.348495916272867
BTC,2026-02-14,bitcoin-above-72k-on-february-14,1770756300,True,5.1755623259421455,-0.2550627142244776,-63.92664509048765
BTC,2026-02-16,bitcoin-above-66k-on-february-16,1770756300,True,4.529395823002099,0.32274559003509007,-36.25346999917367
BTC,2026-02-15,bitcoin-above-70k-on-february-15,1770756300,True,6.117386218035487,-0.4068310048991023,-36.25346999917367
BTC,2026-02-17,bitcoin-above-66k-on-february-17,1770759900,False,4.551719058938592,-0.043644694393246176,88.88617800902593
BTC,2026-02-15,bitcoin-above-74k-on-february-15,1770760800,False,2.905414175545663,-0.01578806138589662,47.340140275977966
SOL,2026-02-12,solana-above-70-on-february-12,1770760800,False,0.2927152324437067,0.0007228996190275241,-32.79687118345267
BTC,2026-02-17,bitcoin-above-74k-on-february-17,1770760800,False,3.0903633434025113,-0.016793077758423272,47.340140275977966
BTC,2026-02-17,bitcoin-above-76k-on-february-17,1770760800,False,1.8654385760252759,-0.010136819389743406,47.340140275977966
ETH,2026-02-17,ethereum-above-2100-on-february-17,1770762600,False,3.6853511682728928,-0.03042610078315021,75.55864022740383
ETH,2026-02-16,ethereum-above-2100-on-february-16,1770763500,False,3.95846145248604,-0.014548489218743112,29.752423550484437
ETH,2026-02-14,ethereum-above-2100-on-february-14,1770763500,False,4.623259833578471,-0.016991815292788093,29.752423550484437
ETH,2026-02-15,ethereum-above-2100-on-february-15,1770763500,False,4.2552224810123445,-0.015639171716445997,29.752423550484437
ETH,2026-02-14,ethereum-above-2000-on-february-14,1770763500,False,5.266930373404608,-0.019357490447513157,29.752423550484437
ETH,2026-02-15,ethereum-above-2000-on-february-15,1770764400,False,4.718074988094424,-0.0030688413519133623,-0.49556469607357345
ETH,2026-02-16,ethereum-above-2000-on-february-16,1770764400,False,4.305304380011383,-0.0028003573803495117,-0.49556469607357345
ETH,2026-02-17,ethereum-above-2000-on-february-17,1770764400,False,3.9844710032220716,-0.002591673386082879,-0.49556469607357345
BTC,2026-02-16,bitcoin-above-72k-on-february-16,1770765300,True,4.619828571483522,-0.16833041025734014,-27.98522882962968
BTC,2026-02-16,bitcoin-above-74k-on-february-16,1770765300,False,3.071647186193966,0.006445283419767229,-27.98522882962968
ETH,2026-02-17,ethereum-above-2200-on-february-17,1770767100,False,2.692205708632933,0.003381885719830449,-19.565842805210764
BTC,2026-02-11,bitcoin-above-70k-on-february-11,1770777900,True,13.979884564605086,0.3775505252048043,-50.056962172580306
ETH,2026-02-15,ethereum-above-2200-on-february-15,1770779700,True,2.5085818640818602,-0.08725551138113193,-181.05879293509042
ETH,2026-02-14,ethereum-above-2200-on-february-14,1770780600,True,2.4143300861388037,-0.15508314584485394,-199.2804103861697
BTC,2026-02-15,bitcoin-above-66k-on-february-15,1770784200,True,5.705991925195424,0.22352129621601902,-8.956809239022443
ETH,2026-02-11,ethereum-above-1900-on-february-11,1770784200,True,5.174443312476857,0.2811525256522192,-51.48335134886503
BTC,2026-02-12,bitcoin-above-64k-on-february-12,1770785100,True,4.6080499784540665,0.24141208763939973,-89.2305096053164
BTC,2026-02-15,bitcoin-above-64k-on-february-15,1770786900,True,4.14634788143583,0.11675888310316394,-46.40552641440789
BTC,2026-02-14,bitcoin-above-64k-on-february-14,1770787800,True,4.368560051263184,0.05098677977185624,-99.7853767930226
ETH,2026-02-16,ethereum-above-1900-on-february-16,1770787800,True,4.03769798026284,0.32700960581215743,-132.8901246274963
ETH,2026-02-17,ethereum-above-1900-on-february-17,1770787800,True,3.8077122761879316,0.3276717678823284,-132.8901246274963
ETH,2026-02-15,ethereum-above-1900-on-february-15,1770787800,True,4.312072199492089,0.23796680199855746,-132.8901246274963
ETH,2026-02-14,ethereum-above-1900-on-february-14,1770787800,True,4.645197312022975,0.04251959981200504,-132.8901246274963
ETH,2026-02-12,ethereum-above-1800-on-february-12,1770790500,False,2.752167370101748,0.016152684207775755,-65.69593524357826
BTC,2026-02-16,bitcoin-above-64k-on-february-16,1770790500,False,4.500007975833136,0.008015657728257413,-25.077610050322434
BTC,2026-02-11,bitcoin-above-64k-on-february-11,1770790500,False,4.2422457081185305,0.007556517627982989,-25.077610050322434
BTC,2026-02-17,bitcoin-above-64k-on-february-17,1770791400,True,4.1719007882310075,0.24176787757548196,-55.70082891367748
ETH,2026-02-17,ethereum-above-1800-on-february-17,1770791400,False,2.825115575555911,0.017453500603765704,-68.78335351794432
ETH,2026-02-16,ethereum-above-1800-on-february-16,1770791400,True,2.8878547466562994,0.15546549551492936,-49.11927928665058
ETH,2026-02-14,ethereum-above-1800-on-february-14,1770791400,False,2.9732566413211114,0.01836871278239194,-68.78335351794432
ETH,2026-02-15,ethereum-above-1800-on-february-15,1770792300,False,3.024714043330674,0.02162058407363638,-78.4817602958098
BTC,2026-02-17,bitcoin-above-62k-on-february-17,1770793200,False,3.252301846671469,0.011680312450038493,-43.2434127781314
BTC,2026-02-16,bitcoin-above-62k-on-february-16,1770793200,True,3.302593877829498,0.11449836105652941,-10.809439958185266
BTC,2026-02-13,bitcoin-above-68k-on-february-13,1770797700,True,7.186473513010355,0.41818860691662585,-56.37001954820718
BTC,2026-02-13,bitcoin-above-66k-on-february-13,1770802200,True,7.133538425574126,0.19729517865658014,-66.8774263389137
ETH,2026-02-11,ethereum-above-1800-on-february-11,1770805800,False,0.416163522639037,-0.00918312317602722,213.60326667115942
BTC,2026-02-13,bitcoin-above-60k-on-february-13,1770807600,False,2.021661084433632,-0.0030153023358695397,7.9043495238523676
BTC,2026-02-11,bitcoin-above-66k-on-february-11,1770812100,True,14.8369890334468,0.39548621117122057,-25.22324614596215
ETH,2026-02-12,ethereum-above-1900-on-february-12,1770813000,True,6.5774560634944,0.4410808407651729,-50.78944086168053
ETH,2026-02-12,ethereum-above-2000-on-february-12,1770816600,True,7.306087733271547,-0.10139136826659251,-27.851878991889176
ETH,2026-02-13,ethereum-above-2000-on-february-13,1770816600,True,5.971637330570644,0.36600698032468487,-27.851878991889176
BTC,2026-02-11,bitcoin-above-68k-on-february-11,1770819300,True,28.418263714098703,0.29485294232669595,-67.20309228914026
ETH,2026-02-13,ethereum-above-1900-on-february-13,1770821100,True,5.547794940143555,0.041403856278260424,-104.22519967820598
BTC,2026-02-13,bitcoin-above-64k-on-february-13,1770822000,True,5.773914943725594,0.04198135547060061,-71.04138949807566
BTC,2026-02-12,bitcoin-above-66k-on-february-12,1770822000,True,10.744351261509234,-0.4457087985427734,-71.04138949807566
ETH,2026-02-13,ethereum-above-1800-on-february-13,1770822000,True,3.2559213702312415,-0.04569621664653543,-132.55793024818104
BTC,2026-02-13,bitcoin-above-62k-on-february-13,1770822900,False,3.8569122122785937,-0.0909256854707202,228.74694873765836
BTC,2026-02-12,bitcoin-above-62k-on-february-12,1770822900,False,3.4146206162903816,-0.08049877805625034,228.74694873765836
BTC,2026-02-15,bitcoin-above-62k-on-february-15,1770823800,False,3.7704962309185905,-0.07286224202969181,186.2428653884168
ETH,2026-02-13,ethereum-above-2100-on-february-13,1770826500,False,3.076545328993805,-0.007269975747841846,16.62255679587756
BTC,2026-02-12,bitcoin-above-68k-on-february-12,1770826500,True,11.156062762423234,-0.09618783851956031,-81.87527481078283
BTC,2026-02-18,bitcoin-above-68k-on-february-18,1770831900,False,4.988960542442131,-0.10659213154175737,206.6560702613598
BTC,2026-02-18,bitcoin-above-70k-on-february-18,1770831900,False,4.210225179659461,-0.08995398387155833,206.6560702613598
ETH,2026-02-18,ethereum-above-2000-on-february-18,1770832800,False,3.780308256500429,-0.08129219782994417,208.04118242526167
BTC,2026-02-18,bitcoin-above-62k-on-february-18,1770833700,False,3.3780522612824626,-0.06290545967065522,179.21821431079235
BTC,2026-02-18,bitcoin-above-64k-on-february-18,1770833700,False,4.332814199101224,-0.08068485854583228,179.21821431079235
BTC,2026-02-18,bitcoin-above-66k-on-february-18,1770834600,False,4.915144459629459,-0.051069994985275834,96.90342279149671
BTC,2026-02-18,bitcoin-above-72k-on-february-18,1770837300,True,3.6988134604149967,-0.13358874069732649,-30.601303187802444
BTC,2026-02-13,bitcoin-above-70k-on-february-13,1770839100,True,6.97837220147208,-0.3035867136544363,-30.809167306477956
ETH,2026-02-18,ethereum-above-2100-on-february-18,1770839100,False,3.0820583562548647,0.016142537763670344,-59.37961318903485
BTC,2026-02-16,bitcoin-above-68k-on-february-16,1770840000,True,6.225446853036368,-0.503417367297282,-55.39629642579122
BTC,2026-02-14,bitcoin-above-70k-on-february-14,1770840000,True,6.281217769213194,-0.41969232985043753,-55.39629642579122
BTC,2026-02-17,bitcoin-above-70k-on-february-17,1770840000,True,5.103233425490192,-0.2890651909440084,-55.39629642579122
BTC,2026-02-14,bitcoin-above-68k-on-february-14,1770840000,True,7.654564317596809,0.2966462684890475,-55.39629642579122
BTC,2026-02-15,bitcoin-above-68k-on-february-15,1770840900,True,7.0789195502095295,0.38154482862624733,-65.403616786298
BTC,2026-02-17,bitcoin-above-68k-on-february-17,1770840900,True,5.629682493014307,-0.47333495250848306,-65.403616786298
ETH,2026-02-18,ethereum-above-2200-on-february-18,1770841800,False,1.6272694734793263,-0.00956454668919524,51.772870232220235
BTC,2026-02-14,bitcoin-above-66k-on-february-14,1770841800,True,6.896878252949618,0.09252845509756011,-29.304962821131152
BTC,2026-02-16,bitcoin-above-66k-on-february-16,1770842700,True,5.7612594750753665,0.3156387316512905,-34.021883767778014
BTC,2026-02-16,bitcoin-above-70k-on-february-16,1770843600,True,5.511191705895465,-0.3020864513085541,-80.15939174209281
BTC,2026-02-17,bitcoin-above-72k-on-february-17,1770845400,True,4.232605409393377,-0.140811949983629,-30.076191060208302
BTC,2026-02-17,bitcoin-above-66k-on-february-17,1770847200,True,5.166568527181045,0.35807955996818,-55.90342166901802
ETH,2026-02-14,ethereum-above-2000-on-february-14,1770849900,True,6.288772028921788,0.2594798044327274,-48.00217788596112
ETH,2026-02-15,ethereum-above-2000-on-february-15,1770850800,True,5.590981241495503,0.5002652570491706,-75.14829634009695
ETH,2026-02-16,ethereum-above-2000-on-february-16,1770850800,True,4.9402031123388745,-0.4214961236540647,-75.14829634009695
ETH,2026-02-18,ethereum-above-1800-on-february-18,1770851700,False,2.954014079370197,-0.02590723803552763,80.69343628024714
ETH,2026-02-17,ethereum-above-2000-on-february-17,1770860700,True,4.677412841556075,-0.44968521047299526,-31.994501897586353
ETH,2026-02-17,ethereum-above-2100-on-february-17,1770860700,True,3.5394438678750197,-0.20489599055218158,-66.94977338679146
ETH,2026-02-16,ethereum-above-2100-on-february-16,1770860700,True,3.6697966577514993,-0.16682977142144415,-68.94070190627131
BTC,2026-02-15,bitcoin-above-66k-on-february-15,1770870600,True,7.008360343717618,0.15705283555804656,-28.847432450572626
ETH,2026-02-17,ethereum-above-1900-on-february-17,1770879600,True,4.264894896034975,0.29818567314752087,-78.2778883134908
BTC,2026-02-16,bitcoin-above-64k-on-february-16,1770880500,False,4.787196237488275,-0.06818160119342784,135.5954637131855
ETH,2026-02-18,ethereum-above-1900-on-february-18,1770881400,True,4.0168849695863065,0.3371964763886719,-82.27696706004988
BTC,2026-02-17,bitcoin-above-64k-on-february-17,1770882300,False,4.447363058674074,-0.0658431340708031,141.22653276618115
ETH,2026-02-16,ethereum-above-1700-on-february-16,1770883200,False,1.434888933493971,-0.016198015298737843,105.88688022266848
SOL,2026-02-13,solana-above-80-on-february-13,1770885900,False,6.852216360936196,-0.059871038151471226,80.36143884012635
ETH,2026-02-17,ethereum-above-1800-on-february-17,1770885900,False,2.9374583660273683,-0.03602979074369185,115.65631258663255
SOL,2026-02-13,solana-above-70-on-february-13,1770885900,False,0.7594308112823154,-0.006635504292435115,80.36143884012635
ETH,2026-02-16,ethereum-above-1900-on-february-16,1770886800,False,4.906535521707591,-0.04155447037497102,77.69204160027387
SOL,2026-02-18,solana-above-80-on-february-18,1770887700,False,3.128234419023427,0.00743511908693548,-30.80147818053054
SOL,2026-02-16,solana-above-80-on-february-16,1770887700,False,3.7718139294360586,0.008964764778681102,-30.80147818053054
SOL,2026-02-17,solana-above-80-on-february-17,1770887700,False,3.4054425716149535,0.008093981355649602,-30.80147818053054
SOL,2026-02-12,solana-above-80-on-february-12,1770887700,False,11.96786599638188,0.028444961911570418,-30.80147818053054
SOL,2026-02-15,solana-above-80-on-february-15,1770887700,False,4.288430008117902,0.010192646565246266,-30.80147818053054
